step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
172,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,1,562500.0,33.514511567232574,18.16526696102352,101,202,1,7,202,0,8,-105.0,70.5,-47.5,192878,378,0,32,101,16,93,5.0,2099348,331.368544,nan,2.099348,nan,7,10800,2024120,14,0,0,7,924,448,112,476,119,231,7,63504,378,7
173,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.838654994610856,36.546406722803525,101,202,4,7,202,0,11,-105.0,70.5,-47.5,192878,374,0,32,101,16,97,5.0,2098316,333.46686,nan,2.098316,nan,7,10440,2024120,14,0,0,7,924,448,112,476,119,231,7,62832,374,7
174,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,4,493700.7283885281,24.234467010604565,7.009957215992041,99,198,5,11,198,1,16,-105.0,70.5,-47.5,192878,321,0,32,99,17,93,5.0,3246292,336.713152,nan,3.246292,nan,11,10152,3180760,22,0,0,11,1452,704,176,748,187,363,11,53928,321,11
175,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,3,562500.0,44.73121075706638,23.881068034855637,97,194,3,6,194,0,9,-105.0,70.5,-47.5,192878,286,0,32,97,17,91,5.0,1792872,338.506024,nan,1.792872,nan,6,9072,1734960,12,0,0,6,792,384,96,408,102,198,6,48048,286,6
176,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,3,545002.105792543,31.4607783712585,11.109208345371414,96,192,3,8,192,0,11,-105.0,70.5,-47.5,192878,352,0,32,96,15,90,5.0,2382112,340.888136,nan,2.382112,nan,8,8640,2313280,16,0,0,8,1056,512,128,544,136,264,8,59136,352,8
177,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.532514120997746,20.12218395103647,96,192,1,7,192,0,8,-105.0,70.5,-47.5,192878,321,0,32,96,15,89,5.0,2086604,342.97474,nan,2.086604,nan,7,7632,2024120,14,0,0,7,924,448,112,476,119,231,7,53928,321,7
178,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,4,562500.0,35.39783204384593,20.5373315467379,96,192,4,7,192,0,11,-105.0,70.5,-47.5,192878,236,0,32,96,16,89,5.0,2072684,345.047424,nan,2.072684,nan,7,7992,2024120,14,0,0,7,924,448,112,476,119,231,7,39648,236,7
179,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,2,521357.54479639366,24.453374027811105,7.754359308559247,96,192,2,9,192,0,11,-105.0,70.5,-47.5,192878,326,0,32,96,17,89,5.0,2666460,347.713884,nan,2.66646,nan,9,8064,2602440,18,0,0,9,1188,576,144,612,153,297,9,54768,326,9
180,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,0,500750.724061864,25.22121204028037,9.150337451268177,98,196,0,8,196,0,8,-105.0,70.5,-47.5,192878,225,0,32,98,17,94,5.0,2359696,350.07358,nan,2.359696,nan,8,7560,2313280,16,0,0,8,1056,512,128,544,136,264,8,37800,225,8
181,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,4,562500.0,43.679746387632605,20.36479023389383,108,216,4,6,216,0,10,-105.0,70.5,-47.5,192878,383,0,32,108,16,98,5.0,1808016,351.881596,nan,1.808016,nan,6,7920,1734960,12,0,0,6,792,384,96,408,102,198,6,64344,383,6
182,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.21151793088279,27.905275126918447,107,214,0,7,214,0,7,-105.0,70.5,-47.5,192878,517,0,32,107,16,100,5.0,2121260,354.002856,nan,2.12126,nan,7,9360,2024120,14,0,0,7,924,448,112,476,119,231,7,86856,517,7
183,-47.5,57.5,224,112,0,0.0,0.0,0,0.0,57.5,1,547786.3117357716,32.26345386303676,13.530843390507076,112,224,1,9,224,0,10,-105.0,70.5,-47.5,192878,261,0,32,112,15,105,5.0,2657916,356.660772,nan,2.657916,nan,9,10440,2602440,18,0,0,9,1188,576,144,612,153,297,9,43848,261,9
184,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,1,562500.0,33.872407179739625,25.550169439492496,108,216,1,8,216,0,9,-105.0,70.5,-47.5,192878,457,0,32,108,16,98,5.0,2400040,359.060812,nan,2.40004,nan,8,8928,2313280,16,0,0,8,1056,512,128,544,136,264,8,76776,457,8
185,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.08616349850734,19.613186226645634,109,218,3,6,218,0,9,-105.0,70.5,-47.5,192878,375,0,32,109,15,101,5.0,1807896,360.868708,nan,1.807896,nan,6,9144,1734960,12,0,0,6,792,384,96,408,102,198,6,63000,375,6
186,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,3,562500.0,35.9159031462246,19.60133660016655,105,210,3,9,210,0,12,-105.0,70.5,-47.5,192878,444,0,32,105,16,98,5.0,2687220,363.555928,nan,2.68722,nan,9,9000,2602440,18,0,0,9,1188,576,144,612,153,297,9,74592,444,9
187,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,3,542987.753553372,36.88240480692678,11.615646600150288,100,200,3,9,200,0,12,-105.0,70.5,-47.5,192878,468,0,32,100,16,95,5.0,2689884,366.245812,nan,2.689884,nan,9,7632,2602440,18,0,0,9,1188,576,144,612,153,297,9,78624,468,9
188,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.95365358122843,21.395420240135024,90,180,1,3,180,0,4,-105.0,70.5,-47.5,192878,385,0,32,90,15,87,5.0,939324,367.185136,nan,0.939324,nan,3,6768,867480,6,0,0,3,396,192,48,204,51,99,3,64680,385,3
189,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,3,530462.9912025507,27.118992702883823,9.173327642678235,96,192,3,8,192,0,11,-105.0,70.5,-47.5,192878,593,0,32,96,17,90,5.0,2423176,369.608312,nan,2.423176,nan,8,9216,2313280,16,0,0,8,1056,512,128,544,136,264,8,99624,593,8
190,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,3,562500.0,45.35537446601407,20.709911633995347,93,186,3,6,186,0,9,-105.0,70.5,-47.5,192878,501,0,32,93,15,89,5.0,1828344,371.436656,nan,1.828344,nan,6,8424,1734960,12,0,0,6,792,384,96,408,102,198,6,84168,501,6
191,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,4,499916.8462326782,21.92416978028997,7.418003725079472,93,186,4,12,186,0,16,-105.0,70.5,-47.5,192878,549,0,32,93,15,88,5.0,3571944,375.0086,nan,3.571944,nan,12,8208,3469920,24,0,0,12,1584,768,192,816,204,396,12,92232,549,12
192,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,3,524341.7772906688,27.692099179687073,9.613442557541692,90,180,3,9,180,0,12,-105.0,70.5,-47.5,192878,330,0,32,90,14,87,5.0,2665548,377.674148,nan,2.665548,nan,9,6480,2602440,18,0,0,9,1188,576,144,612,153,297,9,55440,330,9
193,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.89532253251857,44.6216623392114,84,168,1,4,168,0,5,-105.0,70.5,-47.5,192878,490,0,32,84,15,78,5.0,1244168,378.918316,nan,1.244168,nan,4,4680,1156640,8,0,0,4,528,256,64,272,68,132,4,82320,490,4
194,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.7875189403696,20.621459519325555,83,166,0,6,166,0,6,-105.0,70.5,-47.5,192878,531,0,32,83,14,77,5.0,1830432,380.748748,nan,1.830432,nan,6,5472,1734960,12,0,0,6,792,384,96,408,102,198,6,89208,531,6
195,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.6591761432867,31.656859793605992,79,158,1,5,158,0,6,-105.0,70.5,-47.5,192878,486,0,32,79,15,74,5.0,1534444,382.283192,nan,1.534444,nan,5,6336,1445800,10,0,0,5,660,320,80,340,85,165,5,81648,486,5
196,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,2,527759.5019293191,27.300369502478528,8.739310733600718,76,152,2,7,152,0,9,-105.0,70.5,-47.5,192878,469,0,32,76,14,72,5.0,2110244,384.393436,nan,2.110244,nan,7,6408,2024120,14,0,0,7,924,448,112,476,119,231,7,78792,469,7
197,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,3,562500.0,39.99044426583259,25.787938756524973,74,148,3,7,148,0,10,-105.0,70.5,-47.5,192878,470,0,32,74,13,70,5.0,2110412,386.503848,nan,2.110412,nan,7,6408,2024120,14,0,0,7,924,448,112,476,119,231,7,78960,470,7
198,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,526934.8474282228,26.72117930787772,10.002054591995595,71,142,0,7,142,0,7,-105.0,70.5,-47.5,192878,384,0,32,71,13,69,5.0,2095100,388.598948,nan,2.0951,nan,7,5544,2024120,14,0,0,7,924,448,112,476,119,231,7,64512,384,7
199,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,500356.8373488584,39.06412346919557,10.84221906323262,64,128,0,6,128,0,6,-105.0,70.5,-47.5,192878,256,0,32,64,12,61,5.0,1783440,390.382388,nan,1.78344,nan,6,4680,1734960,12,0,0,6,792,384,96,408,102,198,6,43008,256,6
200,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.03032751415633,24.447256783981825,60,120,0,4,120,0,4,-105.0,70.5,-47.5,192878,314,0,32,60,12,54,5.0,1214528,391.596916,nan,1.214528,nan,4,4608,1156640,8,0,0,4,528,256,64,272,68,132,4,52752,314,4
201,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,5,561849.9332969598,31.198286342679346,17.653914736074263,67,134,5,8,134,0,13,-105.0,70.5,-47.5,192878,328,0,32,67,13,61,5.0,2375848,393.972764,nan,2.375848,nan,8,6408,2313280,16,0,0,8,1056,512,128,544,136,264,8,55104,328,8
202,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,2,562500.0,66.04019069671631,65.75361251831055,75,150,2,2,150,0,4,-105.0,70.5,-47.5,192878,317,0,32,75,14,71,5.0,637672,394.610436,nan,0.637672,nan,2,5832,578320,4,0,0,2,264,128,32,136,34,66,2,53256,317,2
203,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.61273536027661,20.49283399520124,76,152,2,6,152,0,8,-105.0,70.5,-47.5,192878,451,0,32,76,12,68,5.0,1818288,396.428724,nan,1.818288,nan,6,6768,1734960,12,0,0,6,792,384,96,408,102,198,6,75768,451,6
204,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,5,489449.5733616846,29.337685341021974,8.637915698298272,86,172,5,8,172,0,13,-105.0,70.5,-47.5,192878,473,0,32,86,15,84,5.0,2401792,398.830516,nan,2.401792,nan,8,7992,2313280,16,0,0,8,1056,512,128,544,136,264,8,79464,473,8
205,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.14919074642048,25.013165235618274,86,172,2,7,172,0,9,-105.0,70.5,-47.5,192878,474,0,32,86,14,82,5.0,2112236,400.942752,nan,2.112236,nan,7,7560,2024120,14,0,0,7,924,448,112,476,119,231,7,79632,474,7
206,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,4,555499.9594984562,44.311936508788335,14.772656836167677,89,178,4,7,178,0,11,-105.0,70.5,-47.5,192878,495,0,32,89,15,87,5.0,2116124,403.058876,nan,2.116124,nan,7,7920,2024120,14,0,0,7,924,448,112,476,119,231,7,83160,495,7
207,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,5,562500.0,42.53500654938938,29.12189808716689,85,170,5,5,170,0,10,-105.0,70.5,-47.5,192878,373,0,32,85,14,83,5.0,1516108,404.574984,nan,1.516108,nan,5,6984,1445800,10,0,0,5,660,320,80,340,85,165,5,62664,373,5
208,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,2,562500.0,34.979201892454455,20.935638212610442,86,172,2,7,172,0,9,-105.0,70.5,-47.5,192878,382,0,32,86,13,81,5.0,2096564,406.671548,nan,2.096564,nan,7,7344,2024120,14,0,0,7,924,448,112,476,119,231,7,64176,382,7
209,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.005746841430664,57.873085021972656,85,170,0,4,170,0,4,-105.0,70.5,-47.5,192878,365,0,32,85,12,78,5.0,1227200,407.898748,nan,1.2272,nan,4,8712,1156640,8,0,0,4,528,256,64,272,68,132,4,61320,365,4
210,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.16092173258463,57.90464782714844,86,172,0,3,172,0,3,-105.0,70.5,-47.5,192878,319,0,32,86,13,83,5.0,930252,408.829,nan,0.930252,nan,3,8784,867480,6,0,0,3,396,192,48,204,51,99,3,53592,319,3
211,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,533992.3081174341,36.157512292159126,8.70123790331333,88,176,1,8,176,0,9,-105.0,70.5,-47.5,192878,298,0,32,88,12,81,5.0,2375272,411.204272,nan,2.375272,nan,8,10872,2313280,16,0,0,8,1056,512,128,544,136,264,8,50064,298,8
212,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,488083.06495987566,23.563857615580353,10.137089788271336,88,176,1,7,176,0,8,-105.0,70.5,-47.5,192878,321,0,32,88,15,85,5.0,2088692,413.292964,nan,2.088692,nan,7,9720,2024120,14,0,0,7,924,448,112,476,119,231,7,53928,321,7
213,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,3,562500.0,36.90360733199467,20.948890470911223,91,182,3,7,182,0,10,-105.0,70.5,-47.5,192878,385,0,32,91,14,85,5.0,2099084,415.392048,nan,2.099084,nan,7,9360,2024120,14,0,0,7,924,448,112,476,119,231,7,64680,385,7
214,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,2,562500.0,30.62665615863027,21.22226784924333,95,190,2,8,190,0,10,-105.0,70.5,-47.5,192878,420,0,32,95,15,88,5.0,2394544,417.786592,nan,2.394544,nan,8,9648,2313280,16,0,0,8,1056,512,128,544,136,264,8,70560,420,8
215,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,4,562500.0,40.28486787902287,22.154779071466898,100,200,4,6,200,0,10,-105.0,70.5,-47.5,192878,490,0,32,100,16,94,5.0,1827432,419.614024,nan,1.827432,nan,6,9360,1734960,12,0,0,6,792,384,96,408,102,198,6,82320,490,6
216,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,4,562500.0,54.17156882486864,38.68599504542867,109,218,4,5,218,0,9,-105.0,70.5,-47.5,192878,361,0,32,109,14,103,5.0,1517692,421.131716,nan,1.517692,nan,5,10584,1445800,10,0,0,5,660,320,80,340,85,165,5,60648,361,5
217,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.520375883867985,23.459874739288786,113,226,2,6,226,1,8,-105.0,70.5,-47.5,192878,436,0,32,113,14,106,5.0,1821024,422.95274,nan,1.821024,nan,6,12024,1734960,12,0,0,6,792,384,96,408,102,198,6,73248,436,6
218,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,4,514636.9901628307,27.713546389659726,9.489457117042527,114,228,5,8,228,1,13,-105.0,70.5,-47.5,192878,362,0,32,114,14,108,5.0,2388328,425.341068,nan,2.388328,nan,8,13176,2313280,16,0,0,8,1056,512,128,544,136,264,8,60816,362,8
219,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.43481488277647,27.705895568388115,114,228,1,5,228,0,6,-105.0,70.5,-47.5,192878,301,0,32,114,14,110,5.0,1508692,426.84976,nan,1.508692,nan,5,11664,1445800,10,0,0,5,660,320,80,340,85,165,5,50568,301,5
220,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.75247037674819,38.889557572553564,109,218,1,5,218,0,6,-105.0,70.5,-47.5,192878,368,0,32,109,14,99,5.0,1520236,428.369996,nan,1.520236,nan,5,11952,1445800,10,0,0,5,660,320,80,340,85,165,5,61824,368,5
221,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.0522436237544,29.35244047173047,111,222,0,5,222,0,5,-105.0,70.5,-47.5,192878,318,0,32,111,14,100,5.0,1512412,429.882408,nan,1.512412,nan,5,12528,1445800,10,0,0,5,660,320,80,340,85,165,5,53424,318,5
222,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,4,461720.9895857329,24.043721807979125,8.62181009896675,111,222,5,9,222,1,14,-105.0,70.5,-47.5,192878,211,0,32,111,13,98,5.0,2653548,432.535956,nan,2.653548,nan,9,14472,2602440,18,0,0,9,1188,576,144,612,153,297,9,35448,211,9
223,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,3,539751.5502499639,29.20505707577997,12.413704272049808,113,226,3,7,226,0,10,-105.0,70.5,-47.5,192878,272,0,32,113,13,103,5.0,2083700,434.619656,nan,2.0837,nan,7,12960,2024120,14,0,0,7,924,448,112,476,119,231,7,45696,272,7
224,-47.5,57.5,232,116,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.935950008749,32.68930675691027,116,232,1,5,232,0,6,-105.0,70.5,-47.5,192878,206,0,32,116,13,109,5.0,1494172,436.113828,nan,1.494172,nan,5,13104,1445800,10,0,0,5,660,320,80,340,85,165,5,34608,206,5
225,-47.5,57.5,236,118,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.25135441105586,35.18552121529703,118,236,0,5,236,0,5,-105.0,70.5,-47.5,192878,220,0,32,118,14,111,5.0,1496884,437.610712,nan,1.496884,nan,5,13464,1445800,10,0,0,5,660,320,80,340,85,165,5,36960,220,5
226,-47.5,57.5,244,122,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.351118948886054,34.65328880920122,122,244,1,4,244,0,5,-105.0,70.5,-47.5,192878,185,0,32,122,12,115,5.0,1202360,438.813072,nan,1.20236,nan,4,14112,1156640,8,0,0,4,528,256,64,272,68,132,4,31080,185,4
227,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.82266070738276,28.26969055067165,127,254,1,7,254,0,8,-105.0,70.5,-47.5,192878,449,0,32,127,14,112,5.0,2116532,440.929604,nan,2.116532,nan,7,16056,2024120,14,0,0,7,924,448,112,476,119,231,7,75432,449,7
228,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,3,562500.0,48.18501714615425,35.34159761145251,127,254,3,5,254,0,8,-105.0,70.5,-47.5,192878,376,0,32,127,14,122,5.0,1525684,442.455288,nan,1.525684,nan,5,16056,1445800,10,0,0,5,660,320,80,340,85,165,5,63168,376,5
229,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,2,562500.0,46.92103273782817,19.534946651688443,127,254,2,6,254,0,8,-105.0,70.5,-47.5,192878,233,0,32,127,14,120,5.0,1790808,444.246096,nan,1.790808,nan,6,15912,1734960,12,0,0,6,792,384,96,408,102,198,6,39144,233,6
230,-47.5,57.5,230,115,0,0.0,0.0,0,0.0,57.5,5,562500.0,48.01390595508276,29.84811873515148,115,230,5,7,230,0,12,-105.0,70.5,-47.5,192878,394,0,32,115,15,109,5.0,2105708,446.351804,nan,2.105708,nan,7,14472,2024120,14,0,0,7,924,448,112,476,119,231,7,66192,394,7
231,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,2,540961.9905597194,34.58747642682858,7.698171149702599,108,216,2,7,216,0,9,-105.0,70.5,-47.5,192878,308,0,32,108,14,102,5.0,2090324,448.442128,nan,2.090324,nan,7,13536,2024120,14,0,0,7,924,448,112,476,119,231,7,51744,308,7
232,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,2,497360.5008083665,33.01533534211491,9.023512407051202,107,214,2,6,214,0,8,-105.0,70.5,-47.5,192878,433,0,32,107,15,102,5.0,1820952,450.26308,nan,1.820952,nan,6,12456,1734960,12,0,0,6,792,384,96,408,102,198,6,72744,433,6
233,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.717314394068026,18.17560336013067,102,204,0,5,204,0,5,-105.0,70.5,-47.5,192878,387,0,32,102,13,99,5.0,1523500,451.78658,nan,1.5235,nan,5,12024,1445800,10,0,0,5,660,320,80,340,85,165,5,65016,387,5
234,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,2,524130.8127680715,41.30810203053164,10.22204877253882,96,192,2,6,192,0,8,-105.0,70.5,-47.5,192878,454,0,32,96,15,92,5.0,1824552,453.611132,nan,1.824552,nan,6,12528,1734960,12,0,0,6,792,384,96,408,102,198,6,76272,454,6
235,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,2,562500.0,32.93298289059244,18.33620399784239,95,190,2,8,190,0,10,-105.0,70.5,-47.5,192878,566,0,32,95,16,93,5.0,2421808,456.03294,nan,2.421808,nan,8,12384,2313280,16,0,0,8,1056,512,128,544,136,264,8,95088,566,8
236,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,3,562500.0,40.371663706511704,18.542651834306476,97,194,3,7,194,0,10,-105.0,70.5,-47.5,192878,509,0,32,97,16,95,5.0,2123084,458.156024,nan,2.123084,nan,7,12528,2024120,14,0,0,7,924,448,112,476,119,231,7,85512,509,7
237,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,2,503250.4474685298,32.19834810078726,5.782571444136187,98,196,2,8,196,0,10,-105.0,70.5,-47.5,192878,568,0,32,98,18,96,5.0,2421280,460.577304,nan,2.42128,nan,8,11520,2313280,16,0,0,8,1056,512,128,544,136,264,8,95424,568,8
238,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,5,562500.0,35.995533161555024,18.138376655209495,105,210,5,7,210,0,12,-105.0,70.5,-47.5,192878,578,0,32,105,17,100,5.0,2134316,462.71162,nan,2.134316,nan,7,12168,2024120,14,0,0,7,924,448,112,476,119,231,7,97104,578,7
239,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.008088431337114,30.351831814836252,95,190,1,7,190,0,8,-105.0,70.5,-47.5,192878,437,0,32,95,15,91,5.0,2109116,464.820736,nan,2.109116,nan,7,10656,2024120,14,0,0,7,924,448,112,476,119,231,7,73416,437,7
240,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,1,521246.92695069674,41.36078316663054,7.610078173214005,99,198,1,7,198,0,8,-105.0,70.5,-47.5,192878,403,0,32,99,15,94,5.0,2104484,466.92522,nan,2.104484,nan,7,11736,2024120,14,0,0,7,924,448,112,476,119,231,7,67704,403,7
241,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,6,559559.6906135627,31.638147182016105,16.64703129045146,91,182,7,7,182,1,14,-105.0,70.5,-47.5,192878,408,0,32,91,14,88,5.0,2105036,469.030256,nan,2.105036,nan,7,11448,2024120,14,0,0,7,924,448,112,476,119,231,7,68544,408,7
242,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,477428.8637176172,30.750027099261228,6.12397811992698,88,176,1,7,176,0,8,-105.0,70.5,-47.5,192878,455,0,32,88,15,87,5.0,2111780,471.142036,nan,2.11178,nan,7,10296,2024120,14,0,0,7,924,448,112,476,119,231,7,76440,455,7
243,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.752211619823626,29.093120144988372,80,160,0,5,160,0,5,-105.0,70.5,-47.5,192878,335,0,32,80,14,76,5.0,1512028,472.654064,nan,1.512028,nan,5,9288,1445800,10,0,0,5,660,320,80,340,85,165,5,56280,335,5
244,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,1,534819.4641579221,27.416050657710297,9.60929215776105,78,156,1,8,156,0,9,-105.0,70.5,-47.5,192878,473,0,32,78,14,73,5.0,2403232,475.057296,nan,2.403232,nan,8,9432,2313280,16,0,0,8,1056,512,128,544,136,264,8,79464,473,8
245,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,2,541790.3616540846,31.515587032275377,12.151550445759703,79,158,2,8,158,0,10,-105.0,70.5,-47.5,192878,433,0,32,79,14,73,5.0,2396224,477.45352,nan,2.396224,nan,8,9144,2313280,16,0,0,8,1056,512,128,544,136,264,8,72744,433,8
246,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,2,562500.0,51.88593317439211,39.10216851927184,74,148,2,3,148,0,5,-105.0,70.5,-47.5,192878,390,0,32,74,14,70,5.0,942180,478.3957,nan,0.94218,nan,3,8784,867480,6,0,0,3,396,192,48,204,51,99,3,65520,390,3
247,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,2,511754.66409675404,33.58665579789387,6.457583044506878,69,138,2,8,138,0,10,-105.0,70.5,-47.5,192878,376,0,32,69,13,64,5.0,2386000,480.7817,nan,2.386,nan,8,8496,2313280,16,0,0,8,1056,512,128,544,136,264,8,63168,376,8
248,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.50870175800446,32.18000778536972,67,134,2,5,134,0,7,-105.0,70.5,-47.5,192878,341,0,32,67,14,63,5.0,1511884,482.293584,nan,1.511884,nan,5,8136,1445800,10,0,0,5,660,320,80,340,85,165,5,57288,341,5
249,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,2,562500.0,35.77336160443218,20.16304472682588,65,130,3,7,130,1,10,-105.0,70.5,-47.5,192878,308,0,32,65,13,58,5.0,2084492,484.378076,nan,2.084492,nan,7,7704,2024120,14,0,0,7,924,448,112,476,119,231,7,51744,308,7
250,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,4,562500.0,35.050788188986274,18.661813258316073,60,120,4,6,120,0,10,-105.0,70.5,-47.5,192878,243,0,32,60,11,54,5.0,1783704,486.16178,nan,1.783704,nan,6,7128,1734960,12,0,0,6,792,384,96,408,102,198,6,40824,243,6
251,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.703539356493,41.06632233609916,61,122,0,6,122,0,6,-105.0,70.5,-47.5,192878,304,0,32,61,14,57,5.0,1793664,487.955444,nan,1.793664,nan,6,6840,1734960,12,0,0,6,792,384,96,408,102,198,6,51072,304,6
