step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
349,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,2,562500.0,38.568493899440455,27.242853916805096,78,156,2,7,156,0,9,-105.0,70.5,-47.5,192878,345,0,32,78,16,74,5.0,2091356,659.11244,nan,2.091356,nan,7,8352,2024120,14,0,0,7,924,448,112,476,119,231,7,57960,345,7
350,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,1,562500.0,32.01582183514995,18.222796033226846,78,156,1,8,156,0,9,-105.0,70.5,-47.5,192878,431,0,32,78,16,68,5.0,2394448,661.506888,nan,2.394448,nan,8,7704,2313280,16,0,0,8,1056,512,128,544,136,264,8,72408,431,8
351,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,4,522127.88317388156,32.36635215558615,8.497642542542907,76,152,4,7,152,0,11,-105.0,70.5,-47.5,192878,346,0,32,76,15,70,5.0,2090588,663.597476,nan,2.090588,nan,7,7416,2024120,14,0,0,7,924,448,112,476,119,231,7,58128,346,7
352,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.236249762477044,22.55018959784951,73,146,1,4,146,0,5,-105.0,70.5,-47.5,192878,365,0,32,73,16,69,5.0,1225544,664.82302,nan,1.225544,nan,4,7056,1156640,8,0,0,4,528,256,64,272,68,132,4,61320,365,4
353,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,2,562500.0,25.267535543959713,18.52036771935426,74,148,2,6,148,0,8,-105.0,70.5,-47.5,192878,332,0,32,74,15,68,5.0,1799664,666.622684,nan,1.799664,nan,6,8136,1734960,12,0,0,6,792,384,96,408,102,198,6,55776,332,6
354,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,2,562500.0,37.74422826238646,18.585821193498603,75,150,2,7,150,0,9,-105.0,70.5,-47.5,192878,435,0,32,75,16,67,5.0,2106260,668.728944,nan,2.10626,nan,7,8136,2024120,14,0,0,7,924,448,112,476,119,231,7,73080,435,7
355,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.57684707641602,61.44647979736328,75,150,1,4,150,0,5,-105.0,70.5,-47.5,192878,463,0,32,75,17,69,5.0,1242728,669.971672,nan,1.242728,nan,4,7776,1156640,8,0,0,4,528,256,64,272,68,132,4,77784,463,4
356,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,3,562500.0,31.34983679354139,18.666278606131513,75,150,3,8,150,0,11,-105.0,70.5,-47.5,192878,315,0,32,75,17,68,5.0,2375896,672.347568,nan,2.375896,nan,8,8640,2313280,16,0,0,8,1056,512,128,544,136,264,8,52920,315,8
357,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.080695533559414,22.30883750964988,75,150,1,6,150,0,7,-105.0,70.5,-47.5,192878,290,0,32,75,15,65,5.0,1792968,674.140536,nan,1.792968,nan,6,8496,1734960,12,0,0,6,792,384,96,408,102,198,6,48720,290,6
358,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.201874728242984,19.318188880938106,76,152,1,5,152,0,6,-105.0,70.5,-47.5,192878,234,0,32,76,15,68,5.0,1494916,675.635452,nan,1.494916,nan,5,9144,1445800,10,0,0,5,660,320,80,340,85,165,5,39312,234,5
359,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.68834140082643,21.414897810350922,76,152,1,6,152,0,7,-105.0,70.5,-47.5,192878,313,0,32,76,15,66,5.0,1797696,677.433148,nan,1.797696,nan,6,9360,1734960,12,0,0,6,792,384,96,408,102,198,6,52584,313,6
360,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,3,526935.2786624224,33.21217084565825,9.444817847268483,76,152,3,8,152,0,11,-105.0,70.5,-47.5,192878,227,0,32,76,16,67,5.0,2361760,679.794908,nan,2.36176,nan,8,9288,2313280,16,0,0,8,1056,512,128,544,136,264,8,38136,227,8
361,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,3,562500.0,41.41890996144014,26.615640244450283,83,166,4,6,166,1,10,-105.0,70.5,-47.5,192878,256,0,32,83,17,75,5.0,1788480,681.583388,nan,1.78848,nan,6,9720,1734960,12,0,0,6,792,384,96,408,102,198,6,43008,256,6
362,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,2,562500.0,43.24693189935784,18.952385545228513,80,160,2,7,160,0,9,-105.0,70.5,-47.5,192878,289,0,32,80,15,70,5.0,2082668,683.666056,nan,2.082668,nan,7,9072,2024120,14,0,0,7,924,448,112,476,119,231,7,48552,289,7
363,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.85636937546877,38.4695189441573,85,170,1,4,170,0,5,-105.0,70.5,-47.5,192878,269,0,32,85,17,79,5.0,1211432,684.877488,nan,1.211432,nan,4,9072,1156640,8,0,0,4,528,256,64,272,68,132,4,45192,269,4
364,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,2,562500.0,49.3461789957729,37.192724473639565,85,170,2,6,170,0,8,-105.0,70.5,-47.5,192878,365,0,32,85,17,74,5.0,1806792,686.68428,nan,1.806792,nan,6,9720,1734960,12,0,0,6,792,384,96,408,102,198,6,61320,365,6
365,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.68276905863924,19.90690934612648,88,176,1,5,176,0,6,-105.0,70.5,-47.5,192878,384,0,32,88,15,82,5.0,1521052,688.205332,nan,1.521052,nan,5,10080,1445800,10,0,0,5,660,320,80,340,85,165,5,64512,384,5
366,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,2,562500.0,25.697464730559354,18.30302713245962,85,170,2,4,170,0,6,-105.0,70.5,-47.5,192878,387,0,32,85,16,74,5.0,1232840,689.438172,nan,1.23284,nan,4,10656,1156640,8,0,0,4,528,256,64,272,68,132,4,65016,387,4
367,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,4,562500.0,40.25536867942847,19.375197337164142,77,154,4,8,154,0,12,-105.0,70.5,-47.5,192878,358,0,32,77,16,72,5.0,2384920,691.823092,nan,2.38492,nan,8,10440,2313280,16,0,0,8,1056,512,128,544,136,264,8,60144,358,8
368,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,4,562500.0,40.36686848587967,20.143219704712347,71,142,4,8,142,0,12,-105.0,70.5,-47.5,192878,238,0,32,71,14,64,5.0,2363608,694.1867,nan,2.363608,nan,8,9288,2313280,16,0,0,8,1056,512,128,544,136,264,8,39984,238,8
369,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.630338607989465,20.745317074067607,66,132,0,7,132,0,7,-105.0,70.5,-47.5,192878,248,0,32,66,14,60,5.0,2074988,696.261688,nan,2.074988,nan,7,8280,2024120,14,0,0,7,924,448,112,476,119,231,7,41664,248,7
370,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,4,562500.0,38.54004125582668,19.83251584299555,67,134,4,8,134,0,12,-105.0,70.5,-47.5,192878,321,0,32,67,14,61,5.0,2376688,698.638376,nan,2.376688,nan,8,8424,2313280,16,0,0,8,1056,512,128,544,136,264,8,53928,321,8
371,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,3,528451.6625795646,28.504104003744708,12.323942822549467,76,152,3,9,152,0,12,-105.0,70.5,-47.5,192878,300,0,32,76,15,69,5.0,2662596,701.300972,nan,2.662596,nan,9,8568,2602440,18,0,0,9,1188,576,144,612,153,297,9,50400,300,9
372,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.79247357830685,19.520645294490585,80,160,1,3,160,0,4,-105.0,70.5,-47.5,192878,332,0,32,80,12,74,5.0,931500,702.232472,nan,0.9315,nan,3,7848,867480,6,0,0,3,396,192,48,204,51,99,3,55776,332,3
373,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,4,562500.0,35.42434228989858,18.99163482254474,79,158,4,6,158,0,10,-105.0,70.5,-47.5,192878,336,0,32,79,15,74,5.0,1801632,704.034104,nan,1.801632,nan,6,9432,1734960,12,0,0,6,792,384,96,408,102,198,6,56448,336,6
374,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.861676514410355,29.11790080908686,76,152,0,7,152,0,7,-105.0,70.5,-47.5,192878,336,0,32,76,15,70,5.0,2090204,706.124308,nan,2.090204,nan,7,8712,2024120,14,0,0,7,924,448,112,476,119,231,7,56448,336,7
375,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,5,562500.0,38.40827687955694,18.071873209956586,79,158,5,8,158,0,13,-105.0,70.5,-47.5,192878,318,0,32,79,13,72,5.0,2376544,708.500852,nan,2.376544,nan,8,8784,2313280,16,0,0,8,1056,512,128,544,136,264,8,53424,318,8
376,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.13784336388092,18.69029688881663,79,158,3,7,158,0,10,-105.0,70.5,-47.5,192878,346,0,32,79,14,73,5.0,2091164,710.592016,nan,2.091164,nan,7,7992,2024120,14,0,0,7,924,448,112,476,119,231,7,58128,346,7
377,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.49244580752195,34.341696459871365,79,158,3,3,158,0,6,-105.0,70.5,-47.5,192878,307,0,32,79,15,76,5.0,927084,711.5191,nan,0.927084,nan,3,7632,867480,6,0,0,3,396,192,48,204,51,99,3,51576,307,3
378,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,1,562500.0,39.68016138054918,21.931639361057705,76,152,1,7,152,0,8,-105.0,70.5,-47.5,192878,282,0,32,76,14,69,5.0,2080556,713.599656,nan,2.080556,nan,7,8136,2024120,14,0,0,7,924,448,112,476,119,231,7,47376,282,7
379,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,3,562500.0,40.21982904314617,18.636248189091916,66,132,3,7,132,0,10,-105.0,70.5,-47.5,192878,343,0,32,66,14,61,5.0,2089940,715.689596,nan,2.08994,nan,7,7272,2024120,14,0,0,7,924,448,112,476,119,231,7,57624,343,7
380,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.71796859140577,18.99163482254474,61,122,1,4,122,0,5,-105.0,70.5,-47.5,192878,350,0,32,61,13,52,5.0,1221944,716.91154,nan,1.221944,nan,4,5976,1156640,8,0,0,4,528,256,64,272,68,132,4,58800,350,4
381,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,0,538948.632436317,36.22612629154855,9.96294837568657,63,126,0,7,126,0,7,-105.0,70.5,-47.5,192878,351,0,32,63,13,56,5.0,2090852,719.002392,nan,2.090852,nan,7,6840,2024120,14,0,0,7,924,448,112,476,119,231,7,58968,351,7
382,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,6,562500.0,42.797785789499585,29.196729175152143,61,122,6,7,122,0,13,-105.0,70.5,-47.5,192878,257,0,32,61,14,58,5.0,2075276,721.077668,nan,2.075276,nan,7,7056,2024120,14,0,0,7,924,448,112,476,119,231,7,43176,257,7
383,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,2,562500.0,41.87308088707904,28.339656635322036,60,120,2,7,120,0,9,-105.0,70.5,-47.5,192878,289,0,32,60,12,53,5.0,2080076,723.157744,nan,2.080076,nan,7,6480,2024120,14,0,0,7,924,448,112,476,119,231,7,48552,289,7
384,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,3,562500.0,30.67384774895204,19.02441583455512,63,126,3,4,126,0,7,-105.0,70.5,-47.5,192878,350,0,32,63,13,59,5.0,1221512,724.379256,nan,1.221512,nan,4,5544,1156640,8,0,0,4,528,256,64,272,68,132,4,58800,350,4
385,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.08340922528184,19.910761811211337,64,128,3,6,128,0,9,-105.0,70.5,-47.5,192878,372,0,32,64,12,57,5.0,1804656,726.183912,nan,1.804656,nan,6,6408,1734960,12,0,0,6,792,384,96,408,102,198,6,62496,372,6
386,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.44340896606445,59.309478759765625,66,132,1,3,132,0,4,-105.0,70.5,-47.5,192878,328,0,32,66,13,64,5.0,929604,727.113516,nan,0.929604,nan,3,6624,867480,6,0,0,3,396,192,48,204,51,99,3,55104,328,3
387,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.74938029549213,22.152175220190074,70,140,1,6,140,0,7,-105.0,70.5,-47.5,192878,488,0,32,70,15,64,5.0,1825368,728.938884,nan,1.825368,nan,6,7632,1734960,12,0,0,6,792,384,96,408,102,198,6,81984,488,6
388,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.96445177792834,25.467366025786028,63,126,4,8,126,0,12,-105.0,70.5,-47.5,192878,426,0,32,63,14,61,5.0,2393320,731.332204,nan,2.39332,nan,8,7416,2313280,16,0,0,8,1056,512,128,544,136,264,8,71568,426,8
389,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,5,562500.0,45.70311531223883,32.6377403573977,61,122,5,5,122,0,10,-105.0,70.5,-47.5,192878,263,0,32,61,14,60,5.0,1497484,732.829688,nan,1.497484,nan,5,6840,1445800,10,0,0,5,660,320,80,340,85,165,5,44184,263,5
390,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,3,562500.0,50.338003117025146,27.555065741320423,61,122,3,4,122,0,7,-105.0,70.5,-47.5,192878,351,0,32,61,15,55,5.0,1222472,734.05216,nan,1.222472,nan,4,6336,1156640,8,0,0,4,528,256,64,272,68,132,4,58968,351,4
391,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,3,562500.0,38.50713089488847,18.82522709522665,64,128,3,9,128,0,12,-105.0,70.5,-47.5,192878,311,0,32,64,13,56,5.0,2662572,736.714732,nan,2.662572,nan,9,6696,2602440,18,0,0,9,1188,576,144,612,153,297,9,52248,311,9
392,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,464800.520675369,25.550609376707936,9.10039020232688,60,120,0,7,120,0,7,-105.0,70.5,-47.5,192878,314,0,32,60,13,55,5.0,2083916,738.798648,nan,2.083916,nan,7,6120,2024120,14,0,0,7,924,448,112,476,119,231,7,52752,314,7
393,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,2,550518.5344937675,41.15413780310819,14.834992042550876,58,116,2,7,116,0,9,-105.0,70.5,-47.5,192878,315,0,32,58,11,55,5.0,2083652,740.8823,nan,2.083652,nan,7,5688,2024120,14,0,0,7,924,448,112,476,119,231,7,52920,315,7
394,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,2,562500.0,37.09540422476202,19.596687027096298,58,116,2,8,116,0,10,-105.0,70.5,-47.5,192878,381,0,32,58,14,53,5.0,2384392,743.266692,nan,2.384392,nan,8,6048,2313280,16,0,0,8,1056,512,128,544,136,264,8,64008,381,8
395,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.49462848056206,39.63041690806084,57,114,1,4,114,0,5,-105.0,70.5,-47.5,192878,282,0,32,57,13,55,5.0,1210304,744.476996,nan,1.210304,nan,4,5760,1156640,8,0,0,4,528,256,64,272,68,132,4,47376,282,4
396,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,2,562500.0,41.243322792458635,22.57327042791207,64,128,2,6,128,0,8,-105.0,70.5,-47.5,192878,374,0,32,64,13,59,5.0,1805856,746.282852,nan,1.805856,nan,6,7272,1734960,12,0,0,6,792,384,96,408,102,198,6,62832,374,6
397,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,4,562500.0,53.420077482714944,27.47456310910507,74,148,4,5,148,0,9,-105.0,70.5,-47.5,192878,468,0,32,74,14,72,5.0,1532572,747.815424,nan,1.532572,nan,5,7488,1445800,10,0,0,5,660,320,80,340,85,165,5,78624,468,5
398,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,5,562500.0,45.27185083193858,31.697152725514396,81,162,5,8,162,0,13,-105.0,70.5,-47.5,192878,452,0,32,81,14,77,5.0,2398912,750.214336,nan,2.398912,nan,8,8640,2313280,16,0,0,8,1056,512,128,544,136,264,8,75936,452,8
399,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,1,562500.0,38.51976539781298,21.198342547641925,85,170,1,7,170,0,8,-105.0,70.5,-47.5,192878,511,0,32,85,15,81,5.0,2119532,752.333868,nan,2.119532,nan,7,8640,2024120,14,0,0,7,924,448,112,476,119,231,7,85848,511,7
400,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,34.832312919619845,20.138533123851907,86,172,0,7,172,0,7,-105.0,70.5,-47.5,192878,350,0,32,86,14,82,5.0,2092484,754.426352,nan,2.092484,nan,7,8640,2024120,14,0,0,7,924,448,112,476,119,231,7,58800,350,7
401,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.91373278962035,33.215287978127265,85,170,1,5,170,0,6,-105.0,70.5,-47.5,192878,374,0,32,85,14,79,5.0,1518580,755.944932,nan,1.51858,nan,5,9288,1445800,10,0,0,5,660,320,80,340,85,165,5,62832,374,5
402,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.317477800478386,21.997463115492195,86,172,0,4,172,0,4,-105.0,70.5,-47.5,192878,448,0,32,86,13,82,5.0,1241720,757.186652,nan,1.24172,nan,4,9288,1156640,8,0,0,4,528,256,64,272,68,132,4,75264,448,4
403,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,4,562500.0,49.13230650304976,30.864229211111667,90,180,4,6,180,0,10,-105.0,70.5,-47.5,192878,469,0,32,90,16,81,5.0,1825488,759.01214,nan,1.825488,nan,6,10944,1734960,12,0,0,6,792,384,96,408,102,198,6,78792,469,6
404,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.143049185103,59.4268798828125,92,184,1,5,184,0,6,-105.0,70.5,-47.5,192878,393,0,32,92,15,90,5.0,1523284,760.535424,nan,1.523284,nan,5,10800,1445800,10,0,0,5,660,320,80,340,85,165,5,66024,393,5
405,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,6,562500.0,63.839520590132295,60.638240814208984,92,184,6,5,184,0,11,-105.0,70.5,-47.5,192878,338,0,32,92,16,85,5.0,1515412,762.050836,nan,1.515412,nan,5,12168,1445800,10,0,0,5,660,320,80,340,85,165,5,56784,338,5
406,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.587005861399476,43.105058723680756,94,188,1,5,188,0,6,-105.0,70.5,-47.5,192878,328,0,32,94,14,89,5.0,1514380,763.565216,nan,1.51438,nan,5,12816,1445800,10,0,0,5,660,320,80,340,85,165,5,55104,328,5
407,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.85779402865557,28.060305657725074,97,194,3,6,194,0,9,-105.0,70.5,-47.5,192878,393,0,32,97,15,91,5.0,1814376,765.379592,nan,1.814376,nan,6,12600,1734960,12,0,0,6,792,384,96,408,102,198,6,66024,393,6
408,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,4,562500.0,47.23690761383594,25.54108875092108,97,194,4,6,194,0,10,-105.0,70.5,-47.5,192878,343,0,32,97,16,93,5.0,1806048,767.18564,nan,1.806048,nan,6,12672,1734960,12,0,0,6,792,384,96,408,102,198,6,57624,343,6
409,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,2,562500.0,39.90454629170302,21.13517522972867,101,202,2,7,202,0,9,-105.0,70.5,-47.5,192878,383,0,32,101,15,96,5.0,2101340,769.28698,nan,2.10134,nan,7,11952,2024120,14,0,0,7,924,448,112,476,119,231,7,64344,383,7
410,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,1,562500.0,57.01547659168362,45.43181849966508,100,200,1,5,200,0,6,-105.0,70.5,-47.5,192878,383,0,32,100,16,95,5.0,1522756,770.809736,nan,1.522756,nan,5,11952,1445800,10,0,0,5,660,320,80,340,85,165,5,64344,383,5
411,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,2,562500.0,36.793974657988464,18.952804042058798,95,190,2,5,190,0,7,-105.0,70.5,-47.5,192878,321,0,32,95,14,90,5.0,1512196,772.321932,nan,1.512196,nan,5,11808,1445800,10,0,0,5,660,320,80,340,85,165,5,53928,321,5
412,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,2,559637.6108762687,34.002018071089736,16.494960330556673,96,192,3,8,192,1,11,-105.0,70.5,-47.5,192878,423,0,32,96,16,90,5.0,2397280,774.719212,nan,2.39728,nan,8,11880,2313280,16,0,0,8,1056,512,128,544,136,264,8,71064,423,8
413,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,5,562500.0,38.07776811647984,24.097037667501667,85,170,5,7,170,0,12,-105.0,70.5,-47.5,192878,486,0,32,85,15,78,5.0,2116844,776.836056,nan,2.116844,nan,7,10152,2024120,14,0,0,7,924,448,112,476,119,231,7,81648,486,7
414,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,523636.17911110586,35.88061671443719,9.628313500030824,81,162,1,6,162,0,7,-105.0,70.5,-47.5,192878,419,0,32,81,15,76,5.0,1814856,778.650912,nan,1.814856,nan,6,8712,1734960,12,0,0,6,792,384,96,408,102,198,6,70392,419,6
415,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.22520372055245,34.32531900412758,81,162,3,5,162,0,8,-105.0,70.5,-47.5,192878,405,0,32,81,14,74,5.0,1523068,780.17398,nan,1.523068,nan,5,8568,1445800,10,0,0,5,660,320,80,340,85,165,5,68040,405,5
416,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,4,562500.0,45.77901209723082,30.54124046973333,80,160,4,5,160,0,9,-105.0,70.5,-47.5,192878,447,0,32,80,14,74,5.0,1530484,781.704464,nan,1.530484,nan,5,8928,1445800,10,0,0,5,660,320,80,340,85,165,5,75096,447,5
417,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,479396.06045483716,31.0528824390028,5.763714641369509,88,176,1,8,176,0,9,-105.0,70.5,-47.5,192878,549,0,32,88,17,83,5.0,2417296,784.12176,nan,2.417296,nan,8,10728,2313280,16,0,0,8,1056,512,128,544,136,264,8,92232,549,8
418,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,3,562500.0,44.104510860118545,30.335538463980342,89,178,4,7,178,1,11,-105.0,70.5,-47.5,192878,378,0,32,89,13,80,5.0,2099204,786.220964,nan,2.099204,nan,7,10656,2024120,14,0,0,7,924,448,112,476,119,231,7,63504,378,7
419,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,4,562500.0,41.00280964853745,22.46042671364014,86,172,4,5,172,0,9,-105.0,70.5,-47.5,192878,366,0,32,86,14,80,5.0,1517020,787.737984,nan,1.51702,nan,5,9072,1445800,10,0,0,5,660,320,80,340,85,165,5,61488,366,5
420,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,3,508530.8085710589,26.264008614470345,5.922412744333386,94,188,3,10,188,0,13,-105.0,70.5,-47.5,192878,429,0,32,94,17,89,5.0,2976224,790.714208,nan,2.976224,nan,10,11232,2891600,20,0,0,10,1320,640,160,680,170,330,10,72072,429,10
421,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,2,540767.3997074509,33.798676329300775,10.249767954579864,93,186,2,8,186,0,10,-105.0,70.5,-47.5,192878,460,0,32,93,17,86,5.0,2401768,793.115976,nan,2.401768,nan,8,10152,2313280,16,0,0,8,1056,512,128,544,136,264,8,77280,460,8
422,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,3,562500.0,36.88642520546968,28.209106277250623,93,186,3,8,186,0,11,-105.0,70.5,-47.5,192878,428,0,32,93,15,86,5.0,2395888,795.511864,nan,2.395888,nan,8,9648,2313280,16,0,0,8,1056,512,128,544,136,264,8,71904,428,8
423,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.59006109257274,23.85217220407074,94,188,1,8,188,0,9,-105.0,70.5,-47.5,192878,348,0,32,94,15,91,5.0,2382160,797.894024,nan,2.38216,nan,8,9360,2313280,16,0,0,8,1056,512,128,544,136,264,8,58464,348,8
424,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,4,562384.6699148063,37.92368029601651,17.94073227268758,86,172,4,7,172,0,11,-105.0,70.5,-47.5,192878,530,0,32,86,16,80,5.0,2122508,800.016532,nan,2.122508,nan,7,8424,2024120,14,0,0,7,924,448,112,476,119,231,7,89040,530,7
425,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.62662186958344,22.930602685532925,86,172,2,6,172,0,8,-105.0,70.5,-47.5,192878,428,0,32,86,15,80,5.0,1816800,801.833332,nan,1.8168,nan,6,9144,1734960,12,0,0,6,792,384,96,408,102,198,6,71904,428,6
426,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,2,502410.53822565015,26.071680562837408,6.1244720780208715,86,172,2,9,172,0,11,-105.0,70.5,-47.5,192878,410,0,32,86,15,82,5.0,2680932,804.514264,nan,2.680932,nan,9,8424,2602440,18,0,0,9,1188,576,144,612,153,297,9,68880,410,9
427,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,2,562500.0,52.743271797046965,26.108591190507553,91,182,2,5,182,0,7,-105.0,70.5,-47.5,192878,375,0,32,91,14,85,5.0,1517812,806.032076,nan,1.517812,nan,5,8352,1445800,10,0,0,5,660,320,80,340,85,165,5,63000,375,5
428,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,2,488213.9252194185,25.218205757104506,8.126573735139377,89,178,2,9,178,0,11,-105.0,70.5,-47.5,192878,413,0,32,89,15,85,5.0,2682804,808.71488,nan,2.682804,nan,9,9792,2602440,18,0,0,9,1188,576,144,612,153,297,9,69384,413,9
429,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,3,464853.21758505073,24.68526580308126,6.372837549337867,93,186,3,9,186,0,12,-105.0,70.5,-47.5,192878,349,0,32,93,14,90,5.0,2670612,811.385492,nan,2.670612,nan,9,8352,2602440,18,0,0,9,1188,576,144,612,153,297,9,58632,349,9
