step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
394,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,9,551284.3844758191,27.24127372817186,13.952472853195935,58,116,9,11,116,0,20,-105.0,70.5,-47.5,192878,450,0,32,58,13,56,5.0,3265948,1124.662376,nan,3.265948,nan,11,8136,3180760,22,0,0,11,1452,704,176,748,187,363,11,75600,450,11
395,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,8,562500.0,31.796992973488848,18.288245428999005,57,114,8,9,114,0,17,-105.0,70.5,-47.5,192878,399,0,32,57,13,57,5.0,2678364,1127.34074,nan,2.678364,nan,9,7704,2602440,18,0,0,9,1188,576,144,612,153,297,9,67032,399,9
396,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,7,548462.0081507033,35.09404734788792,11.890608189164993,64,128,7,10,128,0,17,-105.0,70.5,-47.5,192878,435,0,32,64,14,61,5.0,2974856,1130.315596,nan,2.974856,nan,10,8856,2891600,20,0,0,10,1320,640,160,680,170,330,10,73080,435,10
397,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,8,521753.99840419006,26.858190279763313,7.212311570131136,74,148,8,10,148,0,18,-105.0,70.5,-47.5,192878,487,0,32,74,14,72,5.0,2984024,1133.29962,nan,2.984024,nan,10,9288,2891600,20,0,0,10,1320,640,160,680,170,330,10,81816,487,10
398,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,6,515135.43365605903,24.67314890387978,9.350919868232664,81,162,6,10,162,0,16,-105.0,70.5,-47.5,192878,405,0,32,81,13,78,5.0,2972048,1136.271668,nan,2.972048,nan,10,11088,2891600,20,0,0,10,1320,640,160,680,170,330,10,68040,405,10
399,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,12,540911.9166882867,31.105623453252594,9.554943051153366,85,170,12,9,170,0,21,-105.0,70.5,-47.5,192878,589,0,32,85,14,82,5.0,2713812,1138.98548,nan,2.713812,nan,9,11232,2602440,18,0,0,9,1188,576,144,612,153,297,9,98952,589,9
400,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,5,473145.8172604931,18.043534595235148,10.050321880455835,86,172,5,11,172,0,16,-105.0,70.5,-47.5,192878,472,0,32,86,15,86,5.0,3272956,1142.258436,nan,3.272956,nan,11,11448,3180760,22,0,0,11,1452,704,176,748,187,363,11,79296,472,11
401,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,11,562500.0,38.54351188805244,18.05397384366382,85,170,11,8,170,0,19,-105.0,70.5,-47.5,192878,414,0,32,85,15,83,5.0,2395768,1144.654204,nan,2.395768,nan,8,11880,2313280,16,0,0,8,1056,512,128,544,136,264,8,69552,414,8
402,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,8,519188.15908004984,39.7360778365018,9.93217600587287,86,172,8,9,172,0,17,-105.0,70.5,-47.5,192878,478,0,32,86,13,83,5.0,2696172,1147.350376,nan,2.696172,nan,9,12240,2602440,18,0,0,9,1188,576,144,612,153,297,9,80304,478,9
403,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,10,526727.1067078124,31.617774317409594,9.667379249922801,90,180,11,9,180,1,20,-105.0,70.5,-47.5,192878,407,0,32,90,15,87,5.0,2684964,1150.03534,nan,2.684964,nan,9,12960,2602440,18,0,0,9,1188,576,144,612,153,297,9,68376,407,9
404,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,9,562500.0,45.39613395255126,30.24002111106748,92,184,9,8,184,0,17,-105.0,70.5,-47.5,192878,522,0,32,92,15,88,5.0,2415064,1152.450404,nan,2.415064,nan,8,13032,2313280,16,0,0,8,1056,512,128,544,136,264,8,87696,522,8
405,-47.5,57.5,184,92,0,0.0,0.0,0,0.0,57.5,9,540618.3540054767,30.16796663848409,11.022387807906135,92,184,10,9,184,1,19,-105.0,70.5,-47.5,192878,479,0,32,92,16,88,5.0,2697348,1155.147752,nan,2.697348,nan,9,13248,2602440,18,0,0,9,1188,576,144,612,153,297,9,80472,479,9
406,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,10,519207.6306931927,37.44672114493301,7.844142665739665,94,188,10,8,188,0,18,-105.0,70.5,-47.5,192878,380,0,32,94,14,90,5.0,2391496,1157.539248,nan,2.391496,nan,8,13320,2313280,16,0,0,8,1056,512,128,544,136,264,8,63840,380,8
407,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,8,463188.57314874773,20.926265983613373,7.59500481163143,97,194,8,11,194,0,19,-105.0,70.5,-47.5,192878,447,0,32,97,16,94,5.0,3270844,1160.810092,nan,3.270844,nan,11,13536,3180760,22,0,0,11,1452,704,176,748,187,363,11,75096,447,11
408,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,9,562500.0,44.340304901849755,25.778424533049602,97,194,9,7,194,0,16,-105.0,70.5,-47.5,192878,367,0,32,97,15,94,5.0,2099804,1162.909896,nan,2.099804,nan,7,13104,2024120,14,0,0,7,924,448,112,476,119,231,7,61656,367,7
409,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,7,471359.6688069272,21.315037851711008,6.005385654614688,101,202,9,11,202,2,20,-105.0,70.5,-47.5,192878,585,0,32,101,16,96,5.0,3294964,1166.20486,nan,3.294964,nan,11,14472,3180760,22,0,0,11,1452,704,176,748,187,363,11,98280,585,11
410,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,13,562500.0,39.433994509619296,18.632958192740613,100,200,13,8,200,0,21,-105.0,70.5,-47.5,192878,451,0,32,100,17,98,5.0,2404072,1168.608932,nan,2.404072,nan,8,13968,2313280,16,0,0,8,1056,512,128,544,136,264,8,75768,451,8
411,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,7,488229.6497040834,25.43830275494457,6.758812157330296,95,190,7,9,190,0,16,-105.0,70.5,-47.5,192878,483,0,32,95,14,91,5.0,2697516,1171.306448,nan,2.697516,nan,9,12744,2602440,18,0,0,9,1188,576,144,612,153,297,9,81144,483,9
412,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,10,506100.9237726614,24.038909798385113,9.399182646887828,96,192,10,9,192,0,19,-105.0,70.5,-47.5,192878,473,0,32,96,16,96,5.0,2696916,1174.003364,nan,2.696916,nan,9,13824,2602440,18,0,0,9,1188,576,144,612,153,297,9,79464,473,9
413,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,6,462846.2548304988,23.37603513387925,5.38614560155869,85,170,8,11,170,2,19,-105.0,70.5,-47.5,192878,613,0,32,85,15,79,5.0,3297004,1177.300368,nan,3.297004,nan,11,11808,3180760,22,0,0,11,1452,704,176,748,187,363,11,102984,613,11
414,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,11,511128.25220623077,32.142757897231796,5.953976417180515,81,162,11,9,162,0,20,-105.0,70.5,-47.5,192878,491,0,32,81,15,80,5.0,2697708,1179.998076,nan,2.697708,nan,9,11592,2602440,18,0,0,9,1188,576,144,612,153,297,9,82488,491,9
415,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,11,476633.93105328805,20.826187791489023,6.008971682876577,81,162,12,12,162,1,24,-105.0,70.5,-47.5,192878,570,0,32,81,15,75,5.0,3578784,1183.57686,nan,3.578784,nan,12,11520,3469920,24,0,0,12,1584,768,192,816,204,396,12,95760,570,12
416,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,7,562500.0,30.151830838375012,18.67533650131743,80,160,7,10,160,0,17,-105.0,70.5,-47.5,192878,563,0,32,80,15,75,5.0,2997656,1186.574516,nan,2.997656,nan,10,10152,2891600,20,0,0,10,1320,640,160,680,170,330,10,94584,563,10
417,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,10,478777.3488785362,24.433834025658154,7.624862358733621,88,176,11,10,176,1,21,-105.0,70.5,-47.5,192878,527,0,32,88,17,88,5.0,2993840,1189.568356,nan,2.99384,nan,10,12384,2891600,20,0,0,10,1320,640,160,680,170,330,10,88536,527,10
418,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,12,547608.9691826424,40.34569415706527,10.610950937918266,89,178,12,8,178,0,20,-105.0,70.5,-47.5,192878,525,0,32,89,15,84,5.0,2414416,1191.982772,nan,2.414416,nan,8,11880,2313280,16,0,0,8,1056,512,128,544,136,264,8,88200,525,8
419,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,11,485247.18485925917,23.560462142261873,7.306513678112578,86,172,11,10,172,0,21,-105.0,70.5,-47.5,192878,509,0,32,86,15,83,5.0,2990672,1194.973444,nan,2.990672,nan,10,12240,2891600,20,0,0,10,1320,640,160,680,170,330,10,85512,509,10
420,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,13,522281.42356449005,27.15405385173642,10.248498547947593,94,188,13,10,188,0,23,-105.0,70.5,-47.5,192878,570,0,32,94,18,91,5.0,3002000,1197.975444,nan,3.002,nan,10,13320,2891600,20,0,0,10,1320,640,160,680,170,330,10,95760,570,10
421,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,12,479010.94045128615,25.262740684956764,7.406087998488533,93,186,12,10,186,0,22,-105.0,70.5,-47.5,192878,507,0,32,93,16,90,5.0,2990840,1200.966284,nan,2.99084,nan,10,12744,2891600,20,0,0,10,1320,640,160,680,170,330,10,85176,507,10
422,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,11,527506.7524036687,29.838055437085167,6.654587981489581,93,186,11,10,186,0,21,-105.0,70.5,-47.5,192878,492,0,32,93,16,90,5.0,2988752,1203.955036,nan,2.988752,nan,10,13176,2891600,20,0,0,10,1320,640,160,680,170,330,10,82656,492,10
423,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,9,484771.62005512905,21.16441965308464,5.826492515365538,94,188,10,11,188,1,21,-105.0,70.5,-47.5,192878,424,0,32,94,14,90,5.0,3266260,1207.221296,nan,3.26626,nan,11,12816,3180760,22,0,0,11,1452,704,176,748,187,363,11,71232,424,11
424,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,13,535600.3051811876,28.34204160021925,9.83468341090757,86,172,13,9,172,0,22,-105.0,70.5,-47.5,192878,568,0,32,86,16,83,5.0,2710572,1209.931868,nan,2.710572,nan,9,11520,2602440,18,0,0,9,1188,576,144,612,153,297,9,95424,568,9
425,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,7,480022.99053369503,23.957113363384874,8.161676603341483,86,172,8,11,172,1,19,-105.0,70.5,-47.5,192878,396,0,32,86,15,82,5.0,3260332,1213.1922,nan,3.260332,nan,11,11592,3180760,22,0,0,11,1452,704,176,748,187,363,11,66528,396,11
426,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,11,527763.876485016,25.05452546177957,8.013779411056364,86,172,12,10,172,1,22,-105.0,70.5,-47.5,192878,374,0,32,86,14,82,5.0,2967776,1216.159976,nan,2.967776,nan,10,12024,2891600,20,0,0,10,1320,640,160,680,170,330,10,62832,374,10
427,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,6,460247.69514616486,19.25676293910818,7.857158140423024,91,182,6,12,182,0,18,-105.0,70.5,-47.5,192878,421,0,32,91,15,91,5.0,3554832,1219.714808,nan,3.554832,nan,12,12600,3469920,24,0,0,12,1584,768,192,816,204,396,12,70728,421,12
428,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,12,526413.3144887355,29.57058757262624,7.482541611424976,89,178,12,9,178,0,21,-105.0,70.5,-47.5,192878,428,0,32,89,15,88,5.0,2687628,1222.402436,nan,2.687628,nan,9,12096,2602440,18,0,0,9,1188,576,144,612,153,297,9,71904,428,9
429,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,11,493289.12250089436,21.76273703110909,7.053393587489238,93,186,11,11,186,0,22,-105.0,70.5,-47.5,192878,362,0,32,93,15,92,5.0,3255196,1225.657632,nan,3.255196,nan,11,12168,3180760,22,0,0,11,1452,704,176,748,187,363,11,60816,362,11
430,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,11,562500.0,31.726820010395425,19.033034630571347,96,192,11,9,192,0,20,-105.0,70.5,-47.5,192878,256,0,32,96,13,93,5.0,2659668,1228.3173,nan,2.659668,nan,9,13032,2602440,18,0,0,9,1188,576,144,612,153,297,9,43008,256,9
431,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,11,551478.5569608163,36.66226229510708,13.095701462840859,101,202,11,9,202,0,20,-105.0,70.5,-47.5,192878,379,0,32,101,14,97,5.0,2681556,1230.998856,nan,2.681556,nan,9,14256,2602440,18,0,0,9,1188,576,144,612,153,297,9,63672,379,9
432,-47.5,57.5,208,104,0,0.0,0.0,0,0.0,57.5,12,534724.4104420706,27.590007573343804,9.387890670442863,104,208,12,9,208,0,21,-105.0,70.5,-47.5,192878,284,0,32,104,15,100,5.0,2665956,1233.664812,nan,2.665956,nan,9,14616,2602440,18,0,0,9,1188,576,144,612,153,297,9,47712,284,9
433,-47.5,57.5,220,110,0,0.0,0.0,0,0.0,57.5,13,562500.0,31.078345304551732,18.205424335767432,110,220,13,8,220,0,21,-105.0,70.5,-47.5,192878,307,0,32,110,15,106,5.0,2381752,1236.046564,nan,2.381752,nan,8,15840,2313280,16,0,0,8,1056,512,128,544,136,264,8,51576,307,8
434,-47.5,57.5,224,112,0,0.0,0.0,0,0.0,57.5,12,540722.6421001061,24.989197919280947,13.368734244866058,112,224,12,9,224,0,21,-105.0,70.5,-47.5,192878,372,0,32,112,15,108,5.0,2682252,1238.728816,nan,2.682252,nan,9,16128,2602440,18,0,0,9,1188,576,144,612,153,297,9,62496,372,9
435,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,10,562500.0,35.693977717879534,18.50049266651421,111,222,10,8,222,0,18,-105.0,70.5,-47.5,192878,366,0,32,111,13,103,5.0,2391520,1241.120336,nan,2.39152,nan,8,15696,2313280,16,0,0,8,1056,512,128,544,136,264,8,61488,366,8
436,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,13,562500.0,42.485121758736724,19.038955681654542,109,218,13,7,218,0,20,-105.0,70.5,-47.5,192878,314,0,32,109,16,105,5.0,2093492,1243.213828,nan,2.093492,nan,7,15696,2024120,14,0,0,7,924,448,112,476,119,231,7,52752,314,7
437,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,11,489456.887923256,19.547434073268825,7.736039564028133,109,218,11,12,218,0,23,-105.0,70.5,-47.5,192878,279,0,32,109,15,101,5.0,3534072,1246.7479,nan,3.534072,nan,12,15696,3469920,24,0,0,12,1584,768,192,816,204,396,12,46872,279,12
438,-47.5,57.5,220,110,0,0.0,0.0,0,0.0,57.5,10,562500.0,33.69505736497208,19.038955681654542,110,220,10,8,220,0,18,-105.0,70.5,-47.5,192878,199,0,32,110,16,106,5.0,2363104,1249.111004,nan,2.363104,nan,8,15336,2313280,16,0,0,8,1056,512,128,544,136,264,8,33432,199,8
439,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,11,494868.2259722682,18.80098049997568,6.525280020608102,111,222,11,11,222,0,22,-105.0,70.5,-47.5,192878,258,0,32,111,15,105,5.0,3241540,1252.352544,nan,3.24154,nan,11,15984,3180760,22,0,0,11,1452,704,176,748,187,363,11,43344,258,11
440,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,11,562500.0,35.71793252869608,19.288423259325775,111,222,11,8,222,0,19,-105.0,70.5,-47.5,192878,223,0,32,111,15,107,5.0,2366560,1254.719104,nan,2.36656,nan,8,14760,2313280,16,0,0,8,1056,512,128,544,136,264,8,37464,223,8
441,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,11,562500.0,34.01560833681916,20.20706832852662,114,228,11,7,228,0,18,-105.0,70.5,-47.5,192878,253,0,32,114,16,108,5.0,2082092,1256.801196,nan,2.082092,nan,7,14544,2024120,14,0,0,7,924,448,112,476,119,231,7,42504,253,7
442,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,12,562500.0,25.56189194402686,19.038955681654542,114,228,12,9,228,0,21,-105.0,70.5,-47.5,192878,381,0,32,114,17,106,5.0,2684052,1259.485248,nan,2.684052,nan,9,16416,2602440,18,0,0,9,1188,576,144,612,153,297,9,64008,381,9
443,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,9,502410.44057627785,22.664540285017168,7.649112316606069,113,226,9,11,226,0,20,-105.0,70.5,-47.5,192878,323,0,32,113,16,107,5.0,3251812,1262.73706,nan,3.251812,nan,11,15336,3180760,22,0,0,11,1452,704,176,748,187,363,11,54264,323,11
444,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,10,562500.0,31.007601098523836,19.038955681654542,111,222,10,8,222,0,18,-105.0,70.5,-47.5,192878,385,0,32,111,17,106,5.0,2394424,1265.131484,nan,2.394424,nan,8,15408,2313280,16,0,0,8,1056,512,128,544,136,264,8,64680,385,8
445,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,11,503907.47077128215,26.168218939949654,6.467410818031092,105,210,11,11,210,0,22,-105.0,70.5,-47.5,192878,314,0,32,105,16,100,5.0,3249436,1268.38092,nan,3.249436,nan,11,14472,3180760,22,0,0,11,1452,704,176,748,187,363,11,52752,314,11
446,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,10,562500.0,37.06413840879653,19.036517680707227,101,202,10,8,202,0,18,-105.0,70.5,-47.5,192878,257,0,32,101,17,95,5.0,2371696,1270.752616,nan,2.371696,nan,8,14184,2313280,16,0,0,8,1056,512,128,544,136,264,8,43176,257,8
447,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,10,562500.0,38.200484711945165,18.50049266651421,97,194,10,8,194,0,18,-105.0,70.5,-47.5,192878,241,0,32,97,15,90,5.0,2368072,1273.120688,nan,2.368072,nan,8,13248,2313280,16,0,0,8,1056,512,128,544,136,264,8,40488,241,8
448,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,13,562500.0,28.085840191303145,19.038955681654542,96,192,13,7,192,0,20,-105.0,70.5,-47.5,192878,294,0,32,96,16,89,5.0,2088260,1275.208948,nan,2.08826,nan,7,13824,2024120,14,0,0,7,924,448,112,476,119,231,7,49392,294,7
449,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,11,562500.0,32.4153132331768,18.50049266651421,96,192,11,9,192,0,20,-105.0,70.5,-47.5,192878,229,0,32,96,15,88,5.0,2655492,1277.86444,nan,2.655492,nan,9,13392,2602440,18,0,0,9,1188,576,144,612,153,297,9,38472,229,9
450,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,11,562500.0,35.014104814672834,19.288423259325775,98,196,11,8,196,0,19,-105.0,70.5,-47.5,192878,203,0,32,98,15,92,5.0,2362192,1280.226632,nan,2.362192,nan,8,13752,2313280,16,0,0,8,1056,512,128,544,136,264,8,34104,203,8
451,-47.5,57.5,212,106,0,0.0,0.0,0,0.0,57.5,14,562500.0,34.061090464798475,18.50049266651421,106,212,14,9,212,0,23,-105.0,70.5,-47.5,192878,174,0,32,106,14,99,5.0,2647764,1282.874396,nan,2.647764,nan,9,14904,2602440,18,0,0,9,1188,576,144,612,153,297,9,29232,174,9
452,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,11,562500.0,46.88947472628386,35.049083426689755,108,216,11,7,216,0,18,-105.0,70.5,-47.5,192878,327,0,32,108,15,99,5.0,2094308,1284.968704,nan,2.094308,nan,7,14328,2024120,14,0,0,7,924,448,112,476,119,231,7,54936,327,7
453,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,13,562500.0,41.735864655998746,26.702177464889,111,222,13,7,222,0,20,-105.0,70.5,-47.5,192878,283,0,32,111,13,104,5.0,2088068,1287.056772,nan,2.088068,nan,7,15480,2024120,14,0,0,7,924,448,112,476,119,231,7,47544,283,7
454,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,9,496658.27636065375,30.972225945602652,9.0195442943904,111,222,9,9,222,0,18,-105.0,70.5,-47.5,192878,286,0,32,111,15,106,5.0,2666292,1289.723064,nan,2.666292,nan,9,14616,2602440,18,0,0,9,1188,576,144,612,153,297,9,48048,286,9
455,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,10,502594.0054120437,23.250077346414876,7.7273209464492165,114,228,10,10,228,0,20,-105.0,70.5,-47.5,192878,315,0,32,114,15,109,5.0,2961608,1292.684672,nan,2.961608,nan,10,15768,2891600,20,0,0,10,1320,640,160,680,170,330,10,52920,315,10
456,-47.5,57.5,224,112,0,0.0,0.0,0,0.0,57.5,11,516631.2703440974,31.250849936552555,8.163771289831777,112,224,11,8,224,0,19,-105.0,70.5,-47.5,192878,338,0,32,112,15,107,5.0,2386744,1295.071416,nan,2.386744,nan,8,15624,2313280,16,0,0,8,1056,512,128,544,136,264,8,56784,338,8
457,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,17,531119.6236604183,24.92266794312784,11.845417755610217,100,200,17,11,200,0,28,-105.0,70.5,-47.5,192878,527,0,32,100,16,91,5.0,3284644,1298.35606,nan,3.284644,nan,11,13896,3180760,22,0,0,11,1452,704,176,748,187,363,11,88536,527,11
458,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,11,485611.68346850167,22.80333869487134,6.093975754949785,96,192,11,10,192,0,21,-105.0,70.5,-47.5,192878,513,0,32,96,14,93,5.0,2991920,1301.34798,nan,2.99192,nan,10,12816,2891600,20,0,0,10,1320,640,160,680,170,330,10,86184,513,10
459,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,9,509651.1621531936,23.082780777640515,6.926139780103617,98,196,9,10,196,0,19,-105.0,70.5,-47.5,192878,470,0,32,98,15,97,5.0,2983472,1304.331452,nan,2.983472,nan,10,11592,2891600,20,0,0,10,1320,640,160,680,170,330,10,78960,470,10
460,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,10,518403.20064868743,25.250484876990793,10.618838070907852,98,196,11,10,196,1,21,-105.0,70.5,-47.5,192878,532,0,32,98,15,94,5.0,2994968,1307.32642,nan,2.994968,nan,10,12672,2891600,20,0,0,10,1320,640,160,680,170,330,10,89376,532,10
461,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,11,549433.5225387602,33.17851713039911,12.136878464205358,101,202,11,9,202,0,20,-105.0,70.5,-47.5,192878,523,0,32,101,16,100,5.0,2705172,1310.031592,nan,2.705172,nan,9,13680,2602440,18,0,0,9,1188,576,144,612,153,297,9,87864,523,9
462,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,12,469728.72430420975,18.716065485866196,6.077516732598276,93,186,12,12,186,0,24,-105.0,70.5,-47.5,192878,600,0,32,93,15,92,5.0,3585696,1313.617288,nan,3.585696,nan,12,13392,3469920,24,0,0,12,1584,768,192,816,204,396,12,100800,600,12
463,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,10,522901.8305554814,27.330853455628187,9.885947843660098,91,182,10,11,182,0,21,-105.0,70.5,-47.5,192878,522,0,32,91,15,89,5.0,3281716,1316.899004,nan,3.281716,nan,11,11808,3180760,22,0,0,11,1452,704,176,748,187,363,11,87696,522,11
464,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,9,471488.9949559011,20.443790783679056,5.982122062882114,85,170,10,11,170,1,21,-105.0,70.5,-47.5,192878,592,0,32,85,15,82,5.0,3293404,1320.192408,nan,3.293404,nan,11,11736,3180760,22,0,0,11,1452,704,176,748,187,363,11,99456,592,11
465,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,11,562500.0,35.38824372084015,19.907507634539222,84,168,11,8,168,0,19,-105.0,70.5,-47.5,192878,530,0,32,84,15,82,5.0,2415040,1322.607448,nan,2.41504,nan,8,11664,2313280,16,0,0,8,1056,512,128,544,136,264,8,89040,530,8
466,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,10,534793.1527218714,26.90811632698961,11.103043648754316,78,156,10,9,156,0,19,-105.0,70.5,-47.5,192878,551,0,32,78,16,78,5.0,2707428,1325.314876,nan,2.707428,nan,9,11232,2602440,18,0,0,9,1188,576,144,612,153,297,9,92568,551,9
467,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,9,498726.88336796133,25.274537724404567,8.790382664487531,79,158,9,11,158,0,20,-105.0,70.5,-47.5,192878,584,0,32,79,15,77,5.0,3291268,1328.606144,nan,3.291268,nan,11,10944,3180760,22,0,0,11,1452,704,176,748,187,363,11,98112,584,11
468,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,10,562500.0,37.39174900447843,22.534601460708625,78,156,10,7,156,0,17,-105.0,70.5,-47.5,192878,539,0,32,78,15,78,5.0,2126180,1330.732324,nan,2.12618,nan,7,10584,2024120,14,0,0,7,924,448,112,476,119,231,7,90552,539,7
469,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,9,505283.9311426987,25.12881428287186,10.908637220423065,74,148,9,10,148,0,19,-105.0,70.5,-47.5,192878,522,0,32,74,17,72,5.0,2990984,1333.723308,nan,2.990984,nan,10,10368,2891600,20,0,0,10,1320,640,160,680,170,330,10,87696,522,10
470,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,7,486697.04153906263,29.829567311961,5.715444328068601,72,144,7,10,144,0,17,-105.0,70.5,-47.5,192878,474,0,32,72,14,69,5.0,2982920,1336.706228,nan,2.98292,nan,10,10368,2891600,20,0,0,10,1320,640,160,680,170,330,10,79632,474,10
471,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,11,562500.0,31.752215406349126,18.385490491010096,68,136,11,10,136,0,21,-105.0,70.5,-47.5,192878,512,0,32,68,15,67,5.0,2988368,1339.694596,nan,2.988368,nan,10,9432,2891600,20,0,0,10,1320,640,160,680,170,330,10,86016,512,10
472,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,7,525998.7606946464,32.32741689110373,10.54976252957012,60,120,7,11,120,0,18,-105.0,70.5,-47.5,192878,445,0,32,60,14,58,5.0,3265612,1342.960208,nan,3.265612,nan,11,8640,3180760,22,0,0,11,1452,704,176,748,187,363,11,74760,445,11
