step,training_loss,examples,groups,gain_log_mae_capped,gain_log_rmse_capped,gain_log_rmse_uncapped,gain_prediction_bias_log_capped,top1_accuracy_tie_aware,mean_selection_regret_log,positive_target_fraction,threshold_2_precision,threshold_2_recall,threshold_2_predicted_pass_fraction,threshold_2_true_pass_fraction,threshold_5_precision,threshold_5_recall,threshold_5_predicted_pass_fraction,threshold_5_true_pass_fraction,threshold_10_precision,threshold_10_recall,threshold_10_predicted_pass_fraction,threshold_10_true_pass_fraction,threshold_50_precision,threshold_50_recall,threshold_50_predicted_pass_fraction,threshold_50_true_pass_fraction,threshold_100_precision,threshold_100_recall,threshold_100_predicted_pass_fraction,threshold_100_true_pass_fraction
1550,0.0009743694681674242,2048,128,0.0034265825524926186,0.006762301549315453,0.021280061453580856,0.0024118616711348295,0.6875,0.000696208914138241,0.29638671875,0.7834394904458599,0.9461538461538461,0.07666015625,0.0634765625,0.8202247191011236,0.948051948051948,0.04345703125,0.03759765625,0.9019607843137255,0.9583333333333334,0.02490234375,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,1.0,1.0,0.001953125,0.001953125
1575,0.005154868122190237,2048,128,0.0021102307364344597,0.005585741251707077,0.020935922861099243,0.0006959808524698019,0.6796875,0.0007924008366755331,0.29638671875,0.9318181818181818,0.9461538461538461,0.064453125,0.0634765625,0.8765432098765432,0.922077922077922,0.03955078125,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,1.0,1.0,0.005859375,0.005859375,0.8,1.0,0.00244140625,0.001953125
1600,0.0006382546853274107,2048,128,0.001399508910253644,0.005554903298616409,0.020927714183926582,-0.0007311225635930896,0.6796875,0.0007130844612659448,0.29638671875,0.9747899159663865,0.8923076923076924,0.05810546875,0.0634765625,0.9333333333333333,0.9090909090909091,0.03662109375,0.03759765625,0.9772727272727273,0.8958333333333334,0.021484375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1625,0.0012376164086163044,2048,128,0.0015201522037386894,0.005304603837430477,0.020862672477960587,-0.00011464527779025957,0.6953125,0.0006664945175443027,0.29638671875,0.9291338582677166,0.9076923076923077,0.06201171875,0.0634765625,0.8860759493670886,0.9090909090909091,0.03857421875,0.03759765625,0.9361702127659575,0.9166666666666666,0.02294921875,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,0.8,1.0,0.00244140625,0.001953125
1650,0.001008658204227686,2048,128,0.001863883575424552,0.005446475464850664,0.020899195224046707,0.0003846244653686881,0.6796875,0.00071386309035959,0.29638671875,0.9307692307692308,0.9307692307692308,0.0634765625,0.0634765625,0.8765432098765432,0.922077922077922,0.03955078125,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,1.0,1.0,0.005859375,0.005859375,0.8,1.0,0.00244140625,0.001953125
1675,0.0007570215966552496,2048,128,0.001646774122491479,0.005346011836081743,0.020873241126537323,2.4987537472043186e-05,0.6796875,0.0007830569292208711,0.29638671875,0.9444444444444444,0.9153846153846154,0.0615234375,0.0634765625,0.8765432098765432,0.922077922077922,0.03955078125,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,1.0,1.0,0.001953125,0.001953125
1700,0.0027324508409947157,2048,128,0.0023973267525434494,0.00584244541823864,0.021005868911743164,0.0011159626301378012,0.6953125,0.0007453555558554203,0.29638671875,0.9104477611940298,0.9384615384615385,0.0654296875,0.0634765625,0.8181818181818182,0.935064935064935,0.04296875,0.03759765625,0.9019607843137255,0.9583333333333334,0.02490234375,0.0234375,0.8571428571428571,1.0,0.0068359375,0.005859375,0.8,1.0,0.00244140625,0.001953125
1725,0.0015079991426318884,2048,128,0.0018544654594734311,0.00554304476827383,0.02105257660150528,0.00017074320930987597,0.703125,0.000677912559402083,0.29638671875,0.937984496124031,0.9307692307692308,0.06298828125,0.0634765625,0.9102564102564102,0.922077922077922,0.0380859375,0.03759765625,0.9361702127659575,0.9166666666666666,0.02294921875,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1750,0.0006519669550471008,2048,128,0.001724105910398066,0.005387857556343079,0.020883997902274132,0.0001788756635505706,0.703125,0.0006616816140889714,0.29638671875,0.9147286821705426,0.9076923076923077,0.06298828125,0.0634765625,0.8658536585365854,0.922077922077922,0.0400390625,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,1.0,1.0,0.001953125,0.001953125
1775,0.0020334620494395494,2048,128,0.0021795942448079586,0.005660706665366888,0.020956046879291534,0.0008128660265356302,0.703125,0.0006616261383509681,0.29638671875,0.8970588235294118,0.9384615384615385,0.06640625,0.0634765625,0.8255813953488372,0.922077922077922,0.0419921875,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,0.8,1.0,0.00244140625,0.001953125
1800,0.0015621951315551996,2048,128,0.002630949253216386,0.006042082794010639,0.02106226608157158,0.0014160550199449062,0.6796875,0.0008972393472230777,0.29638671875,0.8848920863309353,0.9461538461538461,0.06787109375,0.0634765625,0.8409090909090909,0.961038961038961,0.04296875,0.03759765625,0.9019607843137255,0.9583333333333334,0.02490234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1825,0.001348369987681508,2048,128,0.00138720846734941,0.00554582430049777,0.020925307646393776,-0.000791716855019331,0.6484375,0.0013679278182865406,0.29638671875,0.9911504424778761,0.8615384615384616,0.05517578125,0.0634765625,0.9210526315789473,0.9090909090909091,0.037109375,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1850,0.0008831048617139459,2048,128,0.0029010879807174206,0.006305237766355276,0.02113926038146019,0.0017842593370005488,0.703125,0.000702865292601107,0.29638671875,0.82,0.9461538461538461,0.0732421875,0.0634765625,0.8131868131868132,0.961038961038961,0.04443359375,0.03759765625,0.9019607843137255,0.9583333333333334,0.02490234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1875,0.0002702077035792172,2048,128,0.0014371194411069155,0.005475497338920832,0.020906778052449226,-0.0005806229310110211,0.6796875,0.0007370801475945488,0.29638671875,0.9743589743589743,0.8769230769230769,0.05712890625,0.0634765625,0.9210526315789473,0.9090909090909091,0.037109375,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1900,0.0006893481477163732,2048,128,0.0015192374121397734,0.005261613056063652,0.020851783454418182,-8.576452091801912e-05,0.671875,0.0008572564886917267,0.29638671875,0.944,0.9076923076923077,0.06103515625,0.0634765625,0.8860759493670886,0.9090909090909091,0.03857421875,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,0.8,1.0,0.00244140625,0.001953125
1925,0.0007780221058055758,2048,128,0.002158773597329855,0.005626436788588762,0.020946817472577095,0.0007539011421613395,0.6953125,0.0005680631301301364,0.29638671875,0.9318181818181818,0.9461538461538461,0.064453125,0.0634765625,0.8780487804878049,0.935064935064935,0.0400390625,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
1950,0.0008385994588024914,2048,128,0.001471346360631287,0.005434442777186632,0.02089606411755085,-0.0005177054554224014,0.671875,0.000853806188139794,0.29638671875,0.991304347826087,0.8769230769230769,0.05615234375,0.0634765625,0.8974358974358975,0.9090909090909091,0.0380859375,0.03759765625,0.8979591836734694,0.9166666666666666,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,0.8,1.0,0.00244140625,0.001953125
1975,0.0007955172914080322,2048,128,0.0016637241933494806,0.005364953074604273,0.020878098905086517,-2.0238352590240538e-05,0.6875,0.0008397549074301569,0.29638671875,0.952,0.9153846153846154,0.06103515625,0.0634765625,0.8987341772151899,0.922077922077922,0.03857421875,0.03759765625,0.9565217391304348,0.9166666666666666,0.0224609375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2000,0.0006413922528736293,2048,128,0.0018478488782420754,0.005421643611043692,0.020892737433314323,0.00042600242886692286,0.6875,0.0006926460415055402,0.29638671875,0.9242424242424242,0.9384615384615385,0.064453125,0.0634765625,0.8902439024390244,0.948051948051948,0.0400390625,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2025,0.0005685703363269567,2048,128,0.001568621606566012,0.0054142358712852,0.021078985184431076,-0.00036243180511519313,0.6796875,0.0008491478249779139,0.29638671875,0.975,0.9,0.05859375,0.0634765625,0.9210526315789473,0.9090909090909091,0.037109375,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2050,0.007025799714028835,2048,128,0.0029077131766825914,0.006279397755861282,0.021131567656993866,0.0017996425740420818,0.7109375,0.0005755288214412957,0.29638671875,0.8482758620689655,0.9461538461538461,0.07080078125,0.0634765625,0.8043478260869565,0.961038961038961,0.044921875,0.03759765625,0.8846153846153846,0.9583333333333334,0.025390625,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,0.8,1.0,0.00244140625,0.001953125
2075,0.0011995484819635749,2048,128,0.0018053831299766898,0.005421972833573818,0.020892824977636337,0.0002635057899169624,0.7109375,0.0005727741201353442,0.29638671875,0.9448818897637795,0.9230769230769231,0.06201171875,0.0634765625,0.8795180722891566,0.948051948051948,0.04052734375,0.03759765625,0.8979591836734694,0.9166666666666666,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2100,0.0005219141021370888,2048,128,0.001697332365438342,0.005411237012594938,0.020890042185783386,0.00020582822617143393,0.6875,0.0006939896569004844,0.29638671875,0.937007874015748,0.9153846153846154,0.06201171875,0.0634765625,0.8902439024390244,0.948051948051948,0.0400390625,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2125,0.0008875830681063235,2048,128,0.0024179797619581223,0.006036479491740465,0.021060660481452942,0.0013241341803222895,0.703125,0.0005865872150092599,0.29638671875,0.8367346938775511,0.9461538461538461,0.07177734375,0.0634765625,0.8064516129032258,0.974025974025974,0.04541015625,0.03759765625,0.8679245283018868,0.9583333333333334,0.02587890625,0.0234375,0.8571428571428571,1.0,0.0068359375,0.005859375,0.8,1.0,0.00244140625,0.001953125
2150,0.0015030549839138985,2048,128,0.0014926872681826353,0.005498267710208893,0.02106102555990219,-0.000666938372887671,0.6640625,0.000974245118085415,0.29638671875,0.9913793103448276,0.8846153846153846,0.056640625,0.0634765625,0.9459459459459459,0.9090909090909091,0.0361328125,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2175,0.00056225381558761,2048,128,0.001973033882677555,0.00549713708460331,0.02091245725750923,0.0005797460325993598,0.6953125,0.00076498761335686,0.29638671875,0.917910447761194,0.9461538461538461,0.0654296875,0.0634765625,0.8690476190476191,0.948051948051948,0.041015625,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2200,0.0010800323216244578,2048,128,0.0016288051847368479,0.005300584249198437,0.020861651748418808,8.706127846380696e-05,0.6796875,0.0007337705730050548,0.29638671875,0.937007874015748,0.9153846153846154,0.06201171875,0.0634765625,0.8780487804878049,0.935064935064935,0.0400390625,0.03759765625,0.9183673469387755,0.9375,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2225,0.000504649302456528,2048,128,0.0015056482516229153,0.005341724958270788,0.02087358757853508,-0.0004326446505729109,0.6796875,0.0008355778389612656,0.29638671875,0.9830508474576272,0.8923076923076924,0.0576171875,0.0634765625,0.9210526315789473,0.9090909090909091,0.037109375,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2250,0.0008126564207486808,2048,128,0.0030845599249005318,0.006471842061728239,0.021189551800489426,0.0020321549382060766,0.6953125,0.0007091639057019705,0.29638671875,0.8145695364238411,0.9461538461538461,0.07373046875,0.0634765625,0.8152173913043478,0.974025974025974,0.044921875,0.03759765625,0.8653846153846154,0.9375,0.025390625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2275,0.0036155912093818188,2048,128,0.0014481849502772093,0.005813582334667444,0.02099785953760147,-0.0011043183039873838,0.640625,0.0018183556435149573,0.29638671875,0.990990990990991,0.8461538461538461,0.05419921875,0.0634765625,0.9714285714285714,0.8831168831168831,0.0341796875,0.03759765625,0.9545454545454546,0.875,0.021484375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2300,0.004344473127275705,2048,128,0.0016988263232633471,0.005454207770526409,0.021081630140542984,-6.470720836659893e-05,0.6796875,0.0008881000451437249,0.29638671875,0.9672131147540983,0.9076923076923077,0.0595703125,0.0634765625,0.8888888888888888,0.935064935064935,0.03955078125,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2325,0.002347423695027828,2048,128,0.0017474385676905513,0.005443059839308262,0.020898308604955673,7.266784814419225e-05,0.6953125,0.000641965758417351,0.29638671875,0.9444444444444444,0.9153846153846154,0.0615234375,0.0634765625,0.8780487804878049,0.935064935064935,0.0400390625,0.03759765625,0.8979591836734694,0.9166666666666666,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2350,0.0007023801445029676,2048,128,0.0014277277514338493,0.0055564334616065025,0.021157588809728622,-0.0007352685206569731,0.6796875,0.0009465288361598656,0.29638671875,0.9826086956521739,0.8692307692307693,0.05615234375,0.0634765625,0.9324324324324325,0.8961038961038961,0.0361328125,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2375,0.003916540183126926,2048,128,0.0018053206149488688,0.00546145299449563,0.020903104916214943,0.0002942186838481575,0.6875,0.0008767323637839386,0.29638671875,0.9307692307692308,0.9307692307692308,0.0634765625,0.0634765625,0.8488372093023255,0.948051948051948,0.0419921875,0.03759765625,0.9183673469387755,0.9375,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2400,0.0001813860289985314,2048,128,0.001495933742262423,0.005436106119304895,0.021025633439421654,-0.00042493618093430996,0.6796875,0.0008083806703622631,0.29638671875,0.9745762711864406,0.8846153846153846,0.0576171875,0.0634765625,0.9090909090909091,0.9090909090909091,0.03759765625,0.03759765625,0.9555555555555556,0.8958333333333334,0.02197265625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2425,0.005240320693701506,2048,128,0.0016834198031574488,0.005386341363191605,0.020883606746792793,9.168972610495985e-05,0.6875,0.0008115117855267417,0.29638671875,0.944,0.9076923076923077,0.06103515625,0.0634765625,0.8674698795180723,0.935064935064935,0.04052734375,0.03759765625,0.9183673469387755,0.9375,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2450,0.0019204890122637153,2048,128,0.0016251187771558762,0.005397057626396418,0.0208863727748394,-0.0002104563027387485,0.6796875,0.0009308992158933993,0.29638671875,0.9833333333333333,0.9076923076923077,0.05859375,0.0634765625,0.8888888888888888,0.935064935064935,0.03955078125,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2475,0.002752279629930854,2048,128,0.002193543128669262,0.005867685656994581,0.02101290225982666,0.0010054631857201457,0.703125,0.0006119488303311105,0.29638671875,0.8601398601398601,0.9461538461538461,0.06982421875,0.0634765625,0.8333333333333334,0.974025974025974,0.0439453125,0.03759765625,0.8653846153846154,0.9375,0.025390625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2500,0.0021559118758887053,2048,128,0.0017978965770453215,0.005499500315636396,0.020913077518343925,0.0003813915536738932,0.6875,0.0009434641454417747,0.29638671875,0.8955223880597015,0.9230769230769231,0.0654296875,0.0634765625,0.8588235294117647,0.948051948051948,0.04150390625,0.03759765625,0.9,0.9375,0.0244140625,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2525,0.0006671223673038185,2048,128,0.0014790629502385855,0.0053633470088243484,0.020877687260508537,-0.00042633662815205753,0.671875,0.0009569696712719011,0.29638671875,0.991304347826087,0.8769230769230769,0.05615234375,0.0634765625,0.8974358974358975,0.9090909090909091,0.0380859375,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2550,0.0013949237763881683,2048,128,0.0024178570602089167,0.0059506711550056934,0.02103622630238533,0.0012553075794130564,0.703125,0.0008005748888830766,0.29638671875,0.8601398601398601,0.9461538461538461,0.06982421875,0.0634765625,0.8314606741573034,0.961038961038961,0.04345703125,0.03759765625,0.8846153846153846,0.9583333333333334,0.025390625,0.0234375,0.9230769230769231,1.0,0.00634765625,0.005859375,1.0,1.0,0.001953125,0.001953125
2575,0.0019332856172695756,2048,128,0.0022275883238762617,0.0057953838258981705,0.021036997437477112,0.000916682998649776,0.703125,0.0009514437157476241,0.29638671875,0.8723404255319149,0.9461538461538461,0.06884765625,0.0634765625,0.8795180722891566,0.948051948051948,0.04052734375,0.03759765625,0.9375,0.9375,0.0234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2600,0.0007347746868617833,2048,128,0.0015314158517867327,0.0053842258639633656,0.02100416272878647,-0.00032625667518004775,0.6796875,0.000889281542425957,0.29638671875,0.9747899159663865,0.8923076923076924,0.05810546875,0.0634765625,0.8888888888888888,0.935064935064935,0.03955078125,0.03759765625,0.9347826086956522,0.8958333333333334,0.0224609375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2625,0.0005614714464172721,2048,128,0.0016525336541235447,0.005404219031333923,0.02096390910446644,-3.453371027717367e-05,0.6796875,0.0008122548189730683,0.29638671875,0.9512195121951219,0.9,0.06005859375,0.0634765625,0.8888888888888888,0.935064935064935,0.03955078125,0.03759765625,0.9183673469387755,0.9375,0.02392578125,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
2650,0.001108222990296781,2048,128,0.0016393247060477734,0.005366369150578976,0.020911024883389473,-3.117956657661125e-05,0.6796875,0.0008894791903257815,0.29638671875,0.944,0.9076923076923077,0.06103515625,0.0634765625,0.8780487804878049,0.935064935064935,0.0400390625,0.03759765625,0.9166666666666666,0.9166666666666666,0.0234375,0.0234375,1.0,1.0,0.005859375,0.005859375,1.0,1.0,0.001953125,0.001953125
