step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.1_comm_bytes,t2_b0.1_comm_cumulative_mb,t2_b0.1_comm_cumulative_vs_greedy_ratio,t2_b0.1_comm_mb,t2_b0.1_comm_vs_greedy_ratio,t2_b0.1_events,t2_b0.1_merge_metadata_bytes,t2_b0.1_metadata_bytes,t2_b0.1_model_bytes,t2_b0.1_policy_model_bytes,t2_b0.1_selected_providers
307,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51803896,16441.998564,nan,51.803896,nan,336,2688,526680,48353088,2921440,336
308,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55077668,16497.076232,nan,55.077668,nan,359,2872,521136,51662972,2890688,359
309,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53683878,16550.76011,nan,53.683878,nan,349,2792,528066,50223892,2929128,349
310,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52847604,16603.607714,nan,52.847604,nan,343,2744,532224,49360444,2952192,343
311,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50535874,16654.143588,nan,50.535874,nan,327,2616,530838,47057916,2944504,327
312,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51193204,16705.336792,nan,51.193204,nan,331,2648,543312,47633548,3013696,331
313,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51022066,16756.358858,nan,51.022066,nan,330,2640,539154,47489640,2990632,330
314,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52002256,16808.361114,nan,52.002256,nan,337,2696,534996,48496996,2967568,337
315,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53217102,16861.578216,nan,53.217102,nan,345,2760,544698,49648260,3021384,345
316,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48072422,16909.650638,nan,48.072422,nan,309,2472,550242,44467572,3052136,309
317,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50528068,16960.178706,nan,50.528068,nan,326,2608,551628,46914008,3059824,326
318,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51768868,17011.947574,nan,51.768868,nan,335,2680,543312,48209180,3013696,335
319,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48242292,17060.189866,nan,48.242292,nan,311,2488,532224,44755388,2952192,311
320,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48772586,17108.962452,nan,48.772586,nan,315,2520,525294,45331020,2913752,315
321,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50787410,17159.749862,nan,50.78741,nan,329,2632,525294,47345732,2913752,329
322,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48628670,17208.378532,nan,48.62867,nan,314,2512,525294,45187112,2913752,314
323,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48592374,17256.970906,nan,48.592374,nan,314,2512,519750,45187112,2883000,314
324,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44346218,17301.317124,nan,44.346218,nan,285,2280,508662,41013780,2821496,285
325,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47135066,17348.45219,nan,47.135066,nan,304,2432,516978,43748032,2867624,304
326,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50076904,17398.529094,nan,50.076904,nan,324,2592,526680,46626192,2921440,324
327,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53648850,17452.177944,nan,53.64885,nan,348,2784,544698,50079984,3021384,348
328,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48278588,17500.456532,nan,48.278588,nan,311,2488,537768,44755388,2982944,311
329,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50040608,17550.49714,nan,50.040608,nan,324,2592,521136,46626192,2890688,324
330,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48251366,17598.748506,nan,48.251366,nan,311,2488,533610,44755388,2959880,311
331,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49096714,17647.84522,nan,49.096714,nan,317,2536,530838,45618836,2944504,317
332,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47936312,17695.781532,nan,47.936312,nan,309,2472,529452,44467572,2936816,309
333,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50634420,17746.415952,nan,50.63442,nan,328,2624,523908,47201824,2906064,328
334,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43006872,17789.422824,nan,43.006872,nan,275,2200,523908,39574700,2906064,275
335,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48961872,17838.384696,nan,48.961872,nan,316,2528,532224,45474928,2952192,316
336,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49763118,17888.147814,nan,49.763118,nan,321,2568,544698,46194468,3021384,321
337,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48566420,17936.714234,nan,48.56642,nan,313,2504,537768,45043204,2982944,313
338,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48719410,17985.433644,nan,48.71941,nan,314,2512,539154,45187112,2990632,314
339,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51346194,18036.779838,nan,51.346194,nan,332,2656,544698,47777456,3021384,332
340,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49007242,18085.78708,nan,49.007242,nan,316,2528,539154,45474928,2990632,316
341,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54522688,18140.309768,nan,54.522688,nan,353,2824,568260,50799524,3152080,353
342,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49944598,18190.254366,nan,49.944598,nan,321,2568,572418,46194468,3175144,321
343,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50753650,18241.008016,nan,50.75365,nan,327,2616,564102,47057916,3129016,327
344,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53335064,18294.34308,nan,53.335064,nan,345,2760,562716,49648260,3121328,345
345,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54271152,18348.614232,nan,54.271152,nan,351,2808,573804,50511708,3182832,351
346,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54289300,18402.903532,nan,54.2893,nan,351,2808,576576,50511708,3198208,351
347,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49818830,18452.722362,nan,49.81883,nan,320,2560,575190,46050560,3190520,320
348,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52741252,18505.463614,nan,52.741252,nan,341,2728,559944,49072628,3105952,341
349,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54369698,18559.833312,nan,54.369698,nan,352,2816,566874,50655616,3144392,352
350,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52741252,18612.574564,nan,52.741252,nan,341,2728,559944,49072628,3105952,341
351,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56070736,18668.6453,nan,56.070736,nan,363,2904,584892,52238604,3244336,363
352,-100.0,5.0,860,430,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55567664,18724.212964,nan,55.567664,nan,359,2872,595980,51662972,3305840,359
353,-100.0,5.0,884,442,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55388720,18779.601684,nan,55.38872,nan,357,2856,612612,51375156,3398096,357
354,-100.0,5.0,880,440,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57673228,18837.274912,nan,57.673228,nan,373,2984,609840,53677684,3382720,373
355,-100.0,5.0,922,461,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61461682,18898.736594,nan,61.461682,nan,398,3184,638946,57275384,3544168,398
356,-100.0,5.0,948,474,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63594468,18962.331062,nan,63.594468,nan,412,3296,656964,59290096,3644112,412
357,-100.0,5.0,958,479,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63783754,19026.114816,nan,63.783754,nan,413,3304,663894,59434004,3682552,413
358,-100.0,5.0,952,476,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,65195692,19091.310508,nan,65.195692,nan,423,3384,659736,60873084,3659488,423
359,-100.0,5.0,972,486,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64998600,19156.309108,nan,64.9986,nan,421,3368,673596,60585268,3736368,421
360,-100.0,5.0,964,482,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61076572,19217.38568,nan,61.076572,nan,394,3152,668052,56699752,3705616,394
361,-100.0,5.0,950,475,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63315710,19280.70139,nan,63.31571,nan,410,3280,658350,59002280,3651800,410
362,-100.0,5.0,952,476,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58719472,19339.420862,nan,58.719472,nan,378,3024,659736,54397224,3659488,378
363,-100.0,5.0,952,476,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64332196,19403.753058,nan,64.332196,nan,417,3336,659736,60009636,3659488,417
364,-100.0,5.0,1034,517,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,69165626,19472.918684,nan,69.165626,nan,448,3584,716562,64470784,3974696,448
365,-100.0,5.0,966,483,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62668722,19535.587406,nan,62.668722,nan,405,3240,669438,58282740,3713304,405
366,-100.0,5.0,966,483,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64107882,19599.695288,nan,64.107882,nan,415,3320,669438,59721820,3713304,415
367,-100.0,5.0,964,482,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,64818388,19664.513676,nan,64.818388,nan,420,3360,668052,60441360,3705616,420
368,-100.0,5.0,962,481,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,62218826,19726.732502,nan,62.218826,nan,402,3216,666666,57851016,3697928,402
369,-100.0,5.0,952,476,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,70808416,19797.540918,nan,70.808416,nan,462,3696,659736,66485496,3659488,462
370,-100.0,5.0,916,458,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59995300,19857.536218,nan,59.9953,nan,388,3104,634788,55836304,3521104,388
371,-100.0,5.0,906,453,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60957342,19918.49356,nan,60.957342,nan,395,3160,627858,56843660,3482664,395
372,-100.0,5.0,894,447,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60471150,19978.96471,nan,60.47115,nan,392,3136,619542,56411936,3436536,392
373,-100.0,5.0,880,440,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58104976,20037.069686,nan,58.104976,nan,376,3008,609840,54109408,3382720,376
374,-100.0,5.0,868,434,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58770112,20095.839798,nan,58.770112,nan,381,3048,601524,54828948,3336592,381
375,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57572146,20153.411944,nan,57.572146,nan,374,2992,572418,53821592,3175144,374
376,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56717724,20210.129668,nan,56.717724,nan,368,2944,573804,52958144,3182832,368
377,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54836474,20264.966142,nan,54.836474,nan,356,2848,550242,51231248,3052136,356
378,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51930932,20316.897074,nan,51.930932,nan,336,2688,546084,48353088,3029072,336
379,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47325620,20364.222694,nan,47.32562,nan,304,2432,546084,43748032,3029072,304
380,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47972608,20412.195302,nan,47.972608,nan,309,2472,534996,44467572,2967568,309
381,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49654230,20461.849532,nan,49.65423,nan,321,2568,528066,46194468,2929128,321
382,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47018372,20508.867904,nan,47.018372,nan,303,2424,521136,43604124,2890688,303
383,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50319366,20559.18727,nan,50.319366,nan,326,2608,519750,46914008,2883000,326
384,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49932988,20609.120258,nan,49.932988,nan,323,2584,526680,46482284,2921440,323
385,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47909090,20657.029348,nan,47.90909,nan,309,2472,525294,44467572,2913752,309
386,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48286394,20705.315742,nan,48.286394,nan,312,2496,516978,44899296,2867624,312
387,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50049682,20755.365424,nan,50.049682,nan,324,2592,522522,46626192,2898376,324
388,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52406782,20807.772206,nan,52.406782,nan,340,2720,530838,48928720,2944504,340
389,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52909854,20860.68206,nan,52.909854,nan,344,2752,519750,49504352,2883000,344
390,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49474018,20910.156078,nan,49.474018,nan,320,2560,522522,46050560,2898376,320
391,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50004312,20960.16039,nan,50.004312,nan,324,2592,515592,46626192,2859936,324
392,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46055062,21006.215452,nan,46.055062,nan,297,2376,505890,42740676,2806120,297
393,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46100432,21052.315884,nan,46.100432,nan,297,2376,512820,42740676,2844560,297
394,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44184154,21096.500038,nan,44.184154,nan,284,2272,505890,40869872,2806120,284
395,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48933382,21145.43342,nan,48.933382,nan,317,2536,505890,45618836,2806120,317
396,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47881868,21193.315288,nan,47.881868,nan,309,2472,521136,44467572,2890688,309
397,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45588286,21238.903574,nan,45.588286,nan,293,2344,522522,42165044,2898376,293
398,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48681846,21287.58542,nan,48.681846,nan,315,2520,511434,45331020,2836872,315
399,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46676096,21334.261516,nan,46.676096,nan,301,2408,512820,43316308,2844560,301
400,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50121006,21384.382522,nan,50.121006,nan,325,2600,511434,46770100,2836872,325
401,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51020798,21435.40332,nan,51.020798,nan,331,2648,516978,47633548,2867624,331
402,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47386602,21482.789922,nan,47.386602,nan,306,2448,511434,44035848,2836872,306
403,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48718142,21531.508064,nan,48.718142,nan,315,2520,516978,45331020,2867624,315
404,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46073210,21577.581274,nan,46.07321,nan,297,2376,508662,42740676,2821496,297
405,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49977090,21627.558364,nan,49.97709,nan,324,2592,511434,46626192,2836872,324
406,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43509944,21671.068308,nan,43.509944,nan,279,2232,512820,40150332,2844560,279
407,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51075242,21722.14355,nan,51.075242,nan,331,2648,525294,47633548,2913752,331
408,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47818350,21769.9619,nan,47.81835,nan,309,2472,511434,44467572,2836872,309
409,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46963928,21816.925828,nan,46.963928,nan,303,2424,512820,43604124,2844560,303
410,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48448458,21865.374286,nan,48.448458,nan,313,2504,519750,45043204,2883000,313
411,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49392352,21914.766638,nan,49.392352,nan,320,2560,510048,46050560,2829184,320
412,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43824998,21958.591636,nan,43.824998,nan,281,2248,516978,40438148,2867624,281
413,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49293806,22007.885442,nan,49.293806,nan,319,2552,516978,45906652,2867624,319
414,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49177112,22057.062554,nan,49.177112,nan,318,2544,521136,45762744,2890688,318
415,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48475680,22105.538234,nan,48.47568,nan,313,2504,523908,45043204,2906064,313
416,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49005974,22154.544208,nan,49.005974,nan,317,2536,516978,45618836,2867624,317
417,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45093020,22199.637228,nan,45.09302,nan,290,2320,512820,41733320,2844560,290
418,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47989488,22247.626716,nan,47.989488,nan,310,2480,515592,44611480,2859936,310
419,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50264922,22297.891638,nan,50.264922,nan,326,2608,511434,46914008,2836872,326
420,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51838924,22349.730562,nan,51.838924,nan,337,2696,510048,48496996,2829184,337
421,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47009298,22396.73986,nan,47.009298,nan,303,2424,519750,43604124,2883000,303
422,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52576652,22449.316512,nan,52.576652,nan,342,2736,512820,49216536,2844560,342
423,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49796878,22499.11339,nan,49.796878,nan,323,2584,505890,46482284,2806120,323
424,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48654624,22547.768014,nan,48.654624,nan,315,2520,507276,45331020,2813808,315
425,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53971710,22601.739724,nan,53.97171,nan,351,2808,528066,50511708,2929128,351
426,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51623684,22653.363408,nan,51.623684,nan,335,2680,521136,48209180,2890688,335
427,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53612554,22706.975962,nan,53.612554,nan,348,2784,539154,50079984,2990632,348
428,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52012598,22758.98856,nan,52.012598,nan,336,2688,558558,48353088,3098264,336
429,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53217102,22812.205662,nan,53.217102,nan,345,2760,544698,49648260,3021384,345
430,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48629938,22860.8356,nan,48.629938,nan,313,2504,547470,45043204,3036760,313
431,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53145778,22913.981378,nan,53.145778,nan,344,2752,555786,49504352,3082888,344
432,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51967228,22965.948606,nan,51.967228,nan,336,2688,551628,48353088,3059824,336
433,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56302856,23022.251462,nan,56.302856,nan,366,2928,554400,52670328,3075200,366
434,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53523082,23075.774544,nan,53.523082,nan,347,2776,547470,49936076,3036760,347
435,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53082260,23128.856804,nan,53.08226,nan,344,2752,546084,49504352,3029072,344
436,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52461226,23181.31803,nan,52.461226,nan,340,2720,539154,48928720,2990632,340
437,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54494198,23235.812228,nan,54.494198,nan,354,2832,541926,50943432,3006008,354
438,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50338782,23286.15101,nan,50.338782,nan,325,2600,544698,46770100,3021384,325
439,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52470300,23338.62131,nan,52.4703,nan,340,2720,540540,48928720,2998320,340
440,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53639776,23392.261086,nan,53.639776,nan,348,2784,543312,50079984,3013696,348
441,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51741646,23444.002732,nan,51.741646,nan,335,2680,539154,48209180,2990632,335
442,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54457902,23498.460634,nan,54.457902,nan,354,2832,536382,50943432,2975256,354
443,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55925552,23554.386186,nan,55.925552,nan,363,2904,562716,52238604,3121328,363
444,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54630308,23609.016494,nan,54.630308,nan,354,2832,562716,50943432,3121328,354
445,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53956098,23662.972592,nan,53.956098,nan,349,2792,569646,50223892,3159768,349
446,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54981658,23717.95425,nan,54.981658,nan,356,2848,572418,51231248,3175144,356
447,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53489322,23771.443572,nan,53.489322,nan,345,2760,586278,49648260,3252024,345
448,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52454688,23823.89826,nan,52.454688,nan,338,2704,582120,48640904,3228960,338
449,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51311166,23875.209426,nan,51.311166,nan,331,2648,561330,47633548,3113640,331
450,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49647692,23924.857118,nan,49.647692,nan,319,2552,571032,45906652,3167456,319
451,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50646030,23975.503148,nan,50.64603,nan,326,2608,569646,46914008,3159768,326
452,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52265402,24027.76855,nan,52.265402,nan,337,2696,575190,48496996,3190520,337
453,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49629544,24077.398094,nan,49.629544,nan,319,2552,568260,45906652,3152080,319
454,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49070760,24126.468854,nan,49.07076,nan,316,2528,548856,45474928,3044448,316
455,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49457138,24175.925992,nan,49.457138,nan,319,2552,541926,45906652,3006008,319
456,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49160232,24225.086224,nan,49.160232,nan,317,2536,540540,45618836,2998320,317
457,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54197292,24279.283516,nan,54.197292,nan,352,2816,540540,50655616,2998320,352
458,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50994844,24330.27836,nan,50.994844,nan,330,2640,534996,47489640,2967568,330
459,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50419180,24380.69754,nan,50.41918,nan,326,2608,534996,46914008,2967568,326
460,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51903710,24432.60125,nan,51.90371,nan,336,2688,541926,48353088,3006008,336
461,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51949080,24484.55033,nan,51.94908,nan,336,2688,548856,48353088,3044448,336
