step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
238,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.50870087824708,41.240677589705584,84,168,0,2,168,0,2,-105.0,70.5,-47.5,192878,302,0,32,84,12,73,5.0,630976,270.911816,nan,0.630976,nan,2,1656,578320,4,0,0,2,264,128,32,136,34,66,2,50736,302,2
239,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.77837861832511,25.00395422155293,78,156,1,4,156,0,5,-105.0,70.5,-47.5,192878,242,0,32,78,14,71,5.0,1200056,272.111872,nan,1.200056,nan,4,2232,1156640,8,0,0,4,528,256,64,272,68,132,4,40656,242,4
240,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,59.440216064453125,57.56989288330078,77,154,1,4,154,0,5,-105.0,70.5,-47.5,192878,296,0,32,77,13,68,5.0,1209056,273.320928,nan,1.209056,nan,4,2160,1156640,8,0,0,4,528,256,64,272,68,132,4,49728,296,4
241,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.8180514230496,21.520525338819724,86,172,0,6,172,0,6,-105.0,70.5,-47.5,192878,308,0,32,86,14,80,5.0,1789872,275.1108,nan,1.789872,nan,6,2376,1734960,12,0,0,6,792,384,96,408,102,198,6,51744,308,6
242,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.69484436035378,39.991573290090024,81,162,1,3,162,0,4,-105.0,70.5,-47.5,192878,384,0,32,81,14,69,5.0,934620,276.04542,nan,0.93462,nan,3,2232,867480,6,0,0,3,396,192,48,204,51,99,3,64512,384,3
243,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.97487582272399,34.11109815212288,81,162,1,4,162,0,5,-105.0,70.5,-47.5,192878,363,0,32,81,15,74,5.0,1220456,277.265876,nan,1.220456,nan,4,2304,1156640,8,0,0,4,528,256,64,272,68,132,4,60984,363,4
244,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,1,562500.0,56.77639364730671,45.78932914451819,69,138,1,4,138,0,5,-105.0,70.5,-47.5,192878,278,0,32,69,14,61,5.0,1205672,278.471548,nan,1.205672,nan,4,1800,1156640,8,0,0,4,528,256,64,272,68,132,4,46704,278,4
245,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.71415335952766,18.265822165309533,62,124,0,5,124,0,5,-105.0,70.5,-47.5,192878,242,0,32,62,13,54,5.0,1489276,279.960824,nan,1.489276,nan,5,2160,1445800,10,0,0,5,660,320,80,340,85,165,5,40656,242,5
246,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.44641265411238,44.48598641219014,56,112,0,2,112,0,2,-105.0,70.5,-47.5,192878,199,0,32,56,12,48,5.0,613312,280.574136,nan,0.613312,nan,2,1296,578320,4,0,0,2,264,128,32,136,34,66,2,33432,199,2
247,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.70733438538546,36.52484596830515,57,114,0,5,114,0,5,-105.0,70.5,-47.5,192878,277,0,32,57,13,49,5.0,1494796,282.068932,nan,1.494796,nan,5,1800,1445800,10,0,0,5,660,320,80,340,85,165,5,46536,277,5
248,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.183219121582304,42.353392551225966,59,118,0,3,118,0,3,-105.0,70.5,-47.5,192878,305,0,32,59,12,54,5.0,920484,282.989416,nan,0.920484,nan,3,1368,867480,6,0,0,3,396,192,48,204,51,99,3,51240,305,3
249,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.59595775604248,61.9738655090332,62,124,1,2,124,0,3,-105.0,70.5,-47.5,192878,392,0,32,62,13,52,5.0,646528,283.635944,nan,0.646528,nan,2,2088,578320,4,0,0,2,264,128,32,136,34,66,2,65856,392,2
250,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.819522702034874,24.289107019720696,59,118,0,4,118,0,4,-105.0,70.5,-47.5,192878,427,0,32,59,14,52,5.0,1230992,284.866936,nan,1.230992,nan,4,2088,1156640,8,0,0,4,528,256,64,272,68,132,4,71736,427,4
251,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.66683291869532,29.830705848958296,57,114,0,5,114,0,5,-105.0,70.5,-47.5,192878,369,0,32,57,13,47,5.0,1510180,286.377116,nan,1.51018,nan,5,1728,1445800,10,0,0,5,660,320,80,340,85,165,5,61992,369,5
252,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.08567546577225,57.82469940185547,55,110,0,3,110,0,3,-105.0,70.5,-47.5,192878,284,0,32,55,13,49,5.0,917100,287.294216,nan,0.9171,nan,3,1512,867480,6,0,0,3,396,192,48,204,51,99,3,47712,284,3
253,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,1,562500.0,68.2242374420166,66.18262481689453,54,108,1,3,108,0,4,-105.0,70.5,-47.5,192878,325,0,32,54,12,45,5.0,924060,288.218276,nan,0.92406,nan,3,1584,867480,6,0,0,3,396,192,48,204,51,99,3,54600,325,3
254,-47.5,57.5,102,51,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.81589281003141,19.924921787898842,51,102,1,6,102,0,7,-105.0,70.5,-47.5,192878,357,0,32,51,13,44,5.0,1797744,290.01602,nan,1.797744,nan,6,2016,1734960,12,0,0,6,792,384,96,408,102,198,6,59976,357,6
255,-47.5,57.5,106,53,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.65386581420898,61.80390930175781,53,106,0,2,106,0,2,-105.0,70.5,-47.5,192878,240,0,32,53,13,51,5.0,620128,290.636148,nan,0.620128,nan,2,1224,578320,4,0,0,2,264,128,32,136,34,66,2,40320,240,2
256,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,1,562500.0,57.51867748298119,45.135358885963505,56,112,1,3,112,0,4,-105.0,70.5,-47.5,192878,295,0,32,56,12,50,5.0,918876,291.555024,nan,0.918876,nan,3,1440,867480,6,0,0,3,396,192,48,204,51,99,3,49560,295,3
257,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,0,562500.0,22.80969623093649,18.835659662950007,54,108,0,4,108,0,4,-105.0,70.5,-47.5,192878,361,0,32,54,15,48,5.0,1219472,292.774496,nan,1.219472,nan,4,1656,1156640,8,0,0,4,528,256,64,272,68,132,4,60648,361,4
258,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,49,98,0,0,98,0,0,-105.0,70.5,-47.5,192878,262,0,32,49,12,41,5.0,45384,292.81988,nan,0.045384,nan,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,44016,262,0
259,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,0,562500.0,55.286132729916766,46.37134753051416,49,98,0,5,98,0,5,-105.0,70.5,-47.5,192878,233,0,32,49,11,42,5.0,1487548,294.307428,nan,1.487548,nan,5,1944,1445800,10,0,0,5,660,320,80,340,85,165,5,39144,233,5
260,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,1,562500.0,52.86292504943489,40.24004708021686,55,110,1,4,110,0,5,-105.0,70.5,-47.5,192878,239,0,32,55,12,45,5.0,1199192,295.50662,nan,1.199192,nan,4,1872,1156640,8,0,0,4,528,256,64,272,68,132,4,40152,239,4
261,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.62269332678792,18.18773773946549,56,112,0,3,112,0,3,-105.0,70.5,-47.5,192878,289,0,32,56,13,48,5.0,918156,296.424776,nan,0.918156,nan,3,1728,867480,6,0,0,3,396,192,48,204,51,99,3,48552,289,3
262,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.619840772240345,30.216825218815913,56,112,0,6,112,0,6,-105.0,70.5,-47.5,192878,271,0,32,56,14,50,5.0,1783368,298.208144,nan,1.783368,nan,6,2088,1734960,12,0,0,6,792,384,96,408,102,198,6,45528,271,6
263,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,1,562500.0,61.98177092351742,58.113426208496094,57,114,1,4,114,0,5,-105.0,70.5,-47.5,192878,289,0,32,57,14,50,5.0,1207304,299.415448,nan,1.207304,nan,4,1584,1156640,8,0,0,4,528,256,64,272,68,132,4,48552,289,4
264,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.67342376708984,67.40321350097656,58,116,1,3,116,0,4,-105.0,70.5,-47.5,192878,361,0,32,58,14,49,5.0,930324,300.345772,nan,0.930324,nan,3,1800,867480,6,0,0,3,396,192,48,204,51,99,3,60648,361,3
265,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.4367102855341,51.22188384732141,62,124,1,4,124,0,5,-105.0,70.5,-47.5,192878,282,0,32,62,13,53,5.0,1206416,301.552188,nan,1.206416,nan,4,1872,1156640,8,0,0,4,528,256,64,272,68,132,4,47376,282,4
266,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.6808172861735,58.59408950805664,62,124,0,3,124,0,3,-105.0,70.5,-47.5,192878,240,0,32,62,13,52,5.0,910212,302.4624,nan,0.910212,nan,3,2016,867480,6,0,0,3,396,192,48,204,51,99,3,40320,240,3
267,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,1,562500.0,67.44336436958083,67.39025388316766,61,122,1,3,122,0,4,-105.0,70.5,-47.5,192878,217,0,32,61,13,49,5.0,906060,303.36846,nan,0.90606,nan,3,1728,867480,6,0,0,3,396,192,48,204,51,99,3,36456,217,3
268,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,35.492341252591416,20.95929042375234,60,120,0,3,120,0,3,-105.0,70.5,-47.5,192878,276,0,32,60,12,47,5.0,915900,304.28436,nan,0.9159,nan,3,1656,867480,6,0,0,3,396,192,48,204,51,99,3,46368,276,3
269,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.581589717575845,28.090922034121174,59,118,0,3,118,0,3,-105.0,70.5,-47.5,192878,288,0,32,59,13,51,5.0,918204,305.202564,nan,0.918204,nan,3,1944,867480,6,0,0,3,396,192,48,204,51,99,3,48384,288,3
270,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.50944709777832,60.13550567626953,59,118,0,2,118,0,2,-105.0,70.5,-47.5,192878,222,0,32,59,14,50,5.0,617680,305.820244,nan,0.61768,nan,2,1800,578320,4,0,0,2,264,128,32,136,34,66,2,37296,222,2
271,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.32609992669965,23.097712915683314,66,132,1,5,132,0,6,-105.0,70.5,-47.5,192878,275,0,32,66,12,50,5.0,1495108,307.315352,nan,1.495108,nan,5,2448,1445800,10,0,0,5,660,320,80,340,85,165,5,46200,275,5
272,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,0,562500.0,36.86536654622223,19.177496003704455,64,128,0,5,128,0,5,-105.0,70.5,-47.5,192878,268,0,32,64,13,52,5.0,1493500,308.808852,nan,1.4935,nan,5,2016,1445800,10,0,0,5,660,320,80,340,85,165,5,45024,268,5
273,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,47.543472310492234,46.50970780557841,67,134,0,2,134,0,2,-105.0,70.5,-47.5,192878,201,0,32,67,13,57,5.0,614152,309.423004,nan,0.614152,nan,2,1800,578320,4,0,0,2,264,128,32,136,34,66,2,33768,201,2
274,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.38426863305829,34.7154562891417,65,130,1,4,130,0,5,-105.0,70.5,-47.5,192878,301,0,32,65,14,55,5.0,1209824,310.632828,nan,1.209824,nan,4,2088,1156640,8,0,0,4,528,256,64,272,68,132,4,50568,301,4
275,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.27480697631836,58.0134162902832,66,132,0,4,132,0,4,-105.0,70.5,-47.5,192878,240,0,32,66,13,60,5.0,1199504,311.832332,nan,1.199504,nan,4,2016,1156640,8,0,0,4,528,256,64,272,68,132,4,40320,240,4
276,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,1,562500.0,42.85425903527604,28.940442111440884,67,134,1,3,134,0,4,-105.0,70.5,-47.5,192878,254,0,32,67,13,59,5.0,912564,312.744896,nan,0.912564,nan,3,2016,867480,6,0,0,3,396,192,48,204,51,99,3,42672,254,3
277,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.28917840578221,19.15601834653866,66,132,1,5,132,0,6,-105.0,70.5,-47.5,192878,276,0,32,66,13,56,5.0,1495420,314.240316,nan,1.49542,nan,5,2592,1445800,10,0,0,5,660,320,80,340,85,165,5,46368,276,5
278,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.72369736177316,40.67043548565978,70,140,0,2,140,0,2,-105.0,70.5,-47.5,192878,296,0,32,70,13,64,5.0,630040,314.870356,nan,0.63004,nan,2,1728,578320,4,0,0,2,264,128,32,136,34,66,2,49728,296,2
279,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,24.002452256896905,19.669293943620342,69,138,0,2,138,0,2,-105.0,70.5,-47.5,192878,343,0,32,69,12,62,5.0,637936,315.508292,nan,0.637936,nan,2,1728,578320,4,0,0,2,264,128,32,136,34,66,2,57624,343,2
280,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,62,124,0,0,124,0,0,-105.0,70.5,-47.5,192878,310,0,32,62,12,55,5.0,53520,315.561812,nan,0.05352,nan,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,52080,310,0
281,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,0,562500.0,46.36381105715761,30.13738054397409,58,116,0,4,116,0,4,-105.0,70.5,-47.5,192878,357,0,32,58,12,51,5.0,1219520,316.781332,nan,1.21952,nan,4,2376,1156640,8,0,0,4,528,256,64,272,68,132,4,59976,357,4
282,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,0,562500.0,53.805058744596366,41.72420674526808,61,122,0,4,122,0,4,-105.0,70.5,-47.5,192878,283,0,32,61,11,55,5.0,1207592,317.988924,nan,1.207592,nan,4,2880,1156640,8,0,0,4,528,256,64,272,68,132,4,47544,283,4
283,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.280828942892136,23.22826847111157,66,132,1,7,132,0,8,-105.0,70.5,-47.5,192878,376,0,32,66,15,58,5.0,2091164,320.080088,nan,2.091164,nan,7,2952,2024120,14,0,0,7,924,448,112,476,119,231,7,63168,376,7
284,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,2,562500.0,61.939154307047524,61.154239654541016,67,134,2,3,134,0,5,-105.0,70.5,-47.5,192878,331,0,32,67,13,63,5.0,926652,321.00674,nan,0.926652,nan,3,3168,867480,6,0,0,3,396,192,48,204,51,99,3,55608,331,3
285,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,2,562500.0,48.82684487581556,34.0095019960322,68,136,2,6,136,0,8,-105.0,70.5,-47.5,192878,386,0,32,68,13,63,5.0,1804056,322.810796,nan,1.804056,nan,6,3456,1734960,12,0,0,6,792,384,96,408,102,198,6,64848,386,6
286,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.54366196853181,23.851906668708498,70,140,1,7,140,0,8,-105.0,70.5,-47.5,192878,291,0,32,70,12,66,5.0,2076884,324.88768,nan,2.076884,nan,7,2952,2024120,14,0,0,7,924,448,112,476,119,231,7,48888,291,7
287,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.02899920581768,36.349923799451695,69,138,0,5,138,0,5,-105.0,70.5,-47.5,192878,249,0,32,69,13,67,5.0,1489948,326.377628,nan,1.489948,nan,5,1656,1445800,10,0,0,5,660,320,80,340,85,165,5,41832,249,5
288,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,0,562500.0,62.49635601043701,62.16482925415039,65,130,0,2,130,0,2,-105.0,70.5,-47.5,192878,368,0,32,65,12,57,5.0,641632,327.01926,nan,0.641632,nan,2,1224,578320,4,0,0,2,264,128,32,136,34,66,2,61824,368,2
289,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,1,562500.0,60.75562208402092,45.356556868034076,68,136,1,3,136,0,4,-105.0,70.5,-47.5,192878,364,0,32,68,12,64,5.0,931260,327.95052,nan,0.93126,nan,3,2232,867480,6,0,0,3,396,192,48,204,51,99,3,61152,364,3
290,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.758262299240904,24.873321577360837,72,144,1,3,144,0,4,-105.0,70.5,-47.5,192878,418,0,32,72,13,66,5.0,940332,328.890852,nan,0.940332,nan,3,2232,867480,6,0,0,3,396,192,48,204,51,99,3,70224,418,3
291,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.21872520446777,58.51698684692383,75,150,0,2,150,0,2,-105.0,70.5,-47.5,192878,380,0,32,75,13,72,5.0,645448,329.5363,nan,0.645448,nan,2,3024,578320,4,0,0,2,264,128,32,136,34,66,2,63840,380,2
292,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.39885295322522,33.253865027585135,77,154,1,6,154,0,7,-105.0,70.5,-47.5,192878,414,0,32,77,15,66,5.0,1809912,331.346212,nan,1.809912,nan,6,4608,1734960,12,0,0,6,792,384,96,408,102,198,6,69552,414,6
293,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.4555025100708,58.51698684692383,76,152,0,4,152,0,4,-105.0,70.5,-47.5,192878,340,0,32,76,13,67,5.0,1218248,332.56446,nan,1.218248,nan,4,3960,1156640,8,0,0,4,528,256,64,272,68,132,4,57120,340,4
294,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,2,562500.0,64.63794453938802,59.98646545410156,75,150,2,3,150,0,5,-105.0,70.5,-47.5,192878,378,0,32,75,13,70,5.0,935268,333.499728,nan,0.935268,nan,3,3888,867480,6,0,0,3,396,192,48,204,51,99,3,63504,378,3
295,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.52266648776133,40.82969476800092,79,158,1,2,158,0,3,-105.0,70.5,-47.5,192878,335,0,32,79,15,75,5.0,639544,334.139272,nan,0.639544,nan,2,4680,578320,4,0,0,2,264,128,32,136,34,66,2,56280,335,2
296,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,4,562500.0,47.791604099262955,20.335592331837958,78,156,4,5,156,0,9,-105.0,70.5,-47.5,192878,269,0,32,78,14,72,5.0,1496692,335.635964,nan,1.496692,nan,5,5040,1445800,10,0,0,5,660,320,80,340,85,165,5,45192,269,5
297,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.4637566615375,23.046928125378557,83,166,1,4,166,0,5,-105.0,70.5,-47.5,192878,241,0,32,83,12,75,5.0,1202192,336.838156,nan,1.202192,nan,4,4536,1156640,8,0,0,4,528,256,64,272,68,132,4,40488,241,4
298,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,2,562500.0,47.266859885967364,27.437927610156166,87,174,2,4,174,0,6,-105.0,70.5,-47.5,192878,289,0,32,87,13,79,5.0,1209896,338.048052,nan,1.209896,nan,4,4176,1156640,8,0,0,4,528,256,64,272,68,132,4,48552,289,4
299,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,2,562500.0,35.4605138309618,18.33855523760992,80,160,2,2,160,0,4,-105.0,70.5,-47.5,192878,277,0,32,80,15,73,5.0,628648,338.6767,nan,0.628648,nan,2,3528,578320,4,0,0,2,264,128,32,136,34,66,2,46536,277,2
300,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.40388544270286,24.67217257054259,84,168,1,6,168,0,7,-105.0,70.5,-47.5,192878,187,0,32,84,13,71,5.0,1771272,340.447972,nan,1.771272,nan,6,4104,1734960,12,0,0,6,792,384,96,408,102,198,6,31416,187,6
301,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,0,562500.0,44.10247518490244,34.2704011446774,88,176,0,5,176,0,5,-105.0,70.5,-47.5,192878,272,0,32,88,14,75,5.0,1496980,341.944952,nan,1.49698,nan,5,4824,1445800,10,0,0,5,660,320,80,340,85,165,5,45696,272,5
302,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.63846567140175,22.37786724720687,90,180,1,4,180,0,5,-105.0,70.5,-47.5,192878,365,0,32,90,14,76,5.0,1223240,343.168192,nan,1.22324,nan,4,4752,1156640,8,0,0,4,528,256,64,272,68,132,4,61320,365,4
303,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.774431493718616,27.811565821102448,90,180,0,3,180,0,3,-105.0,70.5,-47.5,192878,217,0,32,90,13,82,5.0,908364,344.076556,nan,0.908364,nan,3,4032,867480,6,0,0,3,396,192,48,204,51,99,3,36456,217,3
304,-47.5,57.5,174,87,0,0.0,0.0,0,0.0,57.5,3,562500.0,64.95355772239547,58.51698684692383,87,174,3,5,174,0,8,-105.0,70.5,-47.5,192878,198,0,32,87,14,78,5.0,1483972,345.560528,nan,1.483972,nan,5,4248,1445800,10,0,0,5,660,320,80,340,85,165,5,33264,198,5
305,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,2,562500.0,31.2692361704959,20.553432937756646,83,166,2,6,166,0,8,-105.0,70.5,-47.5,192878,283,0,32,83,14,71,5.0,1787472,347.348,nan,1.787472,nan,6,4176,1734960,12,0,0,6,792,384,96,408,102,198,6,47544,283,6
306,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.559587501608185,22.063450077083417,79,158,1,6,158,0,7,-105.0,70.5,-47.5,192878,340,0,32,79,15,73,5.0,1796616,349.144616,nan,1.796616,nan,6,3744,1734960,12,0,0,6,792,384,96,408,102,198,6,57120,340,6
307,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.7142251298636,41.155583792661396,73,146,1,3,146,0,4,-105.0,70.5,-47.5,192878,329,0,32,73,13,68,5.0,925884,350.0705,nan,0.925884,nan,3,2736,867480,6,0,0,3,396,192,48,204,51,99,3,55272,329,3
308,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,3,562500.0,53.12085185019462,44.19535747077791,82,164,3,3,164,0,6,-105.0,70.5,-47.5,192878,296,0,32,82,14,75,5.0,921204,350.991704,nan,0.921204,nan,3,3600,867480,6,0,0,3,396,192,48,204,51,99,3,49728,296,3
309,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.57043986743705,40.36669725670576,84,168,1,4,168,0,5,-105.0,70.5,-47.5,192878,322,0,32,84,14,71,5.0,1215368,352.207072,nan,1.215368,nan,4,4104,1156640,8,0,0,4,528,256,64,272,68,132,4,54096,322,4
310,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,0,562500.0,51.8750704138875,38.909650485455956,79,158,0,4,158,0,4,-105.0,70.5,-47.5,192878,248,0,32,79,12,64,5.0,1202144,353.409216,nan,1.202144,nan,4,3312,1156640,8,0,0,4,528,256,64,272,68,132,4,41664,248,4
311,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.6580840842817,42.360981212066584,75,150,1,2,150,0,3,-105.0,70.5,-47.5,192878,282,0,32,75,14,63,5.0,629128,354.038344,nan,0.629128,nan,2,3168,578320,4,0,0,2,264,128,32,136,34,66,2,47376,282,2
312,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,55.36439655486325,49.22951239938136,76,152,0,4,152,0,4,-105.0,70.5,-47.5,192878,333,0,32,76,15,67,5.0,1217000,355.255344,nan,1.217,nan,4,3888,1156640,8,0,0,4,528,256,64,272,68,132,4,55944,333,4
313,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.068110965448376,24.329092467504793,76,152,0,5,152,0,5,-105.0,70.5,-47.5,192878,246,0,32,76,12,63,5.0,1491532,356.746876,nan,1.491532,nan,5,3744,1445800,10,0,0,5,660,320,80,340,85,165,5,41328,246,5
314,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,2,530241.9365986043,30.450796517293558,13.314118381204182,74,148,2,7,148,0,9,-105.0,70.5,-47.5,192878,320,0,32,74,15,63,5.0,2082332,358.829208,nan,2.082332,nan,7,3528,2024120,14,0,0,7,924,448,112,476,119,231,7,53760,320,7
315,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,1,562500.0,66.4878044128418,65.44813537597656,76,152,1,2,152,0,3,-105.0,70.5,-47.5,192878,340,0,32,76,14,70,5.0,638872,359.46808,nan,0.638872,nan,2,3168,578320,4,0,0,2,264,128,32,136,34,66,2,57120,340,2
316,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.24763712356175,31.598430751020654,79,158,1,3,158,0,4,-105.0,70.5,-47.5,192878,302,0,32,79,14,71,5.0,922860,360.39094,nan,0.92286,nan,3,4248,867480,6,0,0,3,396,192,48,204,51,99,3,50736,302,3
317,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,0,562500.0,66.56301044196854,66.18251309947625,83,166,0,3,166,0,3,-105.0,70.5,-47.5,192878,347,0,32,83,15,76,5.0,929988,361.320928,nan,0.929988,nan,3,3816,867480,6,0,0,3,396,192,48,204,51,99,3,58296,347,3
318,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,1,562500.0,41.55839430548865,27.482037192871456,86,172,1,3,172,0,4,-105.0,70.5,-47.5,192878,337,0,32,86,15,80,5.0,928164,362.249092,nan,0.928164,nan,3,3672,867480,6,0,0,3,396,192,48,204,51,99,3,56616,337,3
319,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.14042350936876,19.410902586472744,88,176,0,2,176,0,2,-105.0,70.5,-47.5,192878,332,0,32,88,14,79,5.0,638536,362.887628,nan,0.638536,nan,2,4176,578320,4,0,0,2,264,128,32,136,34,66,2,55776,332,2
