step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.1_comm_bytes,t2_b0.1_comm_cumulative_mb,t2_b0.1_comm_cumulative_vs_greedy_ratio,t2_b0.1_comm_mb,t2_b0.1_comm_vs_greedy_ratio,t2_b0.1_events,t2_b0.1_merge_metadata_bytes,t2_b0.1_metadata_bytes,t2_b0.1_model_bytes,t2_b0.1_policy_model_bytes,t2_b0.1_selected_providers
152,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55518490,8769.38292,nan,55.51849,nan,362,2896,522522,52094696,2898376,362
153,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51363074,8820.745994,nan,51.363074,nan,333,2664,525294,47921364,2913752,333
154,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51596462,8872.342456,nan,51.596462,nan,335,2680,516978,48209180,2867624,335
155,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52441810,8924.784266,nan,52.44181,nan,341,2728,514206,49072628,2852248,341
156,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53962636,8978.746902,nan,53.962636,nan,351,2808,526680,50511708,2921440,351
157,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50570902,9029.317804,nan,50.570902,nan,328,2624,514206,47201824,2852248,328
158,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51443472,9080.761276,nan,51.443472,nan,334,2672,515592,48065272,2859936,334
159,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54951900,9135.713176,nan,54.9519,nan,358,2864,523908,51519064,2906064,358
160,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52037284,9187.75046,nan,52.037284,nan,338,2704,518364,48640904,2875312,338
161,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52074848,9239.825308,nan,52.074848,nan,337,2696,546084,48496996,3029072,337
162,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55636452,9295.46176,nan,55.636452,nan,362,2896,540540,52094696,2998320,362
163,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54997270,9350.45903,nan,54.99727,nan,358,2864,530838,51519064,2944504,358
164,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49302880,9399.76191,nan,49.30288,nan,319,2552,518364,45906652,2875312,319
165,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49743702,9449.505612,nan,49.743702,nan,322,2576,519750,46338376,2883000,322
166,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52756864,9502.262476,nan,52.756864,nan,343,2744,518364,49360444,2875312,343
167,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54168802,9556.431278,nan,54.168802,nan,353,2824,514206,50799524,2852248,353
168,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52909854,9609.341132,nan,52.909854,nan,344,2752,519750,49504352,2883000,344
169,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57596832,9666.937964,nan,57.596832,nan,376,3008,532224,54109408,2952192,376
170,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52480642,9719.418606,nan,52.480642,nan,339,2712,564102,48784812,3129016,339
171,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55683090,9775.101696,nan,55.68309,nan,361,2888,569646,51950788,3159768,361
172,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58012968,9833.114664,nan,58.012968,nan,377,3016,573804,54253316,3182832,377
173,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55899598,9889.014262,nan,55.899598,nan,362,2896,580734,52094696,3221272,362
174,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58994426,9948.008688,nan,58.994426,nan,383,3064,591822,55116764,3282776,383
175,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56608836,10004.617524,nan,56.608836,nan,368,2944,557172,52958144,3090576,368
176,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55852960,10060.470484,nan,55.85296,nan,363,2904,551628,52238604,3059824,363
177,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56122644,10116.593128,nan,56.122644,nan,365,2920,548856,52526420,3044448,365
178,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57445110,10174.038238,nan,57.44511,nan,374,2992,553014,53821592,3067512,374
179,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57040584,10231.078822,nan,57.040584,nan,371,2968,557172,53389868,3090576,371
180,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53974246,10285.053068,nan,53.974246,nan,349,2792,572418,50223892,3175144,349
181,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61486368,10346.539436,nan,61.486368,nan,400,3200,598752,57563200,3321216,400
182,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57132592,10403.672028,nan,57.132592,nan,370,2960,593208,53245960,3290464,370
183,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58140004,10461.812032,nan,58.140004,nan,377,3016,593208,54253316,3290464,377
184,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61450072,10523.262104,nan,61.450072,nan,400,3200,593208,57563200,3290464,400
185,-100.0,5.0,882,441,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61280202,10584.542306,nan,61.280202,nan,398,3184,611226,57275384,3390408,398
186,-100.0,5.0,926,463,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63782486,10648.324792,nan,63.782486,nan,414,3312,641718,59577912,3559544,414
187,-100.0,5.0,892,446,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61181656,10709.506448,nan,61.181656,nan,397,3176,618156,57131476,3428848,397
188,-100.0,5.0,882,441,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59121462,10768.62791,nan,59.121462,nan,383,3064,611226,55116764,3390408,383
189,-100.0,5.0,866,433,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63654182,10832.282092,nan,63.654182,nan,415,3320,600138,59721820,3328904,415
190,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61584914,10893.867006,nan,61.584914,nan,401,3208,591822,57707108,3282776,401
191,-100.0,5.0,848,424,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58103708,10951.970714,nan,58.103708,nan,377,3016,587664,54253316,3259712,377
192,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56619178,11008.589892,nan,56.619178,nan,367,2936,580734,52814236,3221272,367
193,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57356906,11065.946798,nan,57.356906,nan,372,2976,583506,53533776,3236648,372
194,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59785330,11125.732128,nan,59.78533,nan,389,3112,580734,55980212,3221272,389
195,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57706988,11183.439116,nan,57.706988,nan,375,3000,571032,53965500,3167456,375
196,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59559748,11242.998864,nan,59.559748,nan,388,3104,568260,55836304,3152080,388
197,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54747002,11297.745866,nan,54.747002,nan,355,2840,558558,51087340,3098264,355
198,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55259148,11353.005014,nan,55.259148,nan,359,2872,548856,51662972,3044448,359
199,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52011330,11405.016344,nan,52.01133,nan,337,2696,536382,48496996,2975256,337
200,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58155616,11463.17196,nan,58.155616,nan,379,3032,551628,54541132,3059824,379
201,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53532156,11516.704116,nan,53.532156,nan,347,2776,548856,49936076,3044448,347
202,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54907798,11571.611914,nan,54.907798,nan,357,2856,539154,51375156,2990632,357
203,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54754808,11626.366722,nan,54.754808,nan,356,2848,537768,51231248,2982944,356
204,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50508652,11676.875374,nan,50.508652,nan,327,2616,526680,47057916,2921440,327
205,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51560166,11728.43554,nan,51.560166,nan,335,2680,511434,48209180,2836872,335
206,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48960604,11777.396144,nan,48.960604,nan,317,2536,510048,45618836,2829184,317
207,-100.0,5.0,702,351,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47655018,11825.051162,nan,47.655018,nan,309,2472,486486,44467572,2698488,309
208,-100.0,5.0,700,350,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47070280,11872.121442,nan,47.07028,nan,305,2440,485100,43891940,2690800,305
209,-100.0,5.0,690,345,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46305330,11918.426772,nan,46.30533,nan,300,2400,478170,43172400,2652360,300
210,-100.0,5.0,702,351,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47367186,11965.793958,nan,47.367186,nan,307,2456,486486,44179756,2698488,307
211,-100.0,5.0,718,359,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49022854,12014.816812,nan,49.022854,nan,318,2544,497574,45762744,2759992,318
212,-100.0,5.0,704,352,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48383672,12063.200484,nan,48.383672,nan,314,2512,487872,45187112,2706176,314
213,-100.0,5.0,712,356,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48707800,12111.908284,nan,48.7078,nan,316,2528,493416,45474928,2736928,316
214,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50966354,12162.874638,nan,50.966354,nan,331,2648,508662,47633548,2821496,331
215,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55788174,12218.662812,nan,55.788174,nan,364,2912,519750,52382512,2883000,364
216,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56616642,12275.279454,nan,56.616642,nan,369,2952,536382,53102052,2975256,369
217,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54242662,12329.522116,nan,54.242662,nan,352,2816,547470,50655616,3036760,352
218,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53622896,12383.145012,nan,53.622896,nan,347,2776,562716,49936076,3121328,347
219,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57841830,12440.986842,nan,57.84183,nan,376,3008,569646,54109408,3159768,376
220,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61188194,12502.175036,nan,61.188194,nan,399,3192,575190,57419292,3190520,399
221,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56708650,12558.883686,nan,56.70865,nan,368,2944,572418,52958144,3175144,368
222,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54316522,12613.200208,nan,54.316522,nan,351,2808,580734,50511708,3221272,351
223,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58570484,12671.770692,nan,58.570484,nan,381,3048,571032,54828948,3167456,381
224,-100.0,5.0,850,425,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59120194,12730.890886,nan,59.120194,nan,384,3072,589050,55260672,3267400,384
225,-100.0,5.0,888,444,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59868264,12790.75915,nan,59.868264,nan,388,3104,615384,55836304,3413472,388
226,-100.0,5.0,880,440,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58968472,12849.727622,nan,58.968472,nan,382,3056,609840,54972856,3382720,382
227,-100.0,5.0,874,437,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,63258730,12912.986352,nan,63.25873,nan,412,3296,605682,59290096,3359656,412
228,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57844366,12970.830718,nan,57.844366,nan,374,2992,613998,53821592,3405784,374
229,-100.0,5.0,892,446,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60749908,13031.580626,nan,60.749908,nan,394,3152,618156,56699752,3428848,394
230,-100.0,5.0,874,437,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59085166,13090.665792,nan,59.085166,nan,383,3064,605682,55116764,3359656,383
231,-100.0,5.0,888,444,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61163508,13151.8293,nan,61.163508,nan,397,3176,615384,57131476,3413472,397
232,-100.0,5.0,902,451,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60939194,13212.768494,nan,60.939194,nan,395,3160,625086,56843660,3467288,395
233,-100.0,5.0,898,449,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59050138,13271.818632,nan,59.050138,nan,382,3056,622314,54972856,3451912,382
234,-100.0,5.0,902,451,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56909546,13328.728178,nan,56.909546,nan,367,2936,625086,52814236,3467288,367
235,-100.0,5.0,906,453,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,61820838,13390.549016,nan,61.820838,nan,401,3208,627858,57707108,3482664,401
236,-100.0,5.0,872,436,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56485604,13447.03462,nan,56.485604,nan,365,2920,604296,52526420,3351968,365
237,-100.0,5.0,890,445,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59589506,13506.624126,nan,59.589506,nan,386,3088,616770,55548488,3421160,386
238,-100.0,5.0,900,450,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60498372,13567.122498,nan,60.498372,nan,392,3136,623700,56411936,3459600,392
239,-100.0,5.0,898,449,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58618390,13625.740888,nan,58.61839,nan,379,3032,622314,54541132,3451912,379
240,-100.0,5.0,874,437,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56926426,13682.667314,nan,56.926426,nan,368,2944,605682,52958144,3359656,368
241,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60578770,13743.246084,nan,60.57877,nan,393,3144,613998,56555844,3405784,393
242,-100.0,5.0,866,433,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56314466,13799.56055,nan,56.314466,nan,364,2912,600138,52382512,3328904,364
243,-100.0,5.0,866,433,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58329290,13857.88984,nan,58.32929,nan,378,3024,600138,54397224,3328904,378
244,-100.0,5.0,860,430,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59741228,13917.631068,nan,59.741228,nan,388,3104,595980,55836304,3305840,388
245,-100.0,5.0,882,441,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58257966,13975.889034,nan,58.257966,nan,377,3016,611226,54253316,3390408,377
246,-100.0,5.0,858,429,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56709918,14032.598952,nan,56.709918,nan,367,2936,594594,52814236,3298152,367
247,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55584544,14088.183496,nan,55.584544,nan,360,2880,576576,51806880,3198208,360
248,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60360994,14148.54449,nan,60.360994,nan,393,3144,580734,56555844,3221272,393
249,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57653812,14206.198302,nan,57.653812,nan,374,2992,584892,53821592,3244336,374
250,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58337096,14264.535398,nan,58.337096,nan,379,3032,579348,54541132,3213584,379
251,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56502484,14321.037882,nan,56.502484,nan,366,2928,584892,52670328,3244336,366
252,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55863302,14376.901184,nan,55.863302,nan,362,2896,575190,52094696,3190520,362
253,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55413406,14432.31459,nan,55.413406,nan,359,2872,572418,51662972,3175144,359
254,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52327652,14484.642242,nan,52.327652,nan,338,2704,562716,48640904,3121328,338
255,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51274870,14535.917112,nan,51.27487,nan,331,2648,555786,47633548,3082888,331
256,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53595674,14589.512786,nan,53.595674,nan,347,2776,558558,49936076,3098264,347
257,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58911492,14648.424278,nan,58.911492,nan,384,3072,557172,55260672,3090576,384
258,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50690132,14699.11441,nan,50.690132,nan,327,2616,554400,47057916,3075200,327
259,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51471962,14750.586372,nan,51.471962,nan,333,2664,541926,47921364,3006008,333
260,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50590318,14801.17669,nan,50.590318,nan,327,2616,539154,47057916,2990632,327
261,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53747396,14854.924086,nan,53.747396,nan,349,2792,537768,50223892,2982944,349
262,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53018742,14907.942828,nan,53.018742,nan,344,2752,536382,49504352,2975256,344
263,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53676072,14961.6189,nan,53.676072,nan,348,2784,548856,50079984,3044448,348
264,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49843516,15011.462416,nan,49.843516,nan,322,2576,534996,46338376,2967568,322
265,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50005580,15061.467996,nan,50.00558,nan,323,2584,537768,46482284,2982944,323
266,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49978358,15111.446354,nan,49.978358,nan,323,2584,533610,46482284,2959880,323
267,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54468244,15165.914598,nan,54.468244,nan,353,2824,559944,50799524,3105952,353
268,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52803502,15218.7181,nan,52.803502,nan,342,2736,547470,49216536,3036760,342
269,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54306180,15273.02428,nan,54.30618,nan,352,2816,557172,50655616,3090576,352
270,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50483966,15323.508246,nan,50.483966,nan,325,2600,566874,46770100,3144392,325
271,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55619572,15379.127818,nan,55.619572,nan,361,2888,559944,51950788,3105952,361
272,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52570114,15431.697932,nan,52.570114,nan,340,2720,555786,48928720,3082888,340
273,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52218764,15483.916696,nan,52.218764,nan,338,2704,546084,48640904,3029072,338
274,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52524744,15536.44144,nan,52.524744,nan,340,2720,548856,48928720,3044448,340
275,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50950742,15587.392182,nan,50.950742,nan,329,2632,550242,47345732,3052136,329
276,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49196528,15636.58871,nan,49.196528,nan,317,2536,546084,45618836,3029072,317
277,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52091728,15688.680438,nan,52.091728,nan,338,2704,526680,48640904,2921440,338
278,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49807220,15738.487658,nan,49.80722,nan,322,2576,529452,46338376,2936816,322
279,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52649244,15791.136902,nan,52.649244,nan,342,2736,523908,49216536,2906064,342
280,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54313986,15845.450888,nan,54.313986,nan,353,2824,536382,50799524,2975256,353
281,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52452152,15897.90304,nan,52.452152,nan,340,2720,537768,48928720,2982944,340
282,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56186162,15954.089202,nan,56.186162,nan,365,2920,558558,52526420,3098264,365
283,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52732178,16006.82138,nan,52.732178,nan,341,2728,558558,49072628,3098264,341
284,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54603086,16061.424466,nan,54.603086,nan,354,2832,558558,50943432,3098264,354
285,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54613428,16116.037894,nan,54.613428,nan,353,2824,582120,50799524,3228960,353
286,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59668636,16175.70653,nan,59.668636,nan,388,3104,584892,55836304,3244336,388
287,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58506966,16234.213496,nan,58.506966,nan,381,3048,561330,54828948,3113640,381
288,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54306180,16288.519676,nan,54.30618,nan,352,2816,557172,50655616,3090576,352
289,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56302856,16344.822532,nan,56.302856,nan,366,2928,554400,52670328,3075200,366
290,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56249680,16401.072212,nan,56.24968,nan,365,2920,568260,52526420,3152080,365
291,-100.0,5.0,810,405,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59226546,16460.298758,nan,59.226546,nan,386,3088,561330,55548488,3113640,386
292,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56013756,16516.312514,nan,56.013756,nan,365,2920,532224,52526420,2952192,365
293,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53261204,16569.573718,nan,53.261204,nan,346,2768,529452,49792168,2936816,346
294,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55681822,16625.25554,nan,55.681822,nan,362,2896,547470,52094696,3036760,362
295,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54612160,16679.8677,nan,54.61216,nan,354,2832,559944,50943432,3105952,354
296,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53891312,16733.759012,nan,53.891312,nan,350,2800,537768,50367800,2982944,350
297,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53962636,16787.721648,nan,53.962636,nan,351,2808,526680,50511708,2921440,351
298,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51991914,16839.713562,nan,51.991914,nan,338,2704,511434,48640904,2836872,338
299,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51866146,16891.579708,nan,51.866146,nan,337,2696,514206,48496996,2852248,337
300,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54556448,16946.136156,nan,54.556448,nan,355,2840,529452,51087340,2936816,355
301,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51093390,16997.229546,nan,51.09339,nan,331,2648,528066,47633548,2929128,331
302,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56293782,17053.523328,nan,56.293782,nan,366,2928,553014,52670328,3067512,366
303,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54575864,17108.099192,nan,54.575864,nan,354,2832,554400,50943432,3075200,354
304,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58525114,17166.624306,nan,58.525114,nan,381,3048,564102,54828948,3129016,381
305,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56483068,17223.107374,nan,56.483068,nan,367,2936,559944,52814236,3105952,367
306,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54504540,17277.611914,nan,54.50454,nan,353,2824,565488,50799524,3136704,353
