step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
480,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,21,525654.0805282517,26.64545010447298,9.116494354240924,64,128,21,11,128,0,32,-105.0,70.5,-47.5,192878,458,0,32,64,14,64,5.0,3268156,1618.383424,nan,3.268156,nan,11,9000,3180760,22,0,0,11,1452,704,176,748,187,363,11,76944,458,11
481,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,20,562500.0,40.28588223457763,20.015578323817927,68,136,20,8,136,0,28,-105.0,70.5,-47.5,192878,395,0,32,68,12,68,5.0,2390128,1620.773552,nan,2.390128,nan,8,9432,2313280,16,0,0,8,1056,512,128,544,136,264,8,66360,395,8
482,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,17,541257.2471078575,37.612467100387825,12.095284370792225,66,132,18,9,132,1,27,-105.0,70.5,-47.5,192878,385,0,32,66,11,66,5.0,2677812,1623.451364,nan,2.677812,nan,9,9504,2602440,18,0,0,9,1188,576,144,612,153,297,9,64680,385,9
483,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,18,503748.668788668,32.746436009172584,6.215704012150761,67,134,19,9,134,1,28,-105.0,70.5,-47.5,192878,468,0,32,67,12,67,5.0,2691900,1626.143264,nan,2.6919,nan,9,9648,2602440,18,0,0,9,1188,576,144,612,153,297,9,78624,468,9
484,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,21,515126.45649923646,37.74589257392641,10.454182316383726,63,126,21,8,126,0,29,-105.0,70.5,-47.5,192878,505,0,32,63,13,62,5.0,2408176,1628.55144,nan,2.408176,nan,8,9000,2313280,16,0,0,8,1056,512,128,544,136,264,8,84840,505,8
485,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,21,541409.2397959987,33.32500784682509,8.884223382598883,65,130,21,10,130,0,31,-105.0,70.5,-47.5,192878,418,0,32,65,12,64,5.0,2972144,1631.523584,nan,2.972144,nan,10,9000,2891600,20,0,0,10,1320,640,160,680,170,330,10,70224,418,10
486,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,20,504582.9644970624,26.111851819798023,7.27716370449275,66,132,21,10,132,1,31,-105.0,70.5,-47.5,192878,495,0,32,66,13,64,5.0,2985440,1634.509024,nan,2.98544,nan,10,9360,2891600,20,0,0,10,1320,640,160,680,170,330,10,83160,495,10
487,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,21,475652.1643940473,22.943924487494883,6.416721031734936,66,132,21,12,132,0,33,-105.0,70.5,-47.5,192878,524,0,32,66,14,66,5.0,3568896,1638.07792,nan,3.568896,nan,12,9360,3469920,24,0,0,12,1584,768,192,816,204,396,12,88032,524,12
488,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,23,553687.883630709,35.61750746035649,12.145456767341592,68,136,23,10,136,0,33,-105.0,70.5,-47.5,192878,418,0,32,68,13,67,5.0,2972792,1641.050712,nan,2.972792,nan,10,9648,2891600,20,0,0,10,1320,640,160,680,170,330,10,70224,418,10
489,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,21,488826.1439674743,23.512327197420557,6.29127048334233,72,144,21,12,144,0,33,-105.0,70.5,-47.5,192878,427,0,32,72,13,72,5.0,3553464,1644.604176,nan,3.553464,nan,12,10224,3469920,24,0,0,12,1584,768,192,816,204,396,12,71736,427,12
490,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,22,559807.1641437619,32.39914514833465,16.709761406277288,83,166,25,11,166,3,36,-105.0,70.5,-47.5,192878,549,0,32,83,15,82,5.0,3286396,1647.890572,nan,3.286396,nan,11,11952,3180760,22,0,0,11,1452,704,176,748,187,363,11,92232,549,11
491,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,27,505285.28678891924,28.932592799503098,8.345895453420098,95,190,27,11,190,0,38,-105.0,70.5,-47.5,192878,548,0,32,95,14,92,5.0,3287596,1651.178168,nan,3.287596,nan,11,13320,3180760,22,0,0,11,1452,704,176,748,187,363,11,92064,548,11
492,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,23,459037.1210379709,17.06235270318583,5.693813385305997,98,196,23,13,196,0,36,-105.0,70.5,-47.5,192878,506,0,32,98,15,96,5.0,3859916,1655.038084,nan,3.859916,nan,13,14112,3759080,26,0,0,13,1716,832,208,884,221,429,13,85008,506,13
493,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,27,562500.0,29.23236093195535,18.455670313057308,99,198,27,10,198,0,37,-105.0,70.5,-47.5,192878,560,0,32,99,16,98,5.0,3001256,1658.03934,nan,3.001256,nan,10,14256,2891600,20,0,0,10,1320,640,160,680,170,330,10,94080,560,10
494,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,24,533182.1366505018,26.777385150700518,11.177777710488266,101,202,25,10,202,1,35,-105.0,70.5,-47.5,192878,465,0,32,101,14,100,5.0,2985584,1661.024924,nan,2.985584,nan,10,14544,2891600,20,0,0,10,1320,640,160,680,170,330,10,78120,465,10
495,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,25,500107.6901611475,21.48694351282224,7.735185669786966,107,214,26,11,214,1,37,-105.0,70.5,-47.5,192878,483,0,32,107,15,105,5.0,3278764,1664.303688,nan,3.278764,nan,11,15408,3180760,22,0,0,11,1452,704,176,748,187,363,11,81144,483,11
496,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,26,533393.9698031038,27.751957348565053,11.301079843467896,114,228,26,11,228,0,37,-105.0,70.5,-47.5,192878,469,0,32,114,14,112,5.0,3277420,1667.581108,nan,3.27742,nan,11,16416,3180760,22,0,0,11,1452,704,176,748,187,363,11,78792,469,11
497,-47.5,57.5,236,118,0,0.0,0.0,0,0.0,57.5,26,508771.35185203253,17.354651144514005,6.852472347519348,118,236,26,11,236,0,37,-105.0,70.5,-47.5,192878,428,0,32,118,14,117,5.0,3271108,1670.852216,nan,3.271108,nan,11,16992,3180760,22,0,0,11,1452,704,176,748,187,363,11,71904,428,11
498,-47.5,57.5,242,121,0,0.0,0.0,0,0.0,57.5,26,438609.86487517453,20.367811456869813,5.46353804028898,121,242,26,12,242,0,38,-105.0,70.5,-47.5,192878,483,0,32,121,16,118,5.0,3570000,1674.422216,nan,3.57,nan,12,17352,3469920,24,0,0,12,1584,768,192,816,204,396,12,81144,483,12
499,-47.5,57.5,236,118,0,0.0,0.0,0,0.0,57.5,27,506864.1485509459,27.630016684178383,7.130825753058283,118,236,27,11,236,0,38,-105.0,70.5,-47.5,192878,501,0,32,118,16,117,5.0,3283300,1677.705516,nan,3.2833,nan,11,16920,3180760,22,0,0,11,1452,704,176,748,187,363,11,84168,501,11
500,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,27,496201.3975218332,19.403843334037372,6.424216351396472,114,228,27,11,228,0,38,-105.0,70.5,-47.5,192878,711,0,32,114,17,111,5.0,3317932,1681.023448,nan,3.317932,nan,11,16272,3180760,22,0,0,11,1452,704,176,748,187,363,11,119448,711,11
501,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,28,541130.335352784,27.623716668186336,10.918902703645458,107,214,28,10,214,0,38,-105.0,70.5,-47.5,192878,536,0,32,107,16,107,5.0,2997872,1684.02132,nan,2.997872,nan,10,14904,2891600,20,0,0,10,1320,640,160,680,170,330,10,90048,536,10
502,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,22,458405.20532840636,17.375524962899107,6.141592513727234,105,210,25,12,210,3,37,-105.0,70.5,-47.5,192878,675,0,32,105,16,104,5.0,3599808,1687.621128,nan,3.599808,nan,12,14904,3469920,24,0,0,12,1584,768,192,816,204,396,12,113400,675,12
503,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,26,526400.9755131179,23.48309046703579,9.830397838791093,95,190,26,11,190,0,37,-105.0,70.5,-47.5,192878,576,0,32,95,14,95,5.0,3292444,1690.913572,nan,3.292444,nan,11,13464,3180760,22,0,0,11,1452,704,176,748,187,363,11,96768,576,11
504,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,24,479453.25508449005,20.691158342135694,6.01114694603293,85,170,24,11,170,0,35,-105.0,70.5,-47.5,192878,465,0,32,85,13,85,5.0,3272356,1694.185928,nan,3.272356,nan,11,12024,3180760,22,0,0,11,1452,704,176,748,187,363,11,78120,465,11
505,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,26,562500.0,26.65073230805517,19.046004246751252,79,158,26,11,158,0,37,-105.0,70.5,-47.5,192878,486,0,32,79,15,79,5.0,3275236,1697.461164,nan,3.275236,nan,11,11376,3180760,22,0,0,11,1452,704,176,748,187,363,11,81648,486,11
506,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,21,489428.2555520328,18.012434713637106,9.777427424955446,73,146,22,12,146,1,34,-105.0,70.5,-47.5,192878,477,0,32,73,14,73,5.0,3562152,1701.023316,nan,3.562152,nan,12,10512,3469920,24,0,0,12,1584,768,192,816,204,396,12,80136,477,12
507,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,23,539768.5212464734,29.479078873071987,8.842860899140092,77,154,23,11,154,0,34,-105.0,70.5,-47.5,192878,315,0,32,77,13,77,5.0,3246220,1704.269536,nan,3.24622,nan,11,11088,3180760,22,0,0,11,1452,704,176,748,187,363,11,52920,315,11
508,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,23,542841.7764617659,30.865363859227216,11.352587699066579,74,148,23,10,148,0,33,-105.0,70.5,-47.5,192878,490,0,32,74,13,72,5.0,2985824,1707.25536,nan,2.985824,nan,10,10584,2891600,20,0,0,10,1320,640,160,680,170,330,10,82320,490,10
509,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,24,491900.3251384431,22.740148872185546,6.060120629187732,74,148,24,12,148,0,36,-105.0,70.5,-47.5,192878,574,0,32,74,15,74,5.0,3578520,1710.83388,nan,3.57852,nan,12,10584,3469920,24,0,0,12,1584,768,192,816,204,396,12,96432,574,12
510,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,22,510610.04683152144,26.3152105524425,7.332559618654956,68,136,23,13,136,1,36,-105.0,70.5,-47.5,192878,581,0,32,68,15,68,5.0,3868052,1714.701932,nan,3.868052,nan,13,9648,3759080,26,0,0,13,1716,832,208,884,221,429,13,97608,581,13
511,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,22,508537.94725624006,19.722539851401308,10.4986660486182,66,132,22,14,132,0,36,-105.0,70.5,-47.5,192878,590,0,32,66,16,65,5.0,4158640,1718.860572,nan,4.15864,nan,14,9432,4048240,28,0,0,14,1848,896,224,952,238,462,14,99120,590,14
512,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,25,521685.93937968183,25.397872433848978,8.37086089548137,69,138,25,11,138,0,36,-105.0,70.5,-47.5,192878,600,0,32,69,15,68,5.0,3292804,1722.153376,nan,3.292804,nan,11,9792,3180760,22,0,0,11,1452,704,176,748,187,363,11,100800,600,11
513,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,23,504788.4181239652,23.607605545245775,9.07864130130799,73,146,26,12,146,3,38,-105.0,70.5,-47.5,192878,729,0,32,73,16,73,5.0,3604416,1725.757792,nan,3.604416,nan,12,10440,3469920,24,0,0,12,1584,768,192,816,204,396,12,122472,729,12
514,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,21,480731.3374791075,24.63169457341716,5.409159062954849,67,134,22,14,134,1,36,-105.0,70.5,-47.5,192878,690,0,32,67,16,66,5.0,4175512,1729.933304,nan,4.175512,nan,14,9504,4048240,28,0,0,14,1848,896,224,952,238,462,14,115920,690,14
515,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,24,562500.0,34.12713477859,18.028688925388096,65,130,25,9,130,1,34,-105.0,70.5,-47.5,192878,472,0,32,65,14,65,5.0,2692140,1732.625444,nan,2.69214,nan,9,9216,2602440,18,0,0,9,1188,576,144,612,153,297,9,79296,472,9
516,-47.5,57.5,126,63,0,0.0,0.0,0,0.0,57.5,23,489074.86160186684,26.971070542137525,5.338824952240452,63,126,23,11,126,0,34,-105.0,70.5,-47.5,192878,511,0,32,63,14,62,5.0,3276844,1735.902288,nan,3.276844,nan,11,8784,3180760,22,0,0,11,1452,704,176,748,187,363,11,85848,511,11
517,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,24,538728.7910236478,25.83419043317497,12.805444358344742,65,130,24,11,130,0,35,-105.0,70.5,-47.5,192878,546,0,32,65,15,65,5.0,3283156,1739.185444,nan,3.283156,nan,11,9216,3180760,22,0,0,11,1452,704,176,748,187,363,11,91728,546,11
518,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,23,536635.505177884,21.768083876001295,10.732546332184924,66,132,23,11,132,0,34,-105.0,70.5,-47.5,192878,486,0,32,66,14,64,5.0,3273220,1742.458664,nan,3.27322,nan,11,9360,3180760,22,0,0,11,1452,704,176,748,187,363,11,81648,486,11
519,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,24,518732.4775450826,21.146513014268923,12.068042284792988,68,136,24,12,136,0,36,-105.0,70.5,-47.5,192878,413,0,32,68,15,67,5.0,3550248,1746.008912,nan,3.550248,nan,12,9360,3469920,24,0,0,12,1584,768,192,816,204,396,12,69384,413,12
520,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,22,423052.3765030281,13.937556928614892,5.286696384481658,68,136,23,14,136,1,37,-105.0,70.5,-47.5,192878,469,0,32,68,16,67,5.0,4138528,1750.14744,nan,4.138528,nan,14,9648,4048240,28,0,0,14,1848,896,224,952,238,462,14,78792,469,14
521,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,24,536711.8948817354,25.39361988221468,10.211335985932005,72,144,26,11,144,2,37,-105.0,70.5,-47.5,192878,544,0,32,72,16,72,5.0,3283684,1753.431124,nan,3.283684,nan,11,10080,3180760,22,0,0,11,1452,704,176,748,187,363,11,91392,544,11
522,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,22,547776.5843108699,25.171795769650114,12.285684943806015,68,136,25,11,136,3,36,-105.0,70.5,-47.5,192878,333,0,32,68,15,68,5.0,3247948,1756.679072,nan,3.247948,nan,11,9792,3180760,22,0,0,11,1452,704,176,748,187,363,11,55944,333,11
523,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,21,482060.7586007208,17.367162526733438,5.391762091445422,69,138,23,13,138,2,36,-105.0,70.5,-47.5,192878,243,0,32,69,14,69,5.0,3811556,1760.490628,nan,3.811556,nan,13,9936,3759080,26,0,0,13,1716,832,208,884,221,429,13,40824,243,13
524,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,24,480173.41117166134,19.681566304151005,6.93408051511749,72,144,24,13,144,0,37,-105.0,70.5,-47.5,192878,349,0,32,72,16,71,5.0,3829796,1764.320424,nan,3.829796,nan,13,10368,3759080,26,0,0,13,1716,832,208,884,221,429,13,58632,349,13
525,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,25,531341.7842023004,24.21254222687138,10.646306209765218,77,154,26,12,154,1,38,-105.0,70.5,-47.5,192878,409,0,32,77,15,74,5.0,3551160,1767.871584,nan,3.55116,nan,12,10944,3469920,24,0,0,12,1584,768,192,816,204,396,12,68712,409,12
526,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,25,477380.7020803288,21.102081261208884,8.59081846000481,77,154,26,12,154,1,38,-105.0,70.5,-47.5,192878,355,0,32,77,15,74,5.0,3542232,1771.413816,nan,3.542232,nan,12,11088,3469920,24,0,0,12,1584,768,192,816,204,396,12,59640,355,12
527,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,24,507580.9383453761,23.815642781267076,9.00337875956955,75,150,26,12,150,2,38,-105.0,70.5,-47.5,192878,299,0,32,75,15,71,5.0,3532536,1774.946352,nan,3.532536,nan,12,10800,3469920,24,0,0,12,1584,768,192,816,204,396,12,50232,299,12
528,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,25,481575.190930039,19.549451494243417,7.871020003204023,76,152,25,13,152,0,38,-105.0,70.5,-47.5,192878,248,0,32,76,16,75,5.0,3813404,1778.759756,nan,3.813404,nan,13,10944,3759080,26,0,0,13,1716,832,208,884,221,429,13,41664,248,13
529,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,25,482701.4532976493,20.077146856447847,7.872288059924958,77,154,25,13,154,0,38,-105.0,70.5,-47.5,192878,199,0,32,77,15,74,5.0,3805316,1782.565072,nan,3.805316,nan,13,11088,3759080,26,0,0,13,1716,832,208,884,221,429,13,33432,199,13
530,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,26,519322.4935760309,22.10631506712006,9.665220510079507,76,152,26,12,152,0,38,-105.0,70.5,-47.5,192878,321,0,32,76,17,73,5.0,3536376,1786.101448,nan,3.536376,nan,12,10944,3469920,24,0,0,12,1584,768,192,816,204,396,12,53928,321,12
531,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,25,478402.99513136275,18.011893338706628,7.796204039795849,75,150,25,13,150,0,38,-105.0,70.5,-47.5,192878,379,0,32,75,16,72,5.0,3835268,1789.936716,nan,3.835268,nan,13,10800,3759080,26,0,0,13,1716,832,208,884,221,429,13,63672,379,13
532,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,23,452007.521690372,17.574234626261532,5.016883324572371,71,142,24,14,142,1,38,-105.0,70.5,-47.5,192878,302,0,32,71,15,69,5.0,4111048,1794.047764,nan,4.111048,nan,14,10224,4048240,28,0,0,14,1848,896,224,952,238,462,14,50736,302,14
533,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,23,527825.2724099087,22.12349776493888,11.0592286034436,69,138,24,13,138,1,37,-105.0,70.5,-47.5,192878,348,0,32,69,15,68,5.0,3829196,1797.87696,nan,3.829196,nan,13,9936,3759080,26,0,0,13,1716,832,208,884,221,429,13,58464,348,13
534,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,23,508618.55245688406,19.558860720317305,10.366046223844098,71,142,23,14,142,0,37,-105.0,70.5,-47.5,192878,400,0,32,71,16,68,5.0,4127512,1802.004472,nan,4.127512,nan,14,10224,4048240,28,0,0,14,1848,896,224,952,238,462,14,67200,400,14
535,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,24,475597.96010765474,16.840810585571177,5.962653780406464,72,144,24,14,144,0,38,-105.0,70.5,-47.5,192878,330,0,32,72,15,70,5.0,4115896,1806.120368,nan,4.115896,nan,14,10368,4048240,28,0,0,14,1848,896,224,952,238,462,14,55440,330,14
536,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,25,486067.7188739046,18.546527890392472,5.093538555030288,73,146,25,13,146,0,38,-105.0,70.5,-47.5,192878,311,0,32,73,16,70,5.0,3823556,1809.943924,nan,3.823556,nan,13,10512,3759080,26,0,0,13,1716,832,208,884,221,429,13,52248,311,13
537,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,25,501065.42097747367,20.738750454271518,10.67163869331951,73,146,25,14,146,0,39,-105.0,70.5,-47.5,192878,336,0,32,73,15,69,5.0,4116976,1814.0609,nan,4.116976,nan,14,10440,4048240,28,0,0,14,1848,896,224,952,238,462,14,56448,336,14
538,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,25,452096.47699821927,16.496828790285957,6.190407384132369,74,148,25,14,148,0,39,-105.0,70.5,-47.5,192878,310,0,32,74,15,71,5.0,4112680,1818.17358,nan,4.11268,nan,14,10512,4048240,28,0,0,14,1848,896,224,952,238,462,14,52080,310,14
539,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,22,494695.18753998494,20.0600491506705,5.093538555030288,73,146,25,14,146,3,39,-105.0,70.5,-47.5,192878,293,0,32,73,15,70,5.0,4109824,1822.283404,nan,4.109824,nan,14,10512,4048240,28,0,0,14,1848,896,224,952,238,462,14,49224,293,14
540,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,24,443712.71866245527,17.645090218594202,5.318940939743615,72,144,24,14,144,0,38,-105.0,70.5,-47.5,192878,276,0,32,72,17,68,5.0,4106824,1826.390228,nan,4.106824,nan,14,10368,4048240,28,0,0,14,1848,896,224,952,238,462,14,46368,276,14
541,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,25,513260.990493297,26.39552719273063,7.945090550240497,78,156,27,11,156,2,38,-105.0,70.5,-47.5,192878,224,0,32,78,15,76,5.0,3231076,1829.621304,nan,3.231076,nan,11,11232,3180760,22,0,0,11,1452,704,176,748,187,363,11,37632,224,11
542,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,24,481818.4136031245,16.07380929560509,5.083751063921781,73,146,24,14,146,0,38,-105.0,70.5,-47.5,192878,579,0,32,73,17,66,5.0,4157872,1833.779176,nan,4.157872,nan,14,10512,4048240,28,0,0,14,1848,896,224,952,238,462,14,97272,579,14
543,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,23,494351.3747453571,17.241628402901167,7.8824127759570795,77,154,23,15,154,0,38,-105.0,70.5,-47.5,192878,340,0,32,77,16,74,5.0,4407588,1838.186764,nan,4.407588,nan,15,11088,4337400,30,0,0,15,1980,960,240,1020,255,495,15,57120,340,15
544,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,24,495978.92562900594,19.429994499879694,6.921250828522196,77,154,24,14,154,0,38,-105.0,70.5,-47.5,192878,276,0,32,77,15,75,5.0,4107544,1842.294308,nan,4.107544,nan,14,11088,4048240,28,0,0,14,1848,896,224,952,238,462,14,46368,276,14
545,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,25,450541.2100696279,18.16017135879694,5.767037776317528,86,172,25,14,172,0,39,-105.0,70.5,-47.5,192878,607,0,32,86,18,83,5.0,4164448,1846.458756,nan,4.164448,nan,14,12384,4048240,28,0,0,14,1848,896,224,952,238,462,14,101976,607,14
546,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,26,499097.63850887737,19.677919898469703,8.919978229262957,86,172,26,13,172,0,39,-105.0,70.5,-47.5,192878,496,0,32,86,16,82,5.0,3856508,1850.315264,nan,3.856508,nan,13,12384,3759080,26,0,0,13,1716,832,208,884,221,429,13,83328,496,13
547,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,25,453088.7035902804,20.009503450065118,6.068930423707499,84,168,25,14,168,0,39,-105.0,70.5,-47.5,192878,586,0,32,84,17,81,5.0,4160632,1854.475896,nan,4.160632,nan,14,12096,4048240,28,0,0,14,1848,896,224,952,238,462,14,98448,586,14
