step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
162,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,24,498112.53778050776,21.31483987506783,6.140622529515628,77,154,25,12,154,1,37,-105.0,70.5,-47.5,192878,398,0,32,77,15,76,5.0,3549312,565.502596,nan,3.549312,nan,12,10944,3469920,24,0,0,12,1584,768,192,816,204,396,12,66864,398,12
163,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,25,512968.986516443,19.15332741543189,7.333208023000529,77,154,25,13,154,0,38,-105.0,70.5,-47.5,192878,338,0,32,77,15,75,5.0,3828452,569.331048,nan,3.828452,nan,13,10872,3759080,26,0,0,13,1716,832,208,884,221,429,13,56784,338,13
164,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,24,522619.1653176973,19.44514814338729,10.50635774293526,85,170,26,12,170,2,38,-105.0,70.5,-47.5,192878,322,0,32,85,15,85,5.0,3537480,572.868528,nan,3.53748,nan,12,11880,3469920,24,0,0,12,1584,768,192,816,204,396,12,54096,322,12
165,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,26,506514.2357183799,23.450103274279858,6.510198748450904,91,182,27,12,182,1,39,-105.0,70.5,-47.5,192878,316,0,32,91,16,89,5.0,3537336,576.405864,nan,3.537336,nan,12,12744,3469920,24,0,0,12,1584,768,192,816,204,396,12,53088,316,12
166,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,27,497939.97002374957,18.533046369346376,5.3598833462016024,95,190,27,12,190,0,39,-105.0,70.5,-47.5,192878,343,0,32,95,16,94,5.0,3542448,579.948312,nan,3.542448,nan,12,13320,3469920,24,0,0,12,1584,768,192,816,204,396,12,57624,343,12
167,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,27,489327.5469997406,17.97245867363539,7.162947791886087,94,188,27,12,188,0,39,-105.0,70.5,-47.5,192878,314,0,32,94,16,92,5.0,3537432,583.485744,nan,3.537432,nan,12,13176,3469920,24,0,0,12,1584,768,192,816,204,396,12,52752,314,12
168,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,29,562500.0,27.749889671235014,18.34043364922534,93,186,29,10,186,0,39,-105.0,70.5,-47.5,192878,303,0,32,93,15,92,5.0,2956712,586.442456,nan,2.956712,nan,10,12888,2891600,20,0,0,10,1320,640,160,680,170,330,10,50904,303,10
169,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,26,492920.9766091584,19.63201608047438,8.351126449000477,94,188,26,14,188,0,40,-105.0,70.5,-47.5,192878,300,0,32,94,16,92,5.0,4113520,590.555976,nan,4.11352,nan,14,13032,4048240,28,0,0,14,1848,896,224,952,238,462,14,50400,300,14
170,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,27,489923.21070017637,20.255021104246314,7.1230589681622725,98,196,27,13,196,0,40,-105.0,70.5,-47.5,192878,390,0,32,98,16,97,5.0,3839852,594.395828,nan,3.839852,nan,13,13536,3759080,26,0,0,13,1716,832,208,884,221,429,13,65520,390,13
171,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,27,505964.46568343835,18.76057364020311,7.833341222297032,98,196,28,12,196,1,40,-105.0,70.5,-47.5,192878,411,0,32,98,16,97,5.0,3554016,597.949844,nan,3.554016,nan,12,13464,3469920,24,0,0,12,1584,768,192,816,204,396,12,69048,411,12
172,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,26,496222.96098191786,18.60260209712543,7.83320644654247,101,202,28,12,202,2,40,-105.0,70.5,-47.5,192878,303,0,32,101,15,100,5.0,3536232,601.486076,nan,3.536232,nan,12,13824,3469920,24,0,0,12,1584,768,192,816,204,396,12,50904,303,12
173,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,26,524231.8713313223,19.931276546889055,12.122117232820656,101,202,26,14,202,0,40,-105.0,70.5,-47.5,192878,309,0,32,101,16,99,5.0,4115824,605.6019,nan,4.115824,nan,14,13824,4048240,28,0,0,14,1848,896,224,952,238,462,14,51912,309,14
174,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,26,456715.1525868302,16.94754475581929,5.161604391073493,99,198,26,14,198,0,40,-105.0,70.5,-47.5,192878,241,0,32,99,16,98,5.0,4104616,609.706516,nan,4.104616,nan,14,14040,4048240,28,0,0,14,1848,896,224,952,238,462,14,40488,241,14
175,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,26,489880.4097387924,18.05960926033221,6.626890065074771,97,194,27,13,194,1,40,-105.0,70.5,-47.5,192878,257,0,32,97,15,93,5.0,3817724,613.52424,nan,3.817724,nan,13,13752,3759080,26,0,0,13,1716,832,208,884,221,429,13,43176,257,13
176,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,26,491321.9428974462,17.229662407219628,8.067301625904514,96,192,26,13,192,0,39,-105.0,70.5,-47.5,192878,320,0,32,96,17,94,5.0,3828380,617.35262,nan,3.82838,nan,13,13824,3759080,26,0,0,13,1716,832,208,884,221,429,13,53760,320,13
177,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,25,476037.39081276074,17.272137134365675,7.976386040188296,96,192,26,13,192,1,39,-105.0,70.5,-47.5,192878,257,0,32,96,16,93,5.0,3817796,621.170416,nan,3.817796,nan,13,13824,3759080,26,0,0,13,1716,832,208,884,221,429,13,43176,257,13
178,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,24,490419.8545078356,17.59548089705639,8.889461054149502,96,192,25,14,192,1,39,-105.0,70.5,-47.5,192878,189,0,32,96,16,94,5.0,4095664,625.26608,nan,4.095664,nan,14,13824,4048240,28,0,0,14,1848,896,224,952,238,462,14,31752,189,14
179,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,26,482630.4035658314,17.369130490301725,7.97561836136917,96,192,26,13,192,0,39,-105.0,70.5,-47.5,192878,115,0,32,96,15,91,5.0,3793940,629.06002,nan,3.79394,nan,13,13824,3759080,26,0,0,13,1716,832,208,884,221,429,13,19320,115,13
180,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,23,509837.84872408304,18.620587664779872,8.49725119613083,98,196,26,14,196,3,40,-105.0,70.5,-47.5,192878,171,0,32,98,16,94,5.0,4092784,633.152804,nan,4.092784,nan,14,13968,4048240,28,0,0,14,1848,896,224,952,238,462,14,28728,171,14
181,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,25,518318.70088093675,18.2090729247137,9.949536002245846,108,216,27,13,216,2,40,-105.0,70.5,-47.5,192878,301,0,32,108,18,105,5.0,3826916,636.97972,nan,3.826916,nan,13,15552,3759080,26,0,0,13,1716,832,208,884,221,429,13,50568,301,13
182,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,26,477381.95915152365,16.558654850025473,5.719605905256175,107,214,26,14,214,0,40,-105.0,70.5,-47.5,192878,358,0,32,107,17,105,5.0,4125640,641.10536,nan,4.12564,nan,14,15408,4048240,28,0,0,14,1848,896,224,952,238,462,14,60144,358,14
183,-47.5,57.5,224,112,0,0.0,0.0,0,0.0,57.5,25,476069.2954618923,15.81439165439858,6.447866273588586,112,224,25,15,224,0,40,-105.0,70.5,-47.5,192878,362,0,32,112,15,108,5.0,4416324,645.521684,nan,4.416324,nan,15,16128,4337400,30,0,0,15,1980,960,240,1020,255,495,15,60816,362,15
184,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,25,465339.5998659553,15.70347827134975,6.906037716354556,108,216,26,14,216,1,40,-105.0,70.5,-47.5,192878,441,0,32,108,16,106,5.0,4139728,649.661412,nan,4.139728,nan,14,15552,4048240,28,0,0,14,1848,896,224,952,238,462,14,74088,441,14
185,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,22,452348.50367529225,15.005066458461492,5.037657472861511,109,218,25,15,218,3,40,-105.0,70.5,-47.5,192878,638,0,32,109,17,108,5.0,4462260,654.123672,nan,4.46226,nan,15,15696,4337400,30,0,0,15,1980,960,240,1020,255,495,15,107184,638,15
186,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,24,527239.3148110408,18.650770020510347,11.21680322597576,105,210,27,13,210,3,40,-105.0,70.5,-47.5,192878,549,0,32,105,16,102,5.0,3868148,657.99182,nan,3.868148,nan,13,15120,3759080,26,0,0,13,1716,832,208,884,221,429,13,92232,549,13
187,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,23,436306.19107141194,14.409112808497177,5.391758657205948,100,200,25,15,200,2,40,-105.0,70.5,-47.5,192878,636,0,32,100,16,97,5.0,4460628,662.452448,nan,4.460628,nan,15,14400,4337400,30,0,0,15,1980,960,240,1020,255,495,15,106848,636,15
188,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,20,474359.79597401357,19.29638224109133,6.625751510159953,90,180,23,14,180,3,37,-105.0,70.5,-47.5,192878,700,0,32,90,16,90,5.0,4180648,666.633096,nan,4.180648,nan,14,12960,4048240,28,0,0,14,1848,896,224,952,238,462,14,117600,700,14
189,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,21,436725.87887450715,14.52380585153718,5.997024690917614,96,192,23,15,192,2,38,-105.0,70.5,-47.5,192878,747,0,32,96,18,95,5.0,4478700,671.111796,nan,4.4787,nan,15,13824,4337400,30,0,0,15,1980,960,240,1020,255,495,15,125496,747,15
190,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,24,485091.0135029679,21.65021013423111,5.397930412514828,93,186,24,13,186,0,37,-105.0,70.5,-47.5,192878,545,0,32,93,14,92,5.0,3865748,674.977544,nan,3.865748,nan,13,13392,3759080,26,0,0,13,1716,832,208,884,221,429,13,91560,545,13
191,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,23,464775.0363655215,16.635659062354293,9.751930374753272,93,186,24,13,186,1,37,-105.0,70.5,-47.5,192878,607,0,32,93,15,93,5.0,3876164,678.853708,nan,3.876164,nan,13,13392,3759080,26,0,0,13,1716,832,208,884,221,429,13,101976,607,13
192,-47.5,57.5,180,90,0,0.0,0.0,0,0.0,57.5,25,496685.3679004788,21.884134986277108,6.819134808532787,90,180,25,10,180,0,35,-105.0,70.5,-47.5,192878,607,0,32,90,14,90,5.0,3007856,681.861564,nan,3.007856,nan,10,12960,2891600,20,0,0,10,1320,640,160,680,170,330,10,101976,607,10
193,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,21,421769.2159068533,21.48823230541971,5.494998198510763,84,168,22,12,168,1,34,-105.0,70.5,-47.5,192878,684,0,32,84,15,83,5.0,3598512,685.460076,nan,3.598512,nan,12,12096,3469920,24,0,0,12,1584,768,192,816,204,396,12,114912,684,12
194,-47.5,57.5,166,83,0,0.0,0.0,0,0.0,57.5,22,512717.49718372786,22.893484400617684,7.469816619337877,83,166,24,10,166,2,34,-105.0,70.5,-47.5,192878,572,0,32,83,14,83,5.0,3000968,688.461044,nan,3.000968,nan,10,11952,2891600,20,0,0,10,1320,640,160,680,170,330,10,96096,572,10
195,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,23,466947.43134394154,23.162344747674382,5.051202409855771,79,158,23,11,158,0,34,-105.0,70.5,-47.5,192878,533,0,32,79,15,79,5.0,3283060,691.744104,nan,3.28306,nan,11,11304,3180760,22,0,0,11,1452,704,176,748,187,363,11,89544,533,11
196,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,21,416835.23692479514,16.436528692950912,7.1209431691210545,76,152,22,12,152,1,34,-105.0,70.5,-47.5,192878,547,0,32,76,15,75,5.0,3574344,695.318448,nan,3.574344,nan,12,10944,3469920,24,0,0,12,1584,768,192,816,204,396,12,91896,547,12
197,-47.5,57.5,148,74,0,0.0,0.0,0,0.0,57.5,21,475768.5705199288,17.25099243608633,8.421584035796206,74,148,22,11,148,1,33,-105.0,70.5,-47.5,192878,526,0,32,74,12,74,5.0,3281236,698.599684,nan,3.281236,nan,11,10656,3180760,22,0,0,11,1452,704,176,748,187,363,11,88368,526,11
198,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,21,451302.8887687823,17.16127280023955,7.646410670778914,71,142,21,12,142,0,33,-105.0,70.5,-47.5,192878,610,0,32,71,13,70,5.0,3584208,702.183892,nan,3.584208,nan,12,10224,3469920,24,0,0,12,1584,768,192,816,204,396,12,102480,610,12
199,-47.5,57.5,128,64,0,0.0,0.0,0,0.0,57.5,20,490347.7999106736,18.953277472843443,6.442586558861373,64,128,20,12,128,0,32,-105.0,70.5,-47.5,192878,472,0,32,64,14,64,5.0,3560016,705.743908,nan,3.560016,nan,12,9216,3469920,24,0,0,12,1584,768,192,816,204,396,12,79296,472,12
200,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,21,546921.8977304327,23.86391515912329,13.280408452519254,60,120,21,10,120,0,31,-105.0,70.5,-47.5,192878,407,0,32,60,11,58,5.0,2969936,708.713844,nan,2.969936,nan,10,8640,2891600,20,0,0,10,1320,640,160,680,170,330,10,68376,407,10
201,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,24,562500.0,28.581472239214705,18.901598332076375,67,134,24,9,134,0,33,-105.0,70.5,-47.5,192878,358,0,32,67,13,66,5.0,2673204,711.387048,nan,2.673204,nan,9,9432,2602440,18,0,0,9,1188,576,144,612,153,297,9,60144,358,9
202,-47.5,57.5,150,75,0,0.0,0.0,0,0.0,57.5,21,497819.43753565504,21.985947881921184,7.000293774767611,75,150,22,13,150,1,35,-105.0,70.5,-47.5,192878,442,0,32,75,15,75,5.0,3845852,715.2329,nan,3.845852,nan,13,10800,3759080,26,0,0,13,1716,832,208,884,221,429,13,74256,442,13
203,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,22,483323.57640193,20.140806291475716,8.824477299101964,76,152,22,14,152,0,36,-105.0,70.5,-47.5,192878,563,0,32,76,14,74,5.0,4155544,719.388444,nan,4.155544,nan,14,10872,4048240,28,0,0,14,1848,896,224,952,238,462,14,94584,563,14
204,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,22,469152.089124736,21.189505887857713,7.742473424122418,86,172,23,13,172,1,36,-105.0,70.5,-47.5,192878,513,0,32,86,15,86,5.0,3859364,723.247808,nan,3.859364,nan,13,12384,3759080,26,0,0,13,1716,832,208,884,221,429,13,86184,513,13
205,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,24,489147.928365678,17.26446858293748,6.199547793121468,86,172,24,11,172,0,35,-105.0,70.5,-47.5,192878,459,0,32,86,14,85,5.0,3271708,726.519516,nan,3.271708,nan,11,12384,3180760,22,0,0,11,1452,704,176,748,187,363,11,77112,459,11
206,-47.5,57.5,178,89,0,0.0,0.0,0,0.0,57.5,25,545461.5309260156,30.726857721737463,11.366287739223873,89,178,25,11,178,0,36,-105.0,70.5,-47.5,192878,428,0,32,89,14,89,5.0,3266644,729.78616,nan,3.266644,nan,11,12528,3180760,22,0,0,11,1452,704,176,748,187,363,11,71904,428,11
207,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,26,562500.0,32.41444423283359,18.328965407132976,85,170,26,9,170,0,35,-105.0,70.5,-47.5,192878,535,0,32,85,14,83,5.0,2705388,732.491548,nan,2.705388,nan,9,11880,2602440,18,0,0,9,1188,576,144,612,153,297,9,89880,535,9
208,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,22,480603.0106360201,23.211981594427378,7.603841889908893,86,172,23,11,172,1,34,-105.0,70.5,-47.5,192878,487,0,32,86,14,84,5.0,3276412,735.76796,nan,3.276412,nan,11,12384,3180760,22,0,0,11,1452,704,176,748,187,363,11,81816,487,11
209,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,20,473771.2984281391,23.83417441727704,6.193090529745636,85,170,20,11,170,0,31,-105.0,70.5,-47.5,192878,432,0,32,85,13,81,5.0,3267028,739.034988,nan,3.267028,nan,11,12240,3180760,22,0,0,11,1452,704,176,748,187,363,11,72576,432,11
210,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,22,464456.7359948771,23.834431841442257,8.133013739731261,86,172,22,9,172,0,31,-105.0,70.5,-47.5,192878,401,0,32,86,14,85,5.0,2683308,741.718296,nan,2.683308,nan,9,12312,2602440,18,0,0,9,1188,576,144,612,153,297,9,67368,401,9
211,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,21,479804.3819538202,23.567787565283595,5.625855088923517,88,176,21,11,176,0,32,-105.0,70.5,-47.5,192878,316,0,32,88,13,86,5.0,3247900,744.966196,nan,3.2479,nan,11,12600,3180760,22,0,0,11,1452,704,176,748,187,363,11,53088,316,11
212,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,24,432039.5701036153,16.387075360740194,5.083909947870295,88,176,24,12,176,0,36,-105.0,70.5,-47.5,192878,305,0,32,88,14,85,5.0,3535344,748.50154,nan,3.535344,nan,12,12600,3469920,24,0,0,12,1584,768,192,816,204,396,12,51240,305,12
213,-47.5,57.5,182,91,0,0.0,0.0,0,0.0,57.5,24,479190.4057242268,16.72722184734792,7.677254370707569,91,182,24,12,182,0,36,-105.0,70.5,-47.5,192878,562,0,32,91,15,86,5.0,3579024,752.080564,nan,3.579024,nan,12,13104,3469920,24,0,0,12,1584,768,192,816,204,396,12,94416,562,12
214,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,21,482847.49457129557,22.04429371250563,8.749406327451357,95,190,24,12,190,3,36,-105.0,70.5,-47.5,192878,462,0,32,95,15,95,5.0,3562656,755.64322,nan,3.562656,nan,12,13536,3469920,24,0,0,12,1584,768,192,816,204,396,12,77616,462,12
215,-47.5,57.5,200,100,0,0.0,0.0,0,0.0,57.5,22,431235.8017710295,17.693366375450132,5.170146296623182,100,200,25,13,200,3,38,-105.0,70.5,-47.5,192878,426,0,32,100,14,95,5.0,3846260,759.48948,nan,3.84626,nan,13,13896,3759080,26,0,0,13,1716,832,208,884,221,429,13,71568,426,13
216,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,24,458003.64566361374,19.80217047818672,5.416269231194743,109,218,25,12,218,1,37,-105.0,70.5,-47.5,192878,462,0,32,109,14,106,5.0,3564672,763.054152,nan,3.564672,nan,12,15552,3469920,24,0,0,12,1584,768,192,816,204,396,12,77616,462,12
217,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,26,504805.627945489,24.394446022758675,6.728671116001973,113,226,26,11,226,0,37,-105.0,70.5,-47.5,192878,424,0,32,113,15,112,5.0,3269356,766.323508,nan,3.269356,nan,11,15912,3180760,22,0,0,11,1452,704,176,748,187,363,11,71232,424,11
218,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,23,488027.6323274502,19.08722358977336,6.644279652981053,114,228,24,13,228,1,37,-105.0,70.5,-47.5,192878,460,0,32,114,14,112,5.0,3854492,770.178,nan,3.854492,nan,13,16416,3759080,26,0,0,13,1716,832,208,884,221,429,13,77280,460,13
219,-47.5,57.5,228,114,0,0.0,0.0,0,0.0,57.5,27,519556.15418706776,26.843703220757327,7.5913878184537795,114,228,28,10,228,1,38,-105.0,70.5,-47.5,192878,428,0,32,114,14,111,5.0,2981240,773.15924,nan,2.98124,nan,10,16416,2891600,20,0,0,10,1320,640,160,680,170,330,10,71904,428,10
220,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,24,457620.45764581213,20.85732605730431,6.965147364061063,109,218,24,11,218,0,35,-105.0,70.5,-47.5,192878,442,0,32,109,14,106,5.0,3272164,776.431404,nan,3.272164,nan,11,15696,3180760,22,0,0,11,1452,704,176,748,187,363,11,74256,442,11
221,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,23,428513.81840744993,16.26928316391238,5.407535791696436,111,222,23,13,222,0,36,-105.0,70.5,-47.5,192878,491,0,32,111,15,108,5.0,3859196,780.2906,nan,3.859196,nan,13,15912,3759080,26,0,0,13,1716,832,208,884,221,429,13,82488,491,13
222,-47.5,57.5,222,111,0,0.0,0.0,0,0.0,57.5,25,494588.8014521217,24.540258781484344,7.251218251196048,111,222,25,11,222,0,36,-105.0,70.5,-47.5,192878,425,0,32,111,15,111,5.0,3269452,783.560052,nan,3.269452,nan,11,15840,3180760,22,0,0,11,1452,704,176,748,187,363,11,71400,425,11
223,-47.5,57.5,226,113,0,0.0,0.0,0,0.0,57.5,23,506153.8568910087,26.04163737475226,8.96475932795138,113,226,25,10,226,2,35,-105.0,70.5,-47.5,192878,335,0,32,113,15,112,5.0,2965256,786.525308,nan,2.965256,nan,10,16056,2891600,20,0,0,10,1320,640,160,680,170,330,10,56280,335,10
224,-47.5,57.5,232,116,0,0.0,0.0,0,0.0,57.5,23,499842.39768549585,23.443534632690074,6.238459477076633,116,232,25,10,232,2,35,-105.0,70.5,-47.5,192878,299,0,32,116,13,112,5.0,2959856,789.485164,nan,2.959856,nan,10,16704,2891600,20,0,0,10,1320,640,160,680,170,330,10,50232,299,10
225,-47.5,57.5,236,118,0,0.0,0.0,0,0.0,57.5,24,511911.49591096217,24.384636055856205,10.706217812494401,118,236,24,11,236,0,35,-105.0,70.5,-47.5,192878,254,0,32,118,13,114,5.0,3241876,792.72704,nan,3.241876,nan,11,16992,3180760,22,0,0,11,1452,704,176,748,187,363,11,42672,254,11
226,-47.5,57.5,244,122,0,0.0,0.0,0,0.0,57.5,24,547574.4121999864,29.52569295916505,10.232256466076016,122,244,26,10,244,2,36,-105.0,70.5,-47.5,192878,278,0,32,122,15,119,5.0,2957120,795.68416,nan,2.95712,nan,10,17496,2891600,20,0,0,10,1320,640,160,680,170,330,10,46704,278,10
227,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,23,461808.946617607,23.496609978474044,6.619453830018687,127,254,26,11,254,3,37,-105.0,70.5,-47.5,192878,385,0,32,127,14,123,5.0,3265108,798.949268,nan,3.265108,nan,11,18216,3180760,22,0,0,11,1452,704,176,748,187,363,11,64680,385,11
228,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,24,404876.49587592616,18.355773790037084,5.0736166938582405,127,254,24,13,254,0,37,-105.0,70.5,-47.5,192878,457,0,32,127,15,122,5.0,3855860,802.805128,nan,3.85586,nan,13,18288,3759080,26,0,0,13,1716,832,208,884,221,429,13,76776,457,13
229,-47.5,57.5,254,127,0,0.0,0.0,0,0.0,57.5,26,491167.24727901124,22.084959569063795,7.772331209368113,127,254,26,11,254,0,37,-105.0,70.5,-47.5,192878,479,0,32,127,15,125,5.0,3280972,806.0861,nan,3.280972,nan,11,18288,3180760,22,0,0,11,1452,704,176,748,187,363,11,80472,479,11
230,-47.5,57.5,230,115,0,0.0,0.0,0,0.0,57.5,25,467364.7784928637,20.759002165137517,6.651916693688077,115,230,26,11,230,1,37,-105.0,70.5,-47.5,192878,657,0,32,115,16,113,5.0,3309148,809.395248,nan,3.309148,nan,11,16560,3180760,22,0,0,11,1452,704,176,748,187,363,11,110376,657,11
231,-47.5,57.5,216,108,0,0.0,0.0,0,0.0,57.5,26,502110.78607185115,20.900127275364646,8.250578282138097,108,216,26,11,216,0,37,-105.0,70.5,-47.5,192878,462,0,32,108,15,107,5.0,3275380,812.670628,nan,3.27538,nan,11,15552,3180760,22,0,0,11,1452,704,176,748,187,363,11,77616,462,11
232,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,25,456518.7793320383,17.439228794393753,5.982142970909459,107,214,25,12,214,0,37,-105.0,70.5,-47.5,192878,575,0,32,107,15,105,5.0,3583512,816.25414,nan,3.583512,nan,12,15408,3469920,24,0,0,12,1584,768,192,816,204,396,12,96600,575,12
233,-47.5,57.5,204,102,0,0.0,0.0,0,0.0,57.5,25,481860.0201111426,19.69284002004764,5.1471223023019,102,204,27,11,204,2,38,-105.0,70.5,-47.5,192878,639,0,32,102,15,100,5.0,3304252,819.558392,nan,3.304252,nan,11,14688,3180760,22,0,0,11,1452,704,176,748,187,363,11,107352,639,11
234,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,26,506296.01128527225,23.627667555852994,9.735030261828086,96,192,26,11,192,0,37,-105.0,70.5,-47.5,192878,557,0,32,96,15,94,5.0,3289612,822.848004,nan,3.289612,nan,11,13824,3180760,22,0,0,11,1452,704,176,748,187,363,11,93576,557,11
235,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,26,427601.0870521365,14.736273985521319,5.551574759028799,95,190,26,14,190,0,40,-105.0,70.5,-47.5,192878,720,0,32,95,16,94,5.0,4184728,827.032732,nan,4.184728,nan,14,13680,4048240,28,0,0,14,1848,896,224,952,238,462,14,120960,720,14
236,-47.5,57.5,194,97,0,0.0,0.0,0,0.0,57.5,25,467872.95131364936,18.43300103286207,5.6956956252182955,97,194,26,14,194,1,40,-105.0,70.5,-47.5,192878,636,0,32,97,17,97,5.0,4170904,831.203636,nan,4.170904,nan,14,13968,4048240,28,0,0,14,1848,896,224,952,238,462,14,106848,636,14
237,-47.5,57.5,196,98,0,0.0,0.0,0,0.0,57.5,24,464678.7355185006,17.15081817292207,6.722790723281254,98,196,26,14,196,2,40,-105.0,70.5,-47.5,192878,762,0,32,98,17,98,5.0,4192216,835.395852,nan,4.192216,nan,14,14112,4048240,28,0,0,14,1848,896,224,952,238,462,14,128016,762,14
238,-47.5,57.5,210,105,0,0.0,0.0,0,0.0,57.5,24,422035.6952038514,16.318277070025186,5.801474454092215,105,210,26,14,210,2,40,-105.0,70.5,-47.5,192878,618,0,32,105,17,105,5.0,4169032,839.564884,nan,4.169032,nan,14,15120,4048240,28,0,0,14,1848,896,224,952,238,462,14,103824,618,14
239,-47.5,57.5,190,95,0,0.0,0.0,0,0.0,57.5,24,445240.40480520396,17.597877373500626,5.11826579888181,95,190,25,11,190,1,36,-105.0,70.5,-47.5,192878,599,0,32,95,16,94,5.0,3296524,842.861408,nan,3.296524,nan,11,13680,3180760,22,0,0,11,1452,704,176,748,187,363,11,100632,599,11
240,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,24,493603.7415236468,17.129713868122938,7.132925959301782,99,198,25,12,198,1,37,-105.0,70.5,-47.5,192878,651,0,32,99,15,97,5.0,3595128,846.456536,nan,3.595128,nan,12,14256,3469920,24,0,0,12,1584,768,192,816,204,396,12,109368,651,12
