step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.1_comm_bytes,t2_b0.1_comm_cumulative_mb,t2_b0.1_comm_cumulative_vs_greedy_ratio,t2_b0.1_comm_mb,t2_b0.1_comm_vs_greedy_ratio,t2_b0.1_events,t2_b0.1_merge_metadata_bytes,t2_b0.1_metadata_bytes,t2_b0.1_model_bytes,t2_b0.1_policy_model_bytes,t2_b0.1_selected_providers
152,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53198954,8645.888766,nan,53.198954,nan,345,2760,541926,49648260,3006008,345
153,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52397708,8698.286474,nan,52.397708,nan,340,2720,529452,48928720,2936816,340
154,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55771294,8754.057768,nan,55.771294,nan,363,2904,539154,52238604,2990632,363
155,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52541624,8806.599392,nan,52.541624,nan,341,2728,529452,49072628,2936816,341
156,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48251366,8854.850758,nan,48.251366,nan,311,2488,533610,44755388,2959880,311
157,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53782424,8908.633182,nan,53.782424,nan,350,2800,521136,50367800,2890688,350
158,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52469032,8961.102214,nan,52.469032,nan,341,2728,518364,49072628,2875312,341
159,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53647582,9014.749796,nan,53.647582,nan,349,2792,522522,50223892,2898376,349
160,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49636082,9064.385878,nan,49.636082,nan,321,2568,525294,46194468,2913752,321
161,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50355662,9114.74154,nan,50.355662,nan,326,2608,525294,46914008,2913752,326
162,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50382884,9165.124424,nan,50.382884,nan,326,2608,529452,46914008,2936816,326
163,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55430286,9220.55471,nan,55.430286,nan,360,2880,553014,51806880,3067512,360
164,-100.0,5.0,806,403,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57337490,9277.8922,nan,57.33749,nan,373,2984,558558,53677684,3098264,373
165,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55107426,9332.999626,nan,55.107426,nan,357,2856,569646,51375156,3159768,357
166,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57976672,9390.976298,nan,57.976672,nan,377,3016,568260,54253316,3152080,377
167,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53884774,9444.861072,nan,53.884774,nan,348,2784,580734,50079984,3221272,348
168,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55458776,9500.319848,nan,55.458776,nan,359,2872,579348,51662972,3213584,359
169,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57149472,9557.46932,nan,57.149472,nan,371,2968,573804,53389868,3182832,371
170,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58858316,9616.327636,nan,58.858316,nan,383,3064,571032,55116764,3167456,383
171,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56547854,9672.87549,nan,56.547854,nan,366,2928,591822,52670328,3282776,366
172,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54245198,9727.120688,nan,54.245198,nan,350,2800,591822,50367800,3282776,350
173,-100.0,5.0,852,426,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58409688,9785.530376,nan,58.409688,nan,379,3032,590436,54541132,3275088,379
174,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55791978,9841.322354,nan,55.791978,nan,361,2888,586278,51950788,3252024,361
175,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52857946,9894.1803,nan,52.857946,nan,342,2736,555786,49216536,3082888,342
176,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,58182838,9952.363138,nan,58.182838,nan,379,3032,555786,54541132,3082888,379
177,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52570114,10004.933252,nan,52.570114,nan,340,2720,555786,48928720,3082888,340
178,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50878150,10055.811402,nan,50.87815,nan,329,2632,539154,47345732,2990632,329
179,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51832386,10107.643788,nan,51.832386,nan,335,2680,553014,48209180,3067512,335
180,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50131348,10157.775136,nan,50.131348,nan,324,2592,534996,46626192,2967568,324
181,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50985770,10208.760906,nan,50.98577,nan,330,2640,533610,47489640,2959880,330
182,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54889650,10263.650556,nan,54.88965,nan,357,2856,536382,51375156,2975256,357
183,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51669054,10315.31961,nan,51.669054,nan,335,2680,528066,48209180,2929128,335
184,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52064506,10367.384116,nan,52.064506,nan,338,2704,522522,48640904,2898376,338
185,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50707012,10418.091128,nan,50.707012,nan,328,2624,534996,47201824,2967568,328
186,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52029478,10470.120606,nan,52.029478,nan,337,2696,539154,48496996,2990632,337
187,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52857946,10522.978552,nan,52.857946,nan,342,2736,555786,49216536,3082888,342
188,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54504540,10577.483092,nan,54.50454,nan,353,2824,565488,50799524,3136704,353
189,-100.0,5.0,848,424,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57240212,10634.723304,nan,57.240212,nan,371,2968,587664,53389868,3259712,371
190,-100.0,5.0,858,429,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55846422,10690.569726,nan,55.846422,nan,361,2888,594594,51950788,3298152,361
191,-100.0,5.0,850,425,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55954042,10746.523768,nan,55.954042,nan,362,2896,589050,52094696,3267400,362
192,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56349494,10802.873262,nan,56.349494,nan,365,2920,583506,52526420,3236648,365
193,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52921464,10855.794726,nan,52.921464,nan,342,2736,565488,49216536,3136704,342
194,-100.0,5.0,858,429,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54551178,10910.345904,nan,54.551178,nan,352,2816,594594,50655616,3298152,352
195,-100.0,5.0,830,415,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54999806,10965.34571,nan,54.999806,nan,356,2848,575190,51231248,3190520,356
196,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51508258,11016.853968,nan,51.508258,nan,333,2664,547470,47921364,3036760,333
197,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49781266,11066.635234,nan,49.781266,nan,321,2568,547470,46194468,3036760,321
198,-100.0,5.0,818,409,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51779210,11118.414444,nan,51.77921,nan,334,2672,566874,48065272,3144392,334
199,-100.0,5.0,826,413,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52247254,11170.661698,nan,52.247254,nan,337,2696,572418,48496996,3175144,337
200,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50780872,11221.44257,nan,50.780872,nan,327,2616,568260,47057916,3152080,327
201,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56881056,11278.323626,nan,56.881056,nan,368,2944,598752,52958144,3321216,368
202,-100.0,5.0,850,425,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56097958,11334.421584,nan,56.097958,nan,363,2904,589050,52238604,3267400,363
203,-100.0,5.0,848,424,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52059236,11386.48082,nan,52.059236,nan,335,2680,587664,48209180,3259712,335
204,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57518970,11443.99979,nan,57.51897,nan,373,2984,586278,53677684,3252024,373
205,-100.0,5.0,894,447,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59463738,11503.463528,nan,59.463738,nan,385,3080,619542,55404580,3436536,385
206,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52527280,11555.990808,nan,52.52728,nan,338,2704,593208,48640904,3290464,338
207,-100.0,5.0,864,432,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,59183712,11615.17452,nan,59.183712,nan,384,3072,598752,55260672,3321216,384
208,-100.0,5.0,862,431,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53705830,11668.88035,nan,53.70583,nan,346,2768,597366,49792168,3313528,346
209,-100.0,5.0,828,414,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57005556,11725.885906,nan,57.005556,nan,370,2960,573804,53245960,3182832,370
210,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50455476,11776.341382,nan,50.455476,nan,326,2608,540540,46914008,2998320,326
211,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51930932,11828.272314,nan,51.930932,nan,336,2688,546084,48353088,3029072,336
212,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49655498,11877.927812,nan,49.655498,nan,320,2560,550242,46050560,3052136,320
213,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54845548,11932.77336,nan,54.845548,nan,356,2848,551628,51231248,3059824,356
214,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54863696,11987.637056,nan,54.863696,nan,356,2848,554400,51231248,3075200,356
215,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51328046,12038.965102,nan,51.328046,nan,332,2656,541926,47777456,3006008,332
216,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50725160,12089.690262,nan,50.72516,nan,328,2624,537768,47201824,2982944,328
217,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54827400,12144.517662,nan,54.8274,nan,356,2848,548856,51231248,3044448,356
218,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51112806,12195.630468,nan,51.112806,nan,330,2640,553014,47489640,3067512,330
219,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51696276,12247.326744,nan,51.696276,nan,335,2680,532224,48209180,2952192,335
220,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47513638,12294.840382,nan,47.513638,nan,306,2448,530838,44035848,2944504,306
221,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49304148,12344.14453,nan,49.304148,nan,318,2544,540540,45762744,2998320,318
222,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54494198,12398.638728,nan,54.494198,nan,354,2832,541926,50943432,3006008,354
223,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48268246,12446.906974,nan,48.268246,nan,312,2496,514206,44899296,2852248,312
224,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48871132,12495.778106,nan,48.871132,nan,316,2528,518364,45474928,2875312,316
225,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49690526,12545.468632,nan,49.690526,nan,321,2568,533610,46194468,2959880,321
226,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51812970,12597.281602,nan,51.81297,nan,336,2688,528066,48353088,2929128,336
227,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46803132,12644.084734,nan,46.803132,nan,301,2408,532224,43316308,2952192,301
228,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50455476,12694.54021,nan,50.455476,nan,326,2608,540540,46914008,2998320,326
229,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52173394,12746.713604,nan,52.173394,nan,338,2704,539154,48640904,2990632,338
230,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48763512,12795.477116,nan,48.763512,nan,315,2520,523908,45331020,2906064,315
231,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50481430,12845.958546,nan,50.48143,nan,327,2616,522522,47057916,2898376,327
232,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53171732,12899.130278,nan,53.171732,nan,345,2760,537768,49648260,2982944,345
233,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50869076,12949.999354,nan,50.869076,nan,329,2632,537768,47345732,2982944,329
234,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53666998,13003.666352,nan,53.666998,nan,348,2784,547470,50079984,3036760,348
235,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49349518,13053.01587,nan,49.349518,nan,318,2544,547470,45762744,3036760,318
236,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53532156,13106.548026,nan,53.532156,nan,347,2776,548856,49936076,3044448,347
237,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49097982,13155.646008,nan,49.097982,nan,316,2528,553014,45474928,3067512,316
238,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51418786,13207.064794,nan,51.418786,nan,332,2656,555786,47777456,3082888,332
239,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53468638,13260.533432,nan,53.468638,nan,347,2776,539154,49936076,2990632,347
240,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51794822,13312.328254,nan,51.794822,nan,336,2688,525294,48353088,2913752,336
241,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44535504,13356.863758,nan,44.535504,nan,286,2288,515592,41157688,2859936,286
242,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47404750,13404.268508,nan,47.40475,nan,306,2448,514206,44035848,2852248,306
243,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45632388,13449.900896,nan,45.632388,nan,294,2352,507276,42308952,2813808,294
244,-100.0,5.0,712,356,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43670740,13493.571636,nan,43.67074,nan,281,2248,493416,40438148,2736928,281
245,-100.0,5.0,710,355,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45388658,13538.960294,nan,45.388658,nan,293,2344,492030,42165044,2729240,293
246,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46909484,13585.869778,nan,46.909484,nan,303,2424,504504,43604124,2798432,303
247,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47395676,13633.265454,nan,47.395676,nan,306,2448,512820,44035848,2844560,306
248,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46208052,13679.473506,nan,46.208052,nan,298,2384,507276,42884584,2813808,298
249,-100.0,5.0,716,358,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45128048,13724.601554,nan,45.128048,nan,291,2328,496188,41877228,2752304,291
250,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49050076,13773.65163,nan,49.050076,nan,318,2544,501732,45762744,2783056,318
251,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47476074,13821.127704,nan,47.476074,nan,307,2456,503118,44179756,2790744,307
252,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50355662,13871.483366,nan,50.355662,nan,326,2608,525294,46914008,2913752,326
253,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50751114,13922.23448,nan,50.751114,nan,329,2632,519750,47345732,2883000,329
254,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52100802,13974.335282,nan,52.100802,nan,338,2704,528066,48640904,2929128,338
255,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49033196,14023.368478,nan,49.033196,nan,317,2536,521136,45618836,2890688,317
256,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51246380,14074.614858,nan,51.24638,nan,332,2656,529452,47777456,2936816,332
257,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52758132,14127.37299,nan,52.758132,nan,342,2736,540540,49216536,2998320,342
258,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52173394,14179.546384,nan,52.173394,nan,338,2704,539154,48640904,2990632,338
259,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50887224,14230.433608,nan,50.887224,nan,329,2632,540540,47345732,2998320,329
260,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49952404,14280.386012,nan,49.952404,nan,322,2576,551628,46338376,3059824,322
261,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54872770,14335.258782,nan,54.87277,nan,356,2848,555786,51231248,3082888,356
262,-100.0,5.0,812,406,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51464156,14386.722938,nan,51.464156,nan,332,2656,562716,47777456,3121328,332
263,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49754044,14436.476982,nan,49.754044,nan,321,2568,543312,46194468,3013696,321
264,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50437328,14486.91431,nan,50.437328,nan,326,2608,537768,46914008,2982944,326
265,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51624952,14538.539262,nan,51.624952,nan,334,2672,543312,48065272,3013696,334
266,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51462888,14590.00215,nan,51.462888,nan,333,2664,540540,47921364,2998320,333
267,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50076904,14640.079054,nan,50.076904,nan,324,2592,526680,46626192,2921440,324
268,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50193598,14690.272652,nan,50.193598,nan,325,2600,522522,46770100,2898376,325
269,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49905766,14740.178418,nan,49.905766,nan,323,2584,522522,46482284,2898376,323
270,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48637744,14788.816162,nan,48.637744,nan,314,2512,526680,45187112,2921440,314
271,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48071154,14836.887316,nan,48.071154,nan,310,2480,528066,44611480,2929128,310
272,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50535874,14887.42319,nan,50.535874,nan,327,2616,530838,47057916,2944504,327
273,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46668290,14934.09148,nan,46.66829,nan,300,2400,533610,43172400,2959880,300
274,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50670716,14984.762196,nan,50.670716,nan,328,2624,529452,47201824,2936816,328
275,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52756864,15037.51906,nan,52.756864,nan,343,2744,518364,49360444,2875312,343
276,-100.0,5.0,744,372,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44103756,15081.622816,nan,44.103756,nan,283,2264,515592,40725964,2859936,283
277,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47539592,15129.162408,nan,47.539592,nan,307,2456,512820,44179756,2844560,307
278,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47630332,15176.79274,nan,47.630332,nan,307,2456,526680,44179756,2921440,307
279,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46442708,15223.235448,nan,46.442708,nan,299,2392,521136,43028492,2890688,299
280,-100.0,5.0,752,376,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48169700,15271.405148,nan,48.1697,nan,311,2488,521136,44755388,2890688,311
281,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51416250,15322.821398,nan,51.41625,nan,334,2672,511434,48065272,2836872,334
282,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48088034,15370.909432,nan,48.088034,nan,311,2488,508662,44755388,2821496,311
283,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46045988,15416.95542,nan,46.045988,nan,297,2376,504504,42740676,2798432,297
284,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52144904,15469.100324,nan,52.144904,nan,339,2712,512820,48784812,2844560,339
285,-100.0,5.0,724,362,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47467000,15516.567324,nan,47.467,nan,307,2456,501732,44179756,2783056,307
286,-100.0,5.0,720,360,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50471088,15567.038412,nan,50.471088,nan,328,2624,498960,47201824,2767680,328
287,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53017474,15620.055886,nan,53.017474,nan,345,2760,514206,49648260,2852248,345
288,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50283070,15670.338956,nan,50.28307,nan,326,2608,514206,46914008,2852248,326
289,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52838530,15723.177486,nan,52.83853,nan,343,2744,530838,49360444,2944504,343
290,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51552360,15774.729846,nan,51.55236,nan,334,2672,532224,48065272,2952192,334
291,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49060418,15823.790264,nan,49.060418,nan,317,2536,525294,45618836,2913752,317
292,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49789072,15873.579336,nan,49.789072,nan,322,2576,526680,46338376,2921440,322
293,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48817956,15922.397292,nan,48.817956,nan,315,2520,532224,45331020,2952192,315
294,-100.0,5.0,748,374,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49446796,15971.844088,nan,49.446796,nan,320,2560,518364,46050560,2875312,320
295,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50895030,16022.739118,nan,50.89503,nan,330,2640,519750,47489640,2883000,330
296,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48250098,16070.989216,nan,48.250098,nan,312,2496,511434,44899296,2836872,312
297,-100.0,5.0,726,363,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49922646,16120.911862,nan,49.922646,nan,324,2592,503118,46626192,2790744,324
298,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50111932,16171.023794,nan,50.111932,nan,325,2600,510048,46770100,2829184,325
299,-100.0,5.0,722,361,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48465338,16219.489132,nan,48.465338,nan,314,2512,500346,45187112,2775368,314
300,-100.0,5.0,722,361,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46450514,16265.939646,nan,46.450514,nan,300,2400,500346,43172400,2775368,300
301,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46198978,16312.138624,nan,46.198978,nan,298,2384,505890,42884584,2806120,298
302,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48412162,16360.550786,nan,48.412162,nan,313,2504,514206,45043204,2852248,313
303,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45947442,16406.498228,nan,45.947442,nan,296,2368,511434,42596768,2836872,296
304,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55419944,16461.918172,nan,55.419944,nan,361,2888,529452,51950788,2936816,361
305,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50410106,16512.328278,nan,50.410106,nan,326,2608,533610,46914008,2959880,326
306,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52118950,16564.447228,nan,52.11895,nan,338,2704,530838,48640904,2944504,338
