step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,snr_min_db,t2_b0.25_comm_bytes,t2_b0.25_comm_cumulative_mb,t2_b0.25_comm_cumulative_vs_greedy_ratio,t2_b0.25_comm_mb,t2_b0.25_comm_vs_greedy_ratio,t2_b0.25_events,t2_b0.25_merge_metadata_bytes,t2_b0.25_metadata_bytes,t2_b0.25_model_bytes,t2_b0.25_policy_model_bytes,t2_b0.25_selected_providers
295,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51302092,15464.928828,nan,51.302092,nan,331,2648,559944,47633548,3105952,331
296,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52164320,15517.093148,nan,52.16432,nan,338,2704,537768,48640904,2982944,338
297,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45039844,15562.132992,nan,45.039844,nan,289,2312,526680,41589412,2921440,289
298,-100.0,5.0,738,369,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47530518,15609.66351,nan,47.530518,nan,307,2456,511434,44179756,2836872,307
299,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46829086,15656.492596,nan,46.829086,nan,302,2416,514206,43460216,2852248,302
300,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48655892,15705.148488,nan,48.655892,nan,314,2512,529452,45187112,2936816,314
301,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46631994,15751.780482,nan,46.631994,nan,300,2400,528066,43172400,2929128,300
302,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49961478,15801.74196,nan,49.961478,nan,322,2576,553014,46338376,3067512,322
303,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49538804,15851.280764,nan,49.538804,nan,319,2552,554400,45906652,3075200,319
304,-100.0,5.0,814,407,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44565262,15895.846026,nan,44.565262,nan,284,2272,564102,40869872,3129016,284
305,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51446008,15947.292034,nan,51.446008,nan,332,2656,559944,47777456,3105952,332
306,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46876992,15994.169026,nan,46.876992,nan,300,2400,565488,43172400,3136704,300
307,-100.0,5.0,840,420,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49864200,16044.033226,nan,49.8642,nan,320,2560,582120,46050560,3228960,320
308,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50646030,16094.679256,nan,50.64603,nan,326,2608,569646,46914008,3159768,326
309,-100.0,5.0,820,410,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54234856,16148.914112,nan,54.234856,nan,351,2808,568260,50511708,3152080,351
310,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51085584,16199.999696,nan,51.085584,nan,330,2640,548856,47489640,3044448,330
311,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48296736,16248.296432,nan,48.296736,nan,311,2488,540540,44755388,2998320,311
312,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47855914,16296.152346,nan,47.855914,nan,308,2464,539154,44323664,2990632,308
313,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46433634,16342.58598,nan,46.433634,nan,299,2392,519750,43028492,2883000,299
314,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47368454,16389.954434,nan,47.368454,nan,306,2448,508662,44035848,2821496,306
315,-100.0,5.0,728,364,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44750744,16434.705178,nan,44.750744,nan,288,2304,504504,41445504,2798432,288
316,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44661272,16479.36645,nan,44.661272,nan,287,2296,512820,41301596,2844560,287
317,-100.0,5.0,734,367,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47080622,16526.447072,nan,47.080622,nan,304,2432,508662,43748032,2821496,304
318,-100.0,5.0,742,371,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43662934,16570.110006,nan,43.662934,nan,280,2240,514206,40294240,2852248,280
319,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47315278,16617.425284,nan,47.315278,nan,305,2440,522522,43891940,2898376,305
320,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46289718,16663.715002,nan,46.289718,nan,298,2384,519750,42884584,2883000,298
321,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45741276,16709.456278,nan,45.741276,nan,294,2352,523908,42308952,2906064,294
322,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46775910,16756.232188,nan,46.77591,nan,301,2408,528066,43316308,2929128,301
323,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46551596,16802.783784,nan,46.551596,nan,299,2392,537768,43028492,2982944,299
324,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47748294,16850.532078,nan,47.748294,nan,307,2456,544698,44179756,3021384,307
325,-100.0,5.0,822,411,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48055542,16898.58762,nan,48.055542,nan,308,2464,569646,44323664,3159768,308
326,-100.0,5.0,844,422,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46716196,16945.303816,nan,46.716196,nan,298,2384,584892,42884584,3244336,298
327,-100.0,5.0,846,423,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52337994,16997.64181,nan,52.337994,nan,337,2696,586278,48496996,3252024,337
328,-100.0,5.0,878,439,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50180522,17047.822332,nan,50.180522,nan,321,2568,608454,46194468,3375032,321
329,-100.0,5.0,940,470,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,60104188,17107.92652,nan,60.104188,nan,388,3104,651420,55836304,3613360,388
330,-100.0,5.0,918,459,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55255146,17163.181666,nan,55.255146,nan,355,2840,636174,51087340,3528792,355
331,-100.0,5.0,928,464,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55300516,17218.482182,nan,55.300516,nan,355,2840,643104,51087340,3567232,355
332,-100.0,5.0,942,471,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57954522,17276.436704,nan,57.954522,nan,373,2984,652806,53677684,3621048,373
333,-100.0,5.0,916,458,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52511668,17328.948372,nan,52.511668,nan,336,2688,634788,48353088,3521104,336
334,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53526886,17382.475258,nan,53.526886,nan,344,2752,613998,49504352,3405784,344
335,-100.0,5.0,888,444,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,56989944,17439.465202,nan,56.989944,nan,368,2944,615384,52958144,3413472,368
336,-100.0,5.0,868,434,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52869556,17492.334758,nan,52.869556,nan,340,2720,601524,48928720,3336592,340
337,-100.0,5.0,890,445,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49947134,17542.281892,nan,49.947134,nan,319,2552,616770,45906652,3421160,319
338,-100.0,5.0,886,443,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53526886,17595.808778,nan,53.526886,nan,344,2752,613998,49504352,3405784,344
339,-100.0,5.0,870,435,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54461706,17650.270484,nan,54.461706,nan,351,2808,602910,50511708,3344280,351
340,-100.0,5.0,890,445,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48507974,17698.778458,nan,48.507974,nan,309,2472,616770,44467572,3421160,309
341,-100.0,5.0,868,434,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52149976,17750.928434,nan,52.149976,nan,335,2680,601524,48209180,3336592,335
342,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53290962,17804.219396,nan,53.290962,nan,344,2752,577962,49504352,3205896,344
343,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49414304,17853.6337,nan,49.414304,nan,317,2536,579348,45618836,3213584,317
344,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52815112,17906.448812,nan,52.815112,nan,340,2720,593208,48928720,3290464,340
345,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52445614,17958.894426,nan,52.445614,nan,338,2704,580734,48640904,3221272,338
346,-100.0,5.0,848,424,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55513220,18014.407646,nan,55.51322,nan,359,2872,587664,51662972,3259712,359
347,-100.0,5.0,804,402,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47829960,18062.237606,nan,47.82996,nan,307,2456,557172,44179756,3090576,307
348,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49331370,18111.568976,nan,49.33137,nan,318,2544,544698,45762744,3021384,318
349,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49511582,18161.080558,nan,49.511582,nan,319,2552,550242,45906652,3052136,319
350,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49520656,18210.601214,nan,49.520656,nan,319,2552,551628,45906652,3059824,319
351,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44869974,18255.471188,nan,44.869974,nan,287,2296,544698,41301596,3021384,287
352,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46866650,18302.337838,nan,46.86665,nan,301,2408,541926,43316308,3006008,301
353,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52065774,18354.403612,nan,52.065774,nan,337,2696,544698,48496996,3021384,337
354,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50293412,18404.697024,nan,50.293412,nan,325,2600,537768,46770100,2982944,325
355,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47792396,18452.48942,nan,47.792396,nan,308,2464,529452,44323664,2936816,308
356,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48810150,18501.29957,nan,48.81015,nan,314,2512,553014,45187112,3067512,314
357,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47298398,18548.597968,nan,47.298398,nan,304,2432,541926,43748032,3006008,304
358,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49916108,18598.514076,nan,49.916108,nan,322,2576,546084,46338376,3029072,322
359,-100.0,5.0,784,392,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48458800,18646.972876,nan,48.4588,nan,312,2496,543312,44899296,3013696,312
360,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52326384,18699.29926,nan,52.326384,nan,339,2712,540540,48784812,2998320,339
361,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48053006,18747.352266,nan,48.053006,nan,310,2480,525294,44611480,2913752,310
362,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45192834,18792.5451,nan,45.192834,nan,290,2320,528066,41733320,2929128,290
363,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45633656,18838.178756,nan,45.633656,nan,293,2344,529452,42165044,2936816,293
364,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52704956,18890.883712,nan,52.704956,nan,341,2728,554400,49072628,3075200,341
365,-100.0,5.0,802,401,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51418786,18942.302498,nan,51.418786,nan,332,2656,555786,47777456,3082888,332
366,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48728484,18991.030982,nan,48.728484,nan,314,2512,540540,45187112,2998320,314
367,-100.0,5.0,780,390,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48440652,19039.471634,nan,48.440652,nan,312,2496,540540,44899296,2998320,312
368,-100.0,5.0,786,393,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,52785354,19092.256988,nan,52.785354,nan,342,2736,544698,49216536,3021384,342
369,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49502508,19141.759496,nan,49.502508,nan,319,2552,548856,45906652,3044448,319
370,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50150764,19191.91026,nan,50.150764,nan,323,2584,559944,46482284,3105952,323
371,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50509920,19242.42018,nan,50.50992,nan,326,2608,548856,46914008,3044448,326
372,-100.0,5.0,790,395,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53091334,19295.511514,nan,53.091334,nan,344,2752,547470,49504352,3036760,344
373,-100.0,5.0,824,412,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,55979996,19351.49151,nan,55.979996,nan,363,2904,571032,52238604,3167456,363
374,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54864964,19406.356474,nan,54.864964,nan,355,2840,576576,51087340,3198208,355
375,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48620864,19454.977338,nan,48.620864,nan,313,2504,546084,45043204,3029072,313
376,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48225412,19503.20275,nan,48.225412,nan,310,2480,551628,44611480,3059824,310
377,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50662910,19553.86566,nan,50.66291,nan,327,2616,550242,47057916,3052136,327
378,-100.0,5.0,800,400,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50690132,19604.555792,nan,50.690132,nan,327,2616,554400,47057916,3075200,327
379,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44518624,19649.074416,nan,44.518624,nan,285,2280,534996,41013780,2967568,285
380,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47298398,19696.372814,nan,47.298398,nan,304,2432,541926,43748032,3006008,304
381,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51075242,19747.448056,nan,51.075242,nan,331,2648,525294,47633548,2913752,331
382,-100.0,5.0,762,381,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49366398,19796.814454,nan,49.366398,nan,319,2552,528066,45906652,2929128,319
383,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50976696,19847.79115,nan,50.976696,nan,330,2640,532224,47489640,2952192,330
384,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48817956,19896.609106,nan,48.817956,nan,315,2520,532224,45331020,2952192,315
385,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49123936,19945.733042,nan,49.123936,nan,317,2536,534996,45618836,2967568,317
386,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47090964,19992.824006,nan,47.090964,nan,303,2424,532224,43604124,2952192,303
387,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47945386,20040.769392,nan,47.945386,nan,309,2472,530838,44467572,2944504,309
388,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48233218,20089.00261,nan,48.233218,nan,311,2488,530838,44755388,2944504,311
389,-100.0,5.0,768,384,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49249704,20138.252314,nan,49.249704,nan,318,2544,532224,45762744,2952192,318
390,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51003918,20189.256232,nan,51.003918,nan,330,2640,536382,47489640,2975256,330
391,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45642730,20234.898962,nan,45.64273,nan,293,2344,530838,42165044,2944504,293
392,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54260810,20289.159772,nan,54.26081,nan,352,2816,550242,50655616,3052136,352
393,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47442314,20336.602086,nan,47.442314,nan,305,2440,541926,43891940,3006008,305
394,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49313222,20385.915308,nan,49.313222,nan,318,2544,541926,45762744,3006008,318
395,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45679026,20431.594334,nan,45.679026,nan,293,2344,536382,42165044,2975256,293
396,-100.0,5.0,778,389,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45553258,20477.147592,nan,45.553258,nan,292,2336,539154,42021136,2990632,292
397,-100.0,5.0,760,380,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43744600,20520.892192,nan,43.7446,nan,280,2240,526680,40294240,2921440,280
398,-100.0,5.0,764,382,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47360648,20568.25284,nan,47.360648,nan,305,2440,529452,43891940,2936816,305
399,-100.0,5.0,758,379,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45030770,20613.28361,nan,45.03077,nan,289,2312,525294,41589412,2913752,289
400,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47297130,20660.58074,nan,47.29713,nan,305,2440,519750,43891940,2883000,305
401,-100.0,5.0,746,373,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,42961502,20703.542242,nan,42.961502,nan,275,2200,516978,39574700,2867624,275
402,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43797776,20747.340018,nan,43.797776,nan,281,2248,512820,40438148,2844560,281
403,-100.0,5.0,756,378,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45885192,20793.22521,nan,45.885192,nan,295,2360,523908,42452860,2906064,295
404,-100.0,5.0,732,366,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45776304,20839.001514,nan,45.776304,nan,295,2360,507276,42452860,2813808,295
405,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,41684406,20880.68592,nan,41.684406,nan,266,2128,519750,38279528,2883000,266
406,-100.0,5.0,740,370,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,41926868,20922.612788,nan,41.926868,nan,268,2144,512820,38567344,2844560,268
407,-100.0,5.0,730,365,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43320658,20965.933446,nan,43.320658,nan,278,2224,505890,40006424,2806120,278
408,-100.0,5.0,750,375,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44418810,21010.352256,nan,44.41881,nan,285,2280,519750,41013780,2883000,285
409,-100.0,5.0,772,386,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48836104,21059.18836,nan,48.836104,nan,315,2520,534996,45331020,2967568,315
410,-100.0,5.0,792,396,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43745868,21102.934228,nan,43.745868,nan,279,2232,548856,40150332,3044448,279
411,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47884404,21150.818632,nan,47.884404,nan,307,2456,565488,44179756,3136704,307
412,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49035732,21199.854364,nan,49.035732,nan,315,2520,565488,45331020,3136704,315
413,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45969394,21245.823758,nan,45.969394,nan,293,2344,580734,42165044,3221272,293
414,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,45699710,21291.523468,nan,45.69971,nan,291,2328,583506,41877228,3236648,291
415,-100.0,5.0,850,425,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49189990,21340.713458,nan,49.18999,nan,315,2520,589050,45331020,3267400,315
416,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47714534,21388.427992,nan,47.714534,nan,305,2440,583506,43891940,3236648,305
417,-100.0,5.0,838,419,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50142958,21438.57095,nan,50.142958,nan,322,2576,580734,46338376,3221272,322
418,-100.0,5.0,832,416,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48964408,21487.535358,nan,48.964408,nan,314,2512,576576,45187112,3198208,314
419,-100.0,5.0,816,408,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50043144,21537.578502,nan,50.043144,nan,322,2576,565488,46338376,3136704,322
420,-100.0,5.0,860,430,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50530604,21588.109106,nan,50.530604,nan,324,2592,595980,46626192,3305840,324
421,-100.0,5.0,876,438,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,50891028,21639.000134,nan,50.891028,nan,326,2608,607068,46914008,3367344,326
422,-100.0,5.0,858,429,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49082370,21688.082504,nan,49.08237,nan,314,2512,594594,45187112,3298152,314
423,-100.0,5.0,868,434,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54020884,21742.103388,nan,54.020884,nan,348,2784,601524,50079984,3336592,348
424,-100.0,5.0,884,442,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53086064,21795.189452,nan,53.086064,nan,341,2728,612612,49072628,3398096,341
425,-100.0,5.0,936,468,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,57063804,21852.253256,nan,57.063804,nan,367,2936,648648,52814236,3597984,367
426,-100.0,5.0,914,457,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53510006,21905.763262,nan,53.510006,nan,343,2744,633402,49360444,3513416,343
427,-100.0,5.0,908,454,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53482784,21959.246046,nan,53.482784,nan,343,2744,629244,49360444,3490352,343
428,-100.0,5.0,906,453,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,54337206,22013.583252,nan,54.337206,nan,349,2792,627858,50223892,3482664,349
429,-100.0,5.0,854,427,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48776390,22062.359642,nan,48.77639,nan,312,2496,591822,44899296,3282776,312
430,-100.0,5.0,856,428,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,53102944,22115.462586,nan,53.102944,nan,342,2736,593208,49216536,3290464,342
431,-100.0,5.0,842,421,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49729358,22165.191944,nan,49.729358,nan,319,2552,583506,45906652,3236648,319
432,-100.0,5.0,836,418,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51285212,22216.477156,nan,51.285212,nan,330,2640,579348,47489640,3213584,330
433,-100.0,5.0,834,417,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,51995718,22268.472874,nan,51.995718,nan,335,2680,577962,48209180,3205896,335
434,-100.0,5.0,798,399,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46363578,22314.836452,nan,46.363578,nan,297,2376,553014,42740676,3067512,297
435,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49079834,22363.916286,nan,49.079834,nan,316,2528,550242,45474928,3052136,316
436,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49367666,22413.283952,nan,49.367666,nan,318,2544,550242,45762744,3052136,318
437,-100.0,5.0,794,397,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48935918,22462.21987,nan,48.935918,nan,315,2520,550242,45331020,3052136,315
438,-100.0,5.0,776,388,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47127260,22509.34713,nan,47.12726,nan,303,2424,537768,43604124,2982944,303
439,-100.0,5.0,774,387,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46686438,22556.033568,nan,46.686438,nan,300,2400,536382,43172400,2975256,300
440,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44447300,22600.480868,nan,44.4473,nan,284,2272,546084,40869872,3029072,284
441,-100.0,5.0,782,391,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,46866650,22647.347518,nan,46.86665,nan,301,2408,541926,43316308,3006008,301
442,-100.0,5.0,788,394,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47757368,22695.104886,nan,47.757368,nan,307,2456,546084,44179756,3029072,307
443,-100.0,5.0,808,404,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,49719016,22744.823902,nan,49.719016,nan,320,2560,559944,46050560,3105952,320
444,-100.0,5.0,796,398,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,48657160,22793.481062,nan,48.65716,nan,313,2504,551628,45043204,3059824,313
445,-100.0,5.0,770,385,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44509550,22837.990612,nan,44.50955,nan,285,2280,533610,41013780,2959880,285
446,-100.0,5.0,736,368,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,44930956,22882.921568,nan,44.930956,nan,289,2312,510048,41589412,2829184,289
447,-100.0,5.0,754,377,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47171362,22930.09293,nan,47.171362,nan,304,2432,522522,43748032,2898376,304
448,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,43340074,22973.433004,nan,43.340074,nan,277,2216,530838,39862516,2944504,277
449,-100.0,5.0,766,383,0,0.0,0.0,0,1.0,-105.0,123.0,-100.0,5.0,47945386,23021.37839,nan,47.945386,nan,309,2472,530838,44467572,2944504,309
