step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
175,5035,10070,53,53,52,117.769864,13062.400512,353440,2490152,114596600,322600
176,5397,10794,50,50,50,126.14546,13188.545972,373640,2349200,122835720,580100
177,5205,10410,50,50,50,121.59606,13310.142032,377360,2349200,118465800,396900
178,5421,10842,53,53,53,126.83218,13436.974212,383360,2490152,123381960,569500
179,5311,10622,47,47,47,124.09016,13561.064372,388760,2208248,120878360,608400
180,5061,10122,52,52,52,118.63142,13679.695792,378720,2443168,115188360,614100
181,5129,10258,71,71,71,120.93362,13800.629412,389160,3335864,116736040,462900
182,4811,9622,52,52,52,112.63894,13913.268352,353840,2443168,109498360,336500
183,4368,8736,54,54,54,102.49958,14015.767932,310720,2537136,99415680,228700
184,3989,7978,41,41,41,93.35692,14109.124852,280760,1926344,90789640,354600
185,3654,7308,38,38,38,85.47038,14194.595232,262480,1785392,83165040,252300
186,3403,6806,46,46,46,80.32416,14274.919392,259360,2161264,77452280,445000
187,3537,7074,39,39,39,82.88954,14357.808932,265040,1832376,80502120,284700
188,3564,7128,49,49,49,84.16472,14441.973652,266000,2302216,81116640,473200
189,3470,6940,42,42,42,81.62626,14523.599912,251320,1973328,78977200,418700
190,3660,7320,46,46,46,86.36964,14609.969552,267120,2161264,83301600,633400
191,3854,7708,53,53,53,91.02944,14700.998992,276840,2490152,87717040,538200
192,3996,7992,38,38,38,93.58618,14794.585172,284760,1785392,90948960,561900
193,4147,8294,65,65,65,98.25106,14892.836232,295440,3053960,94385720,507100
194,4268,8536,56,56,56,100.5178,14993.354032,293800,2631104,97139680,445600
195,3872,7744,53,53,53,91.14548,15084.499512,265400,2490152,88126720,256000
196,3377,6754,46,46,46,79.80496,15164.304472,240520,2161264,76860520,536400
197,3275,6550,39,39,39,77.37704,15241.681512,244960,1832376,74539000,755400
198,3332,6664,61,61,61,79.4669,15321.148412,241160,2866024,75836320,515100
199,3282,6564,47,47,47,77.66444,15398.812852,246480,2208248,74698320,505000
200,2970,5940,54,54,54,70.59288,15469.405732,218000,2537136,67597200,233200
201,2728,5456,62,62,62,65.67334,15535.079072,197920,2913008,62089280,464700
202,2811,5622,36,36,36,66.60086,15601.679932,201080,1691424,63978360,725100
203,2944,5888,56,56,55,70.370824,15672.050756,213200,2631104,67005440,513600
204,2957,5914,39,39,38,69.663764,15741.71452,212400,1832376,67301320,312500
205,2912,5824,38,38,38,68.55526,15810.26978,210480,1785392,66277120,277100
206,2911,5822,46,46,46,68.92006,15879.18984,217880,2161264,66254360,280300
207,2904,5808,34,34,34,68.21528,15947.40512,219560,1597456,66095040,298600
208,3031,6062,54,54,54,72.25322,16019.65834,231680,2537136,68985560,491500
209,3212,6424,48,48,48,75.9224,16095.58074,243920,2255232,73105120,311600
210,3110,6220,53,53,53,73.90528,16169.48602,228520,2490152,70783600,395800
211,2787,5574,60,60,60,67.11302,16236.59904,204600,2819040,63432120,649100
212,2700,5400,51,51,51,64.61468,16301.21372,200360,2396184,61452000,559200
213,2519,5038,56,56,56,60.52254,16361.73626,179080,2631104,57332440,372300
214,2338,4676,43,43,43,55.49236,16417.22862,163720,2020312,53212880,89600
215,2359,4718,37,37,37,56.06932,16473.29794,167240,1738408,53690840,467800
216,2493,4986,29,29,29,58.8257,16532.12364,178640,1362536,56740680,539900
217,2594,5188,43,43,43,61.80244,16593.92608,192840,2020312,59039440,544000
218,2750,5500,50,50,50,65.36724,16659.29332,207440,2349200,62590000,213800
219,3018,6036,48,48,48,71.46854,16730.76186,220000,2255232,68689680,297100
220,2876,5752,46,46,46,68.395,16799.15686,207120,2161264,65457760,562600
221,2692,5384,30,30,30,63.29548,16862.45234,186560,1409520,61269920,425400
222,2785,5570,39,39,39,65.91502,16928.36736,197240,1832376,63386600,493500
223,2900,5800,40,40,40,68.3813,16996.74866,211800,1879360,66004000,280700
224,3073,6146,37,37,37,72.26346,17069.01212,224040,1738408,69941480,354500
225,3179,6358,40,40,40,74.65866,17143.67078,243120,1879360,72354040,176700
226,3259,6518,34,34,34,76.17444,17219.84522,240920,1597456,74174840,156600
227,3248,6496,45,45,44,76.591464,17296.436684,235320,2114280,73924480,311400
228,3221,6442,43,43,43,76.16868,17372.605364,226360,2020312,73309960,606200
229,3247,6494,48,48,48,77.1378,17449.743164,232520,2255232,73901720,741800
230,3511,7022,41,41,41,82.66786,17532.411024,256480,1926344,79910360,569100
231,3524,7048,41,41,41,82.89186,17615.302884,256000,1926344,80206240,497700
232,3758,7516,50,50,50,88.87814,17704.181024,270160,2349200,85532080,719900
233,4126,8252,45,45,45,97.25148,17801.432504,298920,2114280,93907760,924400
234,4333,8666,54,54,54,102.11946,17903.551964,307800,2537136,98619080,648100
235,4478,8956,43,43,43,104.79786,18008.349824,318320,2020312,101919280,534100
236,4766,9532,44,44,44,111.29172,18119.641544,336880,2067296,108474160,407400
237,4851,9702,52,52,52,113.3742,18233.015744,342200,2443168,110408760,173000
238,5073,10146,45,45,45,118.35192,18351.367664,370840,2114280,115461480,399200
239,4751,9502,60,60,60,111.56338,18462.931044,344320,2819040,108132760,259100
240,4354,8708,48,48,48,101.94482,18564.875864,320720,2255232,99097040,265300
241,4151,8302,38,38,38,96.7916,18661.667464,297480,1785392,94476760,226800
242,4129,8258,48,48,48,96.77536,18758.442824,303960,2255232,93976040,233600
243,4137,8274,41,41,41,96.6402,18855.083024,307960,1926344,94158120,242200
244,3991,7982,52,52,52,94.0907,18949.173724,297400,2443168,90835160,507900
245,3595,7190,46,46,46,84.7696,19033.943324,269680,2161264,81822200,510200
246,3489,6978,40,40,40,82.00476,19115.948084,260920,1879360,79409640,449400
247,3462,6924,47,47,47,81.40296,19197.351044,255600,2208248,78795120,137600
248,3768,7536,44,44,44,88.50996,19285.861004,280800,2067296,85759680,396200
249,4107,8214,41,41,41,96.55712,19382.418124,299080,1926344,93475320,850800
250,4102,8204,45,45,45,96.27484,19478.692964,308720,2114280,93361520,484200
251,4357,8714,50,50,50,102.31568,19581.008644,326160,2349200,99165320,468200
252,4459,8918,49,49,49,104.40424,19685.412884,327520,2302216,101486840,281000
253,4614,9228,42,42,42,107.7171,19793.129984,334120,1973328,105014640,389300
254,4565,9130,54,54,54,107.07524,19900.205224,323360,2537136,103899400,308000
255,4517,9034,42,42,42,105.3557,20005.560924,324440,1973328,102806920,245300
256,4692,9384,37,37,37,109.39954,20114.960464,342280,1738408,106789920,523900
257,4901,9802,54,54,54,114.64016,20229.600624,373320,2537136,111546760,175600
258,4771,9542,50,50,50,111.72358,20341.324204,349120,2349200,108587960,430500
259,4233,8466,54,54,54,99.42428,20440.748484,304920,2537136,96343080,231800
260,3783,7566,59,59,59,89.6834,20530.431884,277040,2772056,86101080,525200
261,3520,7040,49,49,49,83.16442,20613.596304,261040,2302216,80115200,479300
262,3180,6360,46,46,46,75.25244,20688.848744,237920,2161264,72376800,470200
263,2957,5914,34,34,34,69.61106,20758.459804,224360,1597456,67301320,483300
264,3281,6562,34,34,34,76.88612,20835.345924,247880,1597456,74675560,360600
265,3376,6752,43,43,43,79.38402,20914.729944,255000,2020312,76837760,265100
266,3167,6334,39,39,39,74.3651,20989.095044,237000,1832376,72080920,209500
267,3158,6316,47,47,47,74.52766,21063.622704,234040,2208248,71876080,202900
268,3118,6236,31,31,31,73.08048,21136.703184,227680,1456504,70965680,426400
269,3133,6266,44,44,44,74.03606,21210.739244,229800,2067296,71307080,425900
270,3356,6712,38,38,38,78.74398,21289.483224,246160,1785392,76382560,324700
271,3343,6686,44,44,44,78.82244,21368.305664,243480,2067296,76086680,419000
272,3274,6548,40,40,40,76.9228,21445.228464,230960,1879360,74516240,290800
273,3308,6616,39,39,39,77.45704,21522.685504,236680,1832376,75290080,92600
274,3351,6702,42,42,42,78.66396,21601.349464,236160,1973328,76268760,180000
275,3364,6728,36,36,36,78.75408,21680.103544,233320,1691424,76564640,259800
276,3314,6628,43,43,43,77.93144,21758.034984,240240,2020312,75426640,238400
277,3236,6472,47,47,47,76.61408,21834.649064,238880,2208248,73651360,509200
278,2795,5590,51,51,51,66.6752,21901.324264,208680,2396184,63614200,449200
279,2461,4922,39,39,39,58.18922,21959.513484,175680,1832376,56012360,163500
280,2483,4966,33,33,33,58.62696,22018.140444,179320,1550472,56513080,379600
281,2426,4852,36,36,36,57.42592,22075.566364,178640,1691424,55215760,335200
282,2116,4232,48,48,48,50.83738,22126.403744,152760,2255232,48160160,262700
283,2003,4006,28,28,28,47.2681,22173.671844,136960,1315552,45588280,223500
284,2038,4076,25,25,25,47.98894,22221.660784,138760,1174600,46384880,287300
285,2081,4162,31,31,31,49.24504,22270.905824,151760,1456504,47363560,269000
286,2254,4508,39,39,39,53.66112,22324.566944,158000,1832376,51301040,364400
287,2378,4756,36,36,36,56.60266,22381.169604,158560,1691424,54123280,624500
288,2497,4994,26,26,26,58.86268,22440.032284,180640,1221584,56831720,625200
289,2665,5330,43,43,42,63.158304,22503.190588,196480,2020312,60655400,280400
290,2733,5466,32,32,32,64.1593,22567.349888,202680,1503488,62203080,245700
291,2840,5680,44,44,44,67.11068,22634.460568,216400,2067296,64638400,182600
292,2839,5678,47,47,47,67.21594,22701.676508,207360,2208248,64615640,178300
293,2659,5318,31,31,31,62.5759,22764.252408,199840,1456504,60518840,396500
294,2723,5446,39,39,39,64.46092,22828.713328,207160,1832376,61975480,440600
295,2602,5204,36,36,36,61.27236,22889.985688,190120,1691424,59221520,164400
296,2841,5682,47,47,47,67.56434,22957.550028,212840,2208248,64661160,475700
297,2619,5238,49,49,49,62.5354,23020.085428,196280,2302216,59608440,421800
298,2532,5064,40,40,40,60.0017,23080.087128,188280,1879360,57628320,300300
299,2366,4732,38,38,38,56.0425,23136.129628,171880,1785392,53850160,229900
300,2449,4898,33,33,32,57.680884,23193.810512,176920,1550472,55739240,209900
301,2623,5246,36,36,36,61.89554,23255.706052,190440,1691424,59699480,309300
302,2682,5364,32,32,32,62.88154,23318.587592,192880,1503488,61042320,138500
303,2626,5252,29,29,29,61.57896,23380.166552,191120,1362536,59767760,253600
304,2620,5240,42,42,42,62.14522,23442.311772,190280,1973328,59631200,344700
305,2649,5298,39,39,39,62.56996,23504.881732,187440,1832376,60291240,253600
306,2692,5384,39,39,39,63.63802,23568.519752,183120,1832376,61269920,347300
307,2769,5538,39,39,39,65.4005,23633.920252,190880,1832376,63022440,349500
308,2669,5338,43,43,43,63.41552,23697.335772,184720,2020312,60746440,458200
309,2644,5288,44,44,44,62.90468,23760.240452,185960,2067296,60177440,468000
310,2588,5176,39,39,39,61.5937,23821.834152,190840,1832376,58902880,662300
311,2830,5660,38,38,38,67.09388,23888.928032,214520,1785392,64410800,678000
312,3068,6136,39,39,39,72.46804,23961.396072,230280,1832376,69827680,572400
313,3069,6138,43,43,43,72.36012,24033.756192,228520,2020312,69850440,255000
314,2926,5852,51,51,51,69.4298,24103.185992,212120,2396184,66595760,218800
315,2944,5888,48,48,48,69.86234,24173.048332,214040,2255232,67005440,381100
316,2931,5862,44,44,44,69.48976,24242.538092,210320,2067296,66709560,496600
317,2832,5664,34,34,34,66.5941,24309.132192,205000,1597456,64456320,330700
318,2856,5712,37,37,37,67.14614,24376.278332,207840,1738408,65002560,192300
319,2899,5798,46,46,45,68.543484,24444.821816,209960,2161264,65981240,184900
320,2942,5884,38,38,38,69.18968,24514.011496,218400,1785392,66959920,220800
321,2854,5708,43,43,43,67.36978,24581.381276,201080,2020312,64957040,185500
322,2831,5662,33,33,33,66.43038,24647.811656,193960,1550472,64433560,247900
323,2794,5588,34,34,34,65.5491,24713.360756,191480,1597456,63591440,164100
324,2817,5634,42,42,42,66.42326,24779.784016,194200,1973328,64114920,135100
325,3087,6174,40,40,40,72.9557,24852.739716,229280,1879360,70260120,581500
326,3045,6090,50,50,49,72.728044,24925.46776,226880,2349200,69304200,841100
327,3118,6236,57,57,56,74.722644,25000.190404,221160,2678088,70965680,850100
328,2965,5930,43,43,43,70.33304,25070.523444,208480,2020312,67483400,615000
329,2903,5806,51,51,51,68.93484,25139.458284,200040,2396184,66072280,259400
330,2606,5212,38,38,38,61.46702,25200.925304,189000,1785392,59312560,174900
331,2523,5046,36,36,36,59.55656,25260.481864,185160,1691424,57423480,251600
332,2569,5138,47,47,47,61.10816,25321.590024,194080,2208248,58470440,229000
333,2609,5218,36,36,36,61.47504,25383.065064,196880,1691424,59380840,201000
334,2727,5454,50,50,50,64.8136,25447.878664,200880,2349200,62066520,190200
335,2682,5364,48,48,48,63.92406,25511.802724,190680,2255232,61042320,429300
336,2534,5068,45,45,45,60.32426,25572.126984,182720,2114280,57673840,347300
337,2407,4814,39,39,38,57.037484,25629.164468,168520,1832376,54783320,248100
338,2556,5112,29,29,29,60.01978,25689.184248,190040,1362536,58174560,288700
339,2741,5482,49,49,49,65.32256,25754.506808,203720,2302216,62385160,424800
340,2748,5496,35,35,35,64.72096,25819.227768,203680,1644440,62544480,323600
341,2884,5768,36,36,36,67.75876,25886.986528,214600,1691424,65639840,208000
342,2999,5998,37,37,37,70.7811,25957.767628,220520,1738408,68257240,559900
343,3022,6044,44,44,43,71.661144,26029.428772,225480,2067296,68780720,581800
344,3245,6490,43,43,43,77.1525,26106.581272,239440,2020312,73856200,1030700
345,3261,6522,50,50,50,77.4836,26184.064872,243440,2349200,74220360,663800
346,3256,6512,53,53,53,77.35604,26261.420912,233320,2490152,74106560,518800
347,2801,5602,41,41,41,66.0275,26327.448412,198720,1926344,63750760,146100
348,2624,5248,46,46,46,62.24184,26389.690252,186880,2161264,59722240,165200
349,2579,5158,40,40,40,61.02082,26450.711072,184080,1879360,58698040,253900
350,2579,5158,35,35,35,60.90804,26511.619112,185400,1644440,58698040,375400
351,2695,5390,41,41,41,63.89502,26575.514132,193200,1926344,61338200,431700
352,2885,5770,38,38,38,68.36432,26643.878452,215760,1785392,65662600,695400
