zone	replicate	stage	configuration	job_id	dependency	output
factor_b3_v1_300m	3	simulation	every40	2205675	afterok:2205666	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep3/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	3	simulation	every80	2205676	afterok:2205666	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep3/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	mobility	-	2205677	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v1_300m/rep4/mobility/factor_b3_v1_300m_rep4_all_vehicles_1s_full1800.json
factor_b3_v1_300m	4	raytrace	-	2205678	afterok:2205677	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v1_300m/rep4/rssi/shards
factor_b3_v1_300m	4	merge	-	2205679	afterok:2205678	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v1_300m/rep4/rssi/factor_b3_v1_300m_rep4_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v1_300m	4	simulation	iso	2205680	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	central	2205681	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/central_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	full	2205682	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/full_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	top5	2205683	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	every1	2205684	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	every5	2205685	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	every10	2205686	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	every20	2205687	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	every40	2205688	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	4	simulation	every80	2205689	afterok:2205679	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep4/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	mobility	-	2205690	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v1_300m/rep5/mobility/factor_b3_v1_300m_rep5_all_vehicles_1s_full1800.json
factor_b3_v1_300m	5	raytrace	-	2205691	afterok:2205690	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v1_300m/rep5/rssi/shards
factor_b3_v1_300m	5	merge	-	2205692	afterok:2205691	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v1_300m/rep5/rssi/factor_b3_v1_300m_rep5_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v1_300m	5	simulation	iso	2205693	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	central	2205694	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/central_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	full	2205695	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/full_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	top5	2205696	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	every1	2205697	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	every5	2205698	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	every10	2205699	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	every20	2205700	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	every40	2205701	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v1_300m	5	simulation	every80	2205702	afterok:2205692	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v1/rep5/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	mobility	-	2205703	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep2/mobility/factor_b3_v2_300m_rep2_all_vehicles_1s_full1800.json
factor_b3_v2_300m	2	raytrace	-	2205704	afterok:2205703	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep2/rssi/shards
factor_b3_v2_300m	2	merge	-	2205705	afterok:2205704	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep2/rssi/factor_b3_v2_300m_rep2_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v2_300m	2	simulation	iso	2205706	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	central	2205707	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/central_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	full	2205708	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/full_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	top5	2205709	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	every1	2205710	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	every5	2205711	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	every10	2205712	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	every20	2205713	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	every40	2205714	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	2	simulation	every80	2205715	afterok:2205705	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep2/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	mobility	-	2205716	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep3/mobility/factor_b3_v2_300m_rep3_all_vehicles_1s_full1800.json
factor_b3_v2_300m	3	raytrace	-	2205717	afterok:2205716	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep3/rssi/shards
factor_b3_v2_300m	3	merge	-	2205718	afterok:2205717	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep3/rssi/factor_b3_v2_300m_rep3_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v2_300m	3	simulation	iso	2205719	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	central	2205720	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/central_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	full	2205721	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/full_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	top5	2205722	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	every1	2205723	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	every5	2205724	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	every10	2205725	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	every20	2205726	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	every40	2205727	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	3	simulation	every80	2205728	afterok:2205718	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep3/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	mobility	-	2205729	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep4/mobility/factor_b3_v2_300m_rep4_all_vehicles_1s_full1800.json
factor_b3_v2_300m	4	raytrace	-	2205730	afterok:2205729	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep4/rssi/shards
factor_b3_v2_300m	4	merge	-	2205731	afterok:2205730	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep4/rssi/factor_b3_v2_300m_rep4_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v2_300m	4	simulation	iso	2205732	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	central	2205733	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/central_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	full	2205734	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/full_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	top5	2205735	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	every1	2205736	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	every5	2205737	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	every10	2205738	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	every20	2205739	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	every40	2205740	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	4	simulation	every80	2205741	afterok:2205731	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep4/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	mobility	-	2205742	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep5/mobility/factor_b3_v2_300m_rep5_all_vehicles_1s_full1800.json
factor_b3_v2_300m	5	raytrace	-	2205743	afterok:2205742	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep5/rssi/shards
factor_b3_v2_300m	5	merge	-	2205744	afterok:2205743	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v2_300m/rep5/rssi/factor_b3_v2_300m_rep5_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v2_300m	5	simulation	iso	2205745	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	central	2205746	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/central_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	full	2205747	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/full_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	top5	2205748	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	every1	2205749	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	every5	2205750	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	every10	2205751	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	every20	2205752	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	every40	2205753	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v2_300m	5	simulation	every80	2205754	afterok:2205744	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v2/rep5/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	mobility	-	2205755	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep2/mobility/factor_b3_v3_300m_rep2_all_vehicles_1s_full1800.json
factor_b3_v3_300m	2	raytrace	-	2205756	afterok:2205755	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep2/rssi/shards
factor_b3_v3_300m	2	merge	-	2205757	afterok:2205756	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep2/rssi/factor_b3_v3_300m_rep2_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v3_300m	2	simulation	iso	2205758	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	central	2205759	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/central_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	full	2205760	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/full_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	top5	2205761	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	every1	2205762	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	every5	2205763	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	every10	2205764	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	every20	2205765	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	every40	2205766	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	2	simulation	every80	2205767	afterok:2205757	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep2/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	mobility	-	2205768	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep3/mobility/factor_b3_v3_300m_rep3_all_vehicles_1s_full1800.json
factor_b3_v3_300m	3	raytrace	-	2205769	afterok:2205768	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep3/rssi/shards
factor_b3_v3_300m	3	merge	-	2205770	afterok:2205769	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep3/rssi/factor_b3_v3_300m_rep3_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v3_300m	3	simulation	iso	2205771	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	central	2205772	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/central_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	full	2205773	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/full_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	top5	2205774	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/top5_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	every1	2205775	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/every1_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	every5	2205776	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/every5_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	every10	2205777	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/every10_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	every20	2205778	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/every20_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	every40	2205779	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/every40_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	3	simulation	every80	2205780	afterok:2205770	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep3/every80_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	4	mobility	-	2205781	afterok:2205338	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep4/mobility/factor_b3_v3_300m_rep4_all_vehicles_1s_full1800.json
factor_b3_v3_300m	4	raytrace	-	2205782	afterok:2205781	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep4/rssi/shards
factor_b3_v3_300m	4	merge	-	2205783	afterok:2205782	/usr/itetnas04/data-scratch-01/hgraef/data/luxembourg_ci_temporal5_paper_final_v1/replicates/factor_b3_v3_300m/rep4/rssi/factor_b3_v3_300m_rep4_vehicles_1s_opaque_no_vehicle_blockers_ge-100dbm_r20k_d3_llvm.npz
factor_b3_v3_300m	4	simulation	iso	2205784	afterok:2205783	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep4/iso_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	4	simulation	central	2205785	afterok:2205783	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep4/central_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	4	simulation	full	2205786	afterok:2205783	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep4/full_paper_final_full1800_eval50_tail10x25
factor_b3_v3_300m	4	simulation	top5	2205787	afterok:2205783	/home/hgraef/zramp-workspace/artifacts/luxembourg_cell_grid_ci_temporal5_paper_final_v1/methods/factor_b3_v3/rep4/top5_paper_final_full1800_eval50_tail10x25
