step,feasible_contact_pairs,feasible_contact_decisions,t2_b0_events,t2_b0_pull_events,t2_b0_valid_pull_events,t2_b0_comm_mb,t2_b0_comm_cumulative_mb,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_policy_bytes,t2_b0_training_sample_bytes
278,2795,5590,31,31,31,65.70218,21647.307568,185160,1456504,63614200,442100
279,2461,4922,22,22,22,57.38588,21704.693448,159280,1033648,56012360,177600
280,2483,4966,26,26,26,58.29014,21762.983588,162040,1221584,56513080,389900
281,2426,4852,24,24,24,56.84776,21819.831348,162120,1127616,55215760,339000
282,2116,4232,28,28,28,49.8754,21869.706748,140480,1315552,48160160,255400
283,2003,4006,14,14,14,46.59088,21916.297628,124720,657776,45588280,218200
284,2038,4076,11,11,11,47.31362,21963.611248,129120,516824,46384880,281300
285,2081,4162,13,13,13,48.36174,22011.972988,136520,610792,47363560,249100
286,2254,4508,26,26,26,53.002,22064.974988,141840,1221584,51301040,334000
287,2378,4756,25,25,25,56.04976,22121.024748,142280,1174600,54123280,606200
288,2497,4994,17,17,17,58.39872,22179.423468,154160,798728,56831720,611800
289,2665,5330,23,23,22,62.165204,22241.588672,159080,1080632,60655400,267100
290,2733,5466,18,18,18,63.4584,22305.047072,165360,845712,62203080,241800
291,2840,5680,20,20,20,65.94964,22370.996712,178240,939680,64638400,190600
292,2839,5678,25,25,25,66.15608,22437.152792,178640,1174600,64615640,183800
293,2659,5318,19,19,19,61.98822,22499.141012,177200,892696,60518840,396900
294,2723,5446,22,22,22,63.6337,22562.774712,189880,1033648,61975480,431700
295,2602,5204,24,24,24,60.70432,22623.479032,175120,1127616,59221520,176800
296,2841,5682,32,32,32,66.84004,22690.319072,187240,1503488,64661160,483800
297,2619,5238,23,23,23,61.2787,22751.597772,172600,1080632,59608440,413900
298,2532,5064,19,19,19,58.99408,22810.591852,173080,892696,57628320,297400
299,2366,4732,20,20,20,55.18772,22865.779572,160160,939680,53850160,235000
300,2449,4898,18,18,17,56.967824,22922.747396,165960,845712,55739240,214600
301,2623,5246,18,18,18,61.04808,22983.795476,181840,845712,59699480,318600
302,2682,5364,20,20,20,62.31338,23046.108856,184360,939680,61042320,144300
303,2626,5252,19,19,19,61.09544,23107.204296,174800,892696,59767760,257600
304,2620,5240,25,25,25,61.31202,23168.516316,171520,1174600,59631200,331300
305,2649,5298,20,20,20,61.6515,23230.167816,169160,939680,60291240,248700
306,2692,5384,24,24,24,62.90862,23293.076436,163120,1127616,61269920,344700
307,2769,5538,26,26,26,64.7778,23357.854236,171240,1221584,63022440,359000
308,2669,5338,28,28,28,62.70664,23420.560876,164440,1315552,60746440,476400
309,2644,5288,28,28,28,62.14342,23482.704296,158520,1315552,60177440,488100
310,2588,5176,29,29,29,61.09098,23543.795276,160320,1362536,58902880,661300
311,2830,5660,23,23,23,66.33502,23610.130296,172760,1080632,64410800,667700
312,3068,6136,21,21,21,71.57126,23681.701556,188160,986664,69827680,565900
313,3069,6138,19,19,19,71.18826,23752.889816,191440,892696,69850440,251100
314,2926,5852,28,28,28,68.32636,23821.216176,189840,1315552,66595760,221400
315,2944,5888,25,25,25,68.75786,23889.974036,194720,1174600,67005440,379700
316,2931,5862,28,28,28,68.70848,23958.682516,196960,1315552,66709560,482600
317,2832,5664,19,19,19,65.85994,24024.542456,192840,892696,64456320,315500
318,2856,5712,23,23,23,66.46762,24091.010076,191000,1080632,65002560,190300
319,2899,5798,26,26,26,67.59274,24158.602816,190480,1221584,65981240,195900
320,2942,5884,21,21,21,68.36674,24226.969556,199400,986664,66959920,217900
321,2854,5708,23,23,23,66.41462,24293.384176,188320,1080632,64957040,185500
322,2831,5662,21,21,21,65.83996,24359.224136,179280,986664,64433560,237600
323,2794,5588,18,18,18,64.77526,24423.999396,170760,845712,63591440,164900
324,2817,5634,28,28,28,65.74608,24489.745476,173000,1315552,64114920,138800
325,3087,6174,31,31,31,72.49138,24562.236856,190640,1456504,70260120,579900
326,3045,6090,32,32,32,71.82708,24634.063936,183240,1503488,69304200,831800
327,3118,6236,28,28,28,73.31336,24707.377296,186720,1315552,70965680,841600
328,2965,5930,24,24,24,69.40424,24776.781536,181560,1127616,67483400,608400
329,2903,5806,26,26,26,67.71418,24844.495716,179080,1221584,66072280,237700
330,2606,5212,19,19,19,60.53318,24905.028896,172440,892696,59312560,152900
331,2523,5046,20,20,20,58.7805,24963.809396,170320,939680,57423480,244300
332,2569,5138,31,31,31,60.32274,25024.132136,172080,1456504,58470440,219500
333,2609,5218,22,22,22,60.7856,25084.917736,172520,1033648,59380840,195600
334,2727,5454,24,24,24,63.56708,25148.484816,170880,1127616,62066520,198800
335,2682,5364,33,33,33,63.1991,25211.683916,161520,1550472,61042320,440300
336,2534,5068,29,29,29,59.55938,25271.243296,150360,1362536,57673840,368700
337,2407,4814,19,19,19,56.0813,25327.324596,140000,892696,54783320,262700
338,2556,5112,18,18,18,59.47278,25386.797376,159960,845712,58174560,290100
339,2741,5482,26,26,26,64.20868,25451.006056,172600,1221584,62385160,425800
340,2748,5496,22,22,22,64.0857,25515.091756,185680,1033648,62544480,318900
341,2884,5768,23,23,23,67.12208,25582.213836,191280,1080632,65639840,207200
342,2999,5998,20,20,20,69.95714,25652.170976,200400,939680,68257240,557100
343,3022,6044,27,27,27,70.83262,25723.003596,207760,1268568,68780720,571900
344,3245,6490,28,28,28,76.40246,25799.406056,218200,1315552,73856200,1008700
345,3261,6522,30,30,30,76.4906,25875.896656,211040,1409520,74220360,645600
346,3256,6512,28,28,28,76.13876,25952.035416,211840,1315552,74106560,501000
347,2801,5602,27,27,27,65.33436,26017.369776,179960,1268568,63750760,131400
348,2624,5248,34,34,34,61.6522,26079.021976,164480,1597456,59722240,163400
349,2579,5158,23,23,23,60.19252,26139.214496,154120,1080632,58698040,256600
350,2579,5158,17,17,17,60.03146,26199.245956,159280,798728,58698040,373100
351,2695,5390,26,26,26,63.1658,26262.411756,166880,1221584,61338200,435600
352,2885,5770,22,22,22,67.58234,26329.994096,186000,1033648,65662600,697100
353,3171,6342,28,28,28,74.36778,26404.361876,207360,1315552,72171960,669100
354,3346,6692,21,21,21,77.96048,26482.322356,221400,986664,76154960,594600
355,3372,6744,28,28,28,78.61308,26560.935436,224600,1315552,76746720,322400
356,3728,7456,15,15,15,85.96292,26646.898356,237840,704760,84849280,169000
