step,contact_threshold_rx_power_dbm,contact_threshold_snr_db,feasible_contact_decisions,feasible_contact_pairs,greedy_comm_bytes,greedy_comm_cumulative_mb,greedy_comm_mb,greedy_events,local_policy_initial_pull_probability,model_transfer_snr_min_db,network_half_duplex_rejections,network_mean_direction_capacity_bytes,network_mean_sinr_db,network_min_sinr_db,network_raw_contact_pairs,network_raw_directed_candidates,network_rejected_transfers,network_scheduled_transfers,network_shortlisted_directed_candidates,network_sinr_or_airtime_rejections,network_transfer_proposals,noise_floor_dbm,propagation_loss_contact_threshold_db,rssi_gossip_threshold_dbm,sample_network_bundle_capacity_bytes,sample_network_delivered_samples,sample_network_encoder_bytes_per_direction,sample_network_max_samples_per_direction,sample_network_raw_contact_pairs,sample_network_scheduled_transfers,sample_network_transfer_proposals,snr_min_db,t2_b0_comm_bytes,t2_b0_comm_cumulative_mb,t2_b0_comm_cumulative_vs_greedy_ratio,t2_b0_comm_mb,t2_b0_comm_vs_greedy_ratio,t2_b0_events,t2_b0_metadata_bytes,t2_b0_model_bytes,t2_b0_model_messages,t2_b0_policy_bytes,t2_b0_policy_messages,t2_b0_pull_events,t2_b0_scalar_bytes,t2_b0_scalar_control_bytes,t2_b0_scalar_control_messages,t2_b0_scalar_loss_bytes,t2_b0_scalar_loss_messages,t2_b0_scalar_messages,t2_b0_selected_providers,t2_b0_training_sample_bytes,t2_b0_training_sample_messages,t2_b0_valid_pull_events
270,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.71918487548828,61.7855224609375,60,120,0,2,120,0,2,-105.0,70.5,-47.5,192878,183,0,32,60,13,49,5.0,613648,312.618308,nan,0.613648,nan,2,4320,578320,4,0,0,2,264,128,32,136,34,66,2,30744,183,2
271,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.93368313972366,24.9238749068066,67,134,0,7,134,0,7,-105.0,70.5,-47.5,192878,164,0,32,67,13,53,5.0,2058284,314.676592,nan,2.058284,nan,7,5688,2024120,14,0,0,7,924,448,112,476,119,231,7,27552,164,7
272,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.119801235692904,20.300483595263024,65,130,0,4,130,0,4,-105.0,70.5,-47.5,192878,180,0,32,65,13,56,5.0,1191440,315.868032,nan,1.19144,nan,4,4032,1156640,8,0,0,4,528,256,64,272,68,132,4,30240,180,4
273,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.380429738582244,41.36888149829619,71,142,1,3,142,0,4,-105.0,70.5,-47.5,192878,213,0,32,71,13,63,5.0,908196,316.776228,nan,0.908196,nan,3,4536,867480,6,0,0,3,396,192,48,204,51,99,3,35784,213,3
274,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.977982940682104,38.8267854007997,72,144,1,3,144,0,4,-105.0,70.5,-47.5,192878,195,0,32,72,12,63,5.0,904596,317.680824,nan,0.904596,nan,3,3960,867480,6,0,0,3,396,192,48,204,51,99,3,32760,195,3
275,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,0,562500.0,49.13561363247967,36.19138588383496,77,154,0,3,154,0,3,-105.0,70.5,-47.5,192878,157,0,32,77,13,67,5.0,898788,318.579612,nan,0.898788,nan,3,4536,867480,6,0,0,3,396,192,48,204,51,99,3,26376,157,3
276,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.556260426839195,58.70539474487305,71,142,0,3,142,0,3,-105.0,70.5,-47.5,192878,176,0,32,71,13,60,5.0,902196,319.481808,nan,0.902196,nan,3,4752,867480,6,0,0,3,396,192,48,204,51,99,3,29568,176,3
277,-47.5,57.5,138,69,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.7680721282959,57.97303009033203,69,138,0,3,138,0,3,-105.0,70.5,-47.5,192878,215,0,32,69,12,61,5.0,908388,320.390196,nan,0.908388,nan,3,4392,867480,6,0,0,3,396,192,48,204,51,99,3,36120,215,3
278,-47.5,57.5,116,58,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.93643529571967,33.180718808752715,58,116,1,4,116,0,5,-105.0,70.5,-47.5,192878,334,0,32,58,12,47,5.0,1217456,321.607652,nan,1.217456,nan,4,4176,1156640,8,0,0,4,528,256,64,272,68,132,4,56112,334,4
279,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.17543029785156,64.17543029785156,60,120,0,1,120,0,1,-105.0,70.5,-47.5,192878,346,0,32,60,13,54,5.0,351740,321.959392,nan,0.35174,nan,1,4320,289160,2,0,0,1,132,64,16,68,17,33,1,58128,346,1
280,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.077067827197496,20.740890202543937,60,120,1,4,120,0,5,-105.0,70.5,-47.5,192878,271,0,32,60,12,52,5.0,1208024,323.167416,nan,1.208024,nan,4,5328,1156640,8,0,0,4,528,256,64,272,68,132,4,45528,271,4
281,-47.5,57.5,114,57,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.968411922454834,58.10094451904297,57,114,0,4,114,0,4,-105.0,70.5,-47.5,192878,350,0,32,57,12,48,5.0,1220936,324.388352,nan,1.220936,nan,4,4968,1156640,8,0,0,4,528,256,64,272,68,132,4,58800,350,4
282,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.204289671854006,38.06206705246333,60,120,1,5,120,0,6,-105.0,70.5,-47.5,192878,322,0,32,60,13,55,5.0,1505812,325.894164,nan,1.505812,nan,5,5256,1445800,10,0,0,5,660,320,80,340,85,165,5,54096,322,5
283,-47.5,57.5,120,60,0,0.0,0.0,0,0.0,57.5,0,562500.0,31.707237017673307,18.65787552688733,60,120,0,6,120,0,6,-105.0,70.5,-47.5,192878,333,0,32,60,13,55,5.0,1796520,327.690684,nan,1.79652,nan,6,4824,1734960,12,0,0,6,792,384,96,408,102,198,6,55944,333,6
284,-47.5,57.5,108,54,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.90237255082834,31.578023271829142,54,108,0,5,108,0,5,-105.0,70.5,-47.5,192878,301,0,32,54,12,48,5.0,1500268,329.190952,nan,1.500268,nan,5,3240,1445800,10,0,0,5,660,320,80,340,85,165,5,50568,301,5
285,-47.5,57.5,94,47,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.36294015670013,20.946252359281576,47,94,0,3,94,0,3,-105.0,70.5,-47.5,192878,178,0,32,47,9,42,5.0,901308,330.09226,nan,0.901308,nan,3,3528,867480,6,0,0,3,396,192,48,204,51,99,3,29904,178,3
286,-47.5,57.5,98,49,0,0.0,0.0,0,0.0,57.5,1,562500.0,64.37508446744056,60.56583295421258,49,98,1,3,98,0,4,-105.0,70.5,-47.5,192878,278,0,32,49,13,42,5.0,918612,331.010872,nan,0.918612,nan,3,4032,867480,6,0,0,3,396,192,48,204,51,99,3,46704,278,3
287,-47.5,57.5,88,44,0,0.0,0.0,0,0.0,57.5,1,562500.0,34.564294254405716,18.118479700925658,44,88,1,7,88,0,8,-105.0,70.5,-47.5,192878,231,0,32,44,10,34,5.0,2067380,333.078252,nan,2.06738,nan,7,3528,2024120,14,0,0,7,924,448,112,476,119,231,7,38808,231,7
288,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.66554822491313,28.11045740894763,40,80,0,4,80,0,4,-105.0,70.5,-47.5,192878,207,0,32,40,9,35,5.0,1194032,334.272284,nan,1.194032,nan,4,2088,1156640,8,0,0,4,528,256,64,272,68,132,4,34776,207,4
289,-47.5,57.5,92,46,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.71331024169922,57.83393096923828,46,92,0,2,92,0,2,-105.0,70.5,-47.5,192878,217,0,32,46,10,42,5.0,617272,334.889556,nan,0.617272,nan,2,2232,578320,4,0,0,2,264,128,32,136,34,66,2,36456,217,2
290,-47.5,57.5,92,46,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.64247308330194,59.22759519176141,46,92,0,2,92,0,2,-105.0,70.5,-47.5,192878,238,0,32,46,9,39,5.0,620800,335.510356,nan,0.6208,nan,2,2232,578320,4,0,0,2,264,128,32,136,34,66,2,39984,238,2
291,-47.5,57.5,88,44,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.011562402887144,32.9447439951945,44,88,1,3,88,0,4,-105.0,70.5,-47.5,192878,247,0,32,44,9,40,5.0,912684,336.42304,nan,0.912684,nan,3,3312,867480,6,0,0,3,396,192,48,204,51,99,3,41496,247,3
292,-47.5,57.5,82,41,0,0.0,0.0,0,0.0,57.5,1,562500.0,33.28346562236847,18.195671612114243,41,82,1,3,82,0,4,-105.0,70.5,-47.5,192878,208,0,32,41,9,36,5.0,906276,337.329316,nan,0.906276,nan,3,3456,867480,6,0,0,3,396,192,48,204,51,99,3,34944,208,3
293,-47.5,57.5,70,35,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.34014620826547,18.340007606489173,35,70,0,3,70,0,3,-105.0,70.5,-47.5,192878,248,0,32,35,9,31,5.0,911916,338.241232,nan,0.911916,nan,3,2376,867480,6,0,0,3,396,192,48,204,51,99,3,41664,248,3
294,-47.5,57.5,64,32,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.53062229797472,36.6208089007188,32,64,0,2,64,0,2,-105.0,70.5,-47.5,192878,188,0,32,32,9,28,5.0,612328,338.85356,nan,0.612328,nan,2,2160,578320,4,0,0,2,264,128,32,136,34,66,2,31584,188,2
295,-47.5,57.5,58,29,0,0.0,0.0,0,0.0,57.5,0,562500.0,45.02398254626736,23.15524520683851,29,58,0,4,58,0,4,-105.0,70.5,-47.5,192878,280,0,32,29,9,21,5.0,1206512,340.060072,nan,1.206512,nan,4,2304,1156640,8,0,0,4,528,256,64,272,68,132,4,47040,280,4
296,-47.5,57.5,68,34,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.12469814759897,19.148647698025094,34,68,0,4,68,0,4,-105.0,70.5,-47.5,192878,210,0,32,34,10,32,5.0,1195184,341.255256,nan,1.195184,nan,4,2736,1156640,8,0,0,4,528,256,64,272,68,132,4,35280,210,4
297,-47.5,57.5,80,40,0,0.0,0.0,0,0.0,57.5,0,562500.0,50.88109909516054,32.22411292722305,40,80,0,4,80,0,4,-105.0,70.5,-47.5,192878,263,0,32,40,9,36,5.0,1204232,342.459488,nan,1.204232,nan,4,2880,1156640,8,0,0,4,528,256,64,272,68,132,4,44184,263,4
298,-47.5,57.5,96,48,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.12268161773682,60.8421516418457,48,96,0,2,96,0,2,-105.0,70.5,-47.5,192878,299,0,32,48,11,45,5.0,632200,343.091688,nan,0.6322,nan,2,3384,578320,4,0,0,2,264,128,32,136,34,66,2,50232,299,2
299,-47.5,57.5,100,50,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.84025767465285,34.898537807587104,50,100,1,4,100,0,5,-105.0,70.5,-47.5,192878,239,0,32,50,10,47,5.0,1200704,344.292392,nan,1.200704,nan,4,3384,1156640,8,0,0,4,528,256,64,272,68,132,4,40152,239,4
300,-47.5,57.5,112,56,0,0.0,0.0,0,0.0,57.5,1,562500.0,45.56240336011145,40.70236110752853,56,112,1,4,112,0,5,-105.0,70.5,-47.5,192878,297,0,32,56,11,45,5.0,1210952,345.503344,nan,1.210952,nan,4,3888,1156640,8,0,0,4,528,256,64,272,68,132,4,49896,297,4
301,-47.5,57.5,110,55,0,0.0,0.0,0,0.0,57.5,3,562500.0,64.28032493591309,60.812255859375,55,110,3,2,110,0,5,-105.0,70.5,-47.5,192878,330,0,32,55,12,47,5.0,637480,346.140824,nan,0.63748,nan,2,3456,578320,4,0,0,2,264,128,32,136,34,66,2,55440,330,2
302,-47.5,57.5,118,59,0,0.0,0.0,0,0.0,57.5,0,502030.5176072585,41.237692580250666,10.919547186320154,59,118,0,5,118,0,5,-105.0,70.5,-47.5,192878,364,0,32,59,13,54,5.0,1512004,347.652828,nan,1.512004,nan,5,4392,1445800,10,0,0,5,660,320,80,340,85,165,5,61152,364,5
303,-47.5,57.5,122,61,0,0.0,0.0,0,0.0,57.5,1,562500.0,50.684735749892354,40.005332495348604,61,122,1,5,122,0,6,-105.0,70.5,-47.5,192878,273,0,32,61,11,55,5.0,1496788,349.149616,nan,1.496788,nan,5,4464,1445800,10,0,0,5,660,320,80,340,85,165,5,45864,273,5
304,-47.5,57.5,124,62,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.48620128631592,59.53010177612305,62,124,0,2,124,0,2,-105.0,70.5,-47.5,192878,294,0,32,62,10,57,5.0,631936,349.781552,nan,0.631936,nan,2,3960,578320,4,0,0,2,264,128,32,136,34,66,2,49392,294,2
305,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,59.29378890991211,59.29378890991211,66,132,0,1,132,0,1,-105.0,70.5,-47.5,192878,238,0,32,66,11,62,5.0,333092,350.114644,nan,0.333092,nan,1,3816,289160,2,0,0,1,132,64,16,68,17,33,1,39984,238,1
306,-47.5,57.5,144,72,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.93811893463135,57.989383697509766,72,144,0,2,144,0,2,-105.0,70.5,-47.5,192878,378,0,32,72,12,67,5.0,647704,350.762348,nan,0.647704,nan,2,5616,578320,4,0,0,2,264,128,32,136,34,66,2,63504,378,2
307,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,1,562500.0,43.69723597371457,18.77482931954755,73,146,1,4,146,0,5,-105.0,70.5,-47.5,192878,341,0,32,73,12,68,5.0,1221080,351.983428,nan,1.22108,nan,4,6624,1156640,8,0,0,4,528,256,64,272,68,132,4,57288,341,4
308,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,3,562500.0,47.78970488211675,23.13556334431366,73,146,3,4,146,0,7,-105.0,70.5,-47.5,192878,345,0,32,73,14,67,5.0,1221032,353.20446,nan,1.221032,nan,4,5904,1156640,8,0,0,4,528,256,64,272,68,132,4,57960,345,4
309,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,58.77817440032959,57.78420639038086,68,136,0,2,136,0,2,-105.0,70.5,-47.5,192878,335,0,32,68,13,65,5.0,639976,353.844436,nan,0.639976,nan,2,5112,578320,4,0,0,2,264,128,32,136,34,66,2,56280,335,2
310,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,1,562500.0,37.49611709160851,25.130630791126332,68,136,1,2,136,0,3,-105.0,70.5,-47.5,192878,300,0,32,68,12,62,5.0,634672,354.479108,nan,0.634672,nan,2,5688,578320,4,0,0,2,264,128,32,136,34,66,2,50400,300,2
311,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.02835273742676,58.452476501464844,71,142,0,2,142,0,2,-105.0,70.5,-47.5,192878,284,0,32,71,11,65,5.0,633136,355.112244,nan,0.633136,nan,2,6840,578320,4,0,0,2,264,128,32,136,34,66,2,47712,284,2
312,-47.5,57.5,142,71,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.80206871032715,58.610836029052734,71,142,1,3,142,0,4,-105.0,70.5,-47.5,192878,247,0,32,71,11,64,5.0,917220,356.029464,nan,0.91722,nan,3,7848,867480,6,0,0,3,396,192,48,204,51,99,3,41496,247,3
313,-47.5,57.5,146,73,0,0.0,0.0,0,0.0,57.5,2,562500.0,67.59886360168457,67.52747344970703,73,146,2,2,146,0,4,-105.0,70.5,-47.5,192878,257,0,32,73,11,66,5.0,629176,356.65864,nan,0.629176,nan,2,7416,578320,4,0,0,2,264,128,32,136,34,66,2,43176,257,2
314,-47.5,57.5,154,77,0,0.0,0.0,0,0.0,57.5,2,562500.0,42.30410159996177,19.104214312255493,77,154,2,5,154,0,7,-105.0,70.5,-47.5,192878,308,0,32,77,13,72,5.0,1506412,358.165052,nan,1.506412,nan,5,8208,1445800,10,0,0,5,660,320,80,340,85,165,5,51744,308,5
315,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.265920639038086,62.46812057495117,86,172,0,2,172,0,2,-105.0,70.5,-47.5,192878,305,0,32,86,13,83,5.0,637096,358.802148,nan,0.637096,nan,2,7272,578320,4,0,0,2,264,128,32,136,34,66,2,51240,305,2
316,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.93126916885376,58.48204803466797,96,192,0,4,192,0,4,-105.0,70.5,-47.5,192878,390,0,32,96,15,88,5.0,1231760,360.033908,nan,1.23176,nan,4,9072,1156640,8,0,0,4,528,256,64,272,68,132,4,65520,390,4
317,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,2,562500.0,44.90712322959812,21.625372682322904,101,202,2,6,202,0,8,-105.0,70.5,-47.5,192878,309,0,32,101,14,95,5.0,1797240,361.831148,nan,1.79724,nan,6,9576,1734960,12,0,0,6,792,384,96,408,102,198,6,51912,309,6
318,-47.5,57.5,214,107,0,0.0,0.0,0,0.0,57.5,2,544421.6901950093,32.60590190382975,9.790398087997746,107,214,2,8,214,0,10,-105.0,70.5,-47.5,192878,295,0,32,107,12,99,5.0,2372320,364.203468,nan,2.37232,nan,8,8424,2313280,16,0,0,8,1056,512,128,544,136,264,8,49560,295,8
319,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.7857027053833,59.212467193603516,109,218,0,4,218,0,4,-105.0,70.5,-47.5,192878,356,0,32,109,16,105,5.0,1223384,365.426852,nan,1.223384,nan,4,6408,1156640,8,0,0,4,528,256,64,272,68,132,4,59808,356,4
320,-47.5,57.5,218,109,0,0.0,0.0,0,0.0,57.5,0,0.0,nan,nan,109,218,0,0,218,0,0,-105.0,70.5,-47.5,192878,450,0,32,109,15,101,5.0,82512,365.509364,nan,0.082512,nan,0,6912,0,0,0,0,0,0,0,0,0,0,0,0,75600,450,0
321,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,1,562500.0,47.24996722857955,35.285494292556706,94,188,1,3,188,0,4,-105.0,70.5,-47.5,192878,357,0,32,94,13,87,5.0,934692,366.444056,nan,0.934692,nan,3,6840,867480,6,0,0,3,396,192,48,204,51,99,3,59976,357,3
322,-47.5,57.5,188,94,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.929168701171875,58.039512634277344,94,188,0,2,188,0,2,-105.0,70.5,-47.5,192878,488,0,32,94,17,86,5.0,667552,367.111608,nan,0.667552,nan,2,6984,578320,4,0,0,2,264,128,32,136,34,66,2,81984,488,2
323,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,38.29541388065565,24.601218772715,84,168,0,6,168,0,6,-105.0,70.5,-47.5,192878,378,0,32,84,14,76,5.0,1806312,368.91792,nan,1.806312,nan,6,7056,1734960,12,0,0,6,792,384,96,408,102,198,6,63504,378,6
324,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,562500.0,63.479099909464516,61.100189208984375,81,162,1,3,162,0,4,-105.0,70.5,-47.5,192878,305,0,32,81,14,73,5.0,925884,369.843804,nan,0.925884,nan,3,6768,867480,6,0,0,3,396,192,48,204,51,99,3,51240,305,3
325,-47.5,57.5,172,86,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.30580818565679,27.397045279305278,86,172,0,3,172,0,3,-105.0,70.5,-47.5,192878,442,0,32,86,14,76,5.0,949116,370.79292,nan,0.949116,nan,3,6984,867480,6,0,0,3,396,192,48,204,51,99,3,74256,442,3
326,-47.5,57.5,176,88,0,0.0,0.0,0,0.0,57.5,1,562500.0,36.8476677409787,18.070212239477282,88,176,1,5,176,0,6,-105.0,70.5,-47.5,192878,388,0,32,88,15,83,5.0,1518340,372.31126,nan,1.51834,nan,5,6696,1445800,10,0,0,5,660,320,80,340,85,165,5,65184,388,5
327,-47.5,57.5,192,96,0,0.0,0.0,0,0.0,57.5,1,562500.0,40.7834542311025,35.66065696634961,96,192,1,4,192,0,5,-105.0,70.5,-47.5,192878,418,0,32,96,15,90,5.0,1234376,373.545636,nan,1.234376,nan,4,6984,1156640,8,0,0,4,528,256,64,272,68,132,4,70224,418,4
328,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,1,562500.0,46.35388552146874,21.54218807440373,99,198,1,4,198,0,5,-105.0,70.5,-47.5,192878,404,0,32,99,15,93,5.0,1231952,374.777588,nan,1.231952,nan,4,6912,1156640,8,0,0,4,528,256,64,272,68,132,4,67872,404,4
329,-47.5,57.5,202,101,0,0.0,0.0,0,0.0,57.5,1,562500.0,49.05090773845409,42.967799625211796,101,202,1,3,202,0,4,-105.0,70.5,-47.5,192878,316,0,32,101,13,93,5.0,928452,375.70604,nan,0.928452,nan,3,7488,867480,6,0,0,3,396,192,48,204,51,99,3,53088,316,3
330,-47.5,57.5,198,99,0,0.0,0.0,0,0.0,57.5,1,562500.0,44.10389128338444,35.25453204399327,99,198,1,5,198,0,6,-105.0,70.5,-47.5,192878,394,0,32,99,16,92,5.0,1520068,377.226108,nan,1.520068,nan,5,7416,1445800,10,0,0,5,660,320,80,340,85,165,5,66192,394,5
331,-47.5,57.5,186,93,0,0.0,0.0,0,0.0,57.5,2,562500.0,50.181575766726525,32.293351906978785,93,186,2,4,186,0,6,-105.0,70.5,-47.5,192878,443,0,32,93,15,85,5.0,1238000,378.464108,nan,1.238,nan,4,6408,1156640,8,0,0,4,528,256,64,272,68,132,4,74424,443,4
332,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,42.46909741008266,28.986884201689968,84,168,0,3,168,0,3,-105.0,70.5,-47.5,192878,339,0,32,84,12,80,5.0,930948,379.395056,nan,0.930948,nan,3,6120,867480,6,0,0,3,396,192,48,204,51,99,3,56952,339,3
333,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,0,562500.0,43.25942958901129,21.540143521420525,82,164,0,5,164,0,5,-105.0,70.5,-47.5,192878,352,0,32,82,13,76,5.0,1512436,380.907492,nan,1.512436,nan,5,6840,1445800,10,0,0,5,660,320,80,340,85,165,5,59136,352,5
334,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,1,562500.0,54.00551527112601,35.7928656272397,76,152,1,4,152,0,5,-105.0,70.5,-47.5,192878,296,0,32,76,12,71,5.0,1214024,382.121516,nan,1.214024,nan,4,7128,1156640,8,0,0,4,528,256,64,272,68,132,4,49728,296,4
335,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,3,547262.6685711286,32.108431091993076,13.178475966564335,84,168,3,7,168,0,10,-105.0,70.5,-47.5,192878,340,0,32,84,13,78,5.0,2089940,384.211456,nan,2.08994,nan,7,7776,2024120,14,0,0,7,924,448,112,476,119,231,7,57120,340,7
336,-47.5,57.5,170,85,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.543599795954,20.018837592451618,85,170,0,6,170,0,6,-105.0,70.5,-47.5,192878,394,0,32,85,13,80,5.0,1808352,386.019808,nan,1.808352,nan,6,6408,1734960,12,0,0,6,792,384,96,408,102,198,6,66192,394,6
337,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,1,562500.0,51.75245311258444,31.561543234707493,81,162,1,4,162,0,5,-105.0,70.5,-47.5,192878,305,0,32,81,13,77,5.0,1213088,387.232896,nan,1.213088,nan,4,4680,1156640,8,0,0,4,528,256,64,272,68,132,4,51240,305,4
338,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,0,562500.0,35.06637033190133,20.34496105989966,81,162,0,3,162,0,3,-105.0,70.5,-47.5,192878,337,0,32,81,14,78,5.0,928812,388.161708,nan,0.928812,nan,3,4320,867480,6,0,0,3,396,192,48,204,51,99,3,56616,337,3
339,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,2,562500.0,37.6547612139118,21.612135451639276,79,158,2,5,158,0,7,-105.0,70.5,-47.5,192878,360,0,32,79,12,73,5.0,1511548,389.673256,nan,1.511548,nan,5,4608,1445800,10,0,0,5,660,320,80,340,85,165,5,60480,360,5
340,-47.5,57.5,158,79,0,0.0,0.0,0,0.0,57.5,0,562500.0,41.116947088270834,31.138474556517952,79,158,0,5,158,0,5,-105.0,70.5,-47.5,192878,420,0,32,79,15,75,5.0,1521772,391.195028,nan,1.521772,nan,5,4752,1445800,10,0,0,5,660,320,80,340,85,165,5,70560,420,5
341,-47.5,57.5,156,78,0,0.0,0.0,0,0.0,57.5,0,562500.0,63.84556865692139,60.28434371948242,78,156,0,2,156,0,2,-105.0,70.5,-47.5,192878,407,0,32,78,15,75,5.0,651856,391.846884,nan,0.651856,nan,2,4896,578320,4,0,0,2,264,128,32,136,34,66,2,68376,407,2
342,-47.5,57.5,160,80,0,0.0,0.0,0,0.0,57.5,0,562500.0,40.41993619560128,20.37558725405699,80,160,0,4,160,0,4,-105.0,70.5,-47.5,192878,402,0,32,80,15,76,5.0,1229888,393.076772,nan,1.229888,nan,4,5184,1156640,8,0,0,4,528,256,64,272,68,132,4,67536,402,4
343,-47.5,57.5,162,81,0,0.0,0.0,0,0.0,57.5,0,562500.0,57.980709075927734,57.62946701049805,81,162,0,2,162,0,2,-105.0,70.5,-47.5,192878,402,0,32,81,15,74,5.0,651376,393.728148,nan,0.651376,nan,2,5256,578320,4,0,0,2,264,128,32,136,34,66,2,67536,402,2
344,-47.5,57.5,164,82,0,0.0,0.0,0,0.0,57.5,0,562500.0,60.582712173461914,58.022891998291016,82,164,0,2,164,0,2,-105.0,70.5,-47.5,192878,399,0,32,82,15,74,5.0,651520,394.379668,nan,0.65152,nan,2,5904,578320,4,0,0,2,264,128,32,136,34,66,2,67032,399,2
345,-47.5,57.5,168,84,0,0.0,0.0,0,0.0,57.5,0,562500.0,61.600199381510414,60.3563346862793,84,168,0,3,168,0,3,-105.0,70.5,-47.5,192878,377,0,32,84,16,75,5.0,937764,395.317432,nan,0.937764,nan,3,6552,867480,6,0,0,3,396,192,48,204,51,99,3,63336,377,3
346,-47.5,57.5,152,76,0,0.0,0.0,0,0.0,57.5,1,562500.0,48.82859657820041,32.30881463144013,76,152,1,3,152,0,4,-105.0,70.5,-47.5,192878,343,0,32,76,13,61,5.0,931980,396.249412,nan,0.93198,nan,3,6480,867480,6,0,0,3,396,192,48,204,51,99,3,57624,343,3
347,-47.5,57.5,140,70,0,0.0,0.0,0,0.0,57.5,0,562500.0,54.03509606947092,42.904537057915995,70,140,0,3,140,0,3,-105.0,70.5,-47.5,192878,373,0,32,70,15,58,5.0,936444,397.185856,nan,0.936444,nan,3,5904,867480,6,0,0,3,396,192,48,204,51,99,3,62664,373,3
348,-47.5,57.5,136,68,0,0.0,0.0,0,0.0,57.5,0,562500.0,39.07266820042342,25.392413127473997,68,136,0,3,136,0,3,-105.0,70.5,-47.5,192878,264,0,32,68,14,57,5.0,918636,398.104492,nan,0.918636,nan,3,6408,867480,6,0,0,3,396,192,48,204,51,99,3,44352,264,3
349,-47.5,57.5,130,65,0,0.0,0.0,0,0.0,57.5,1,562500.0,53.4506966559567,39.86971877292423,65,130,1,5,130,0,6,-105.0,70.5,-47.5,192878,326,0,32,65,13,50,5.0,1507204,399.611696,nan,1.507204,nan,5,5976,1445800,10,0,0,5,660,320,80,340,85,165,5,54768,326,5
350,-47.5,57.5,132,66,0,0.0,0.0,0,0.0,57.5,0,562500.0,64.60538673400879,61.785518646240234,66,132,0,2,132,0,2,-105.0,70.5,-47.5,192878,318,0,32,66,14,54,5.0,637552,400.249248,nan,0.637552,nan,2,5544,578320,4,0,0,2,264,128,32,136,34,66,2,53424,318,2
351,-47.5,57.5,134,67,0,0.0,0.0,0,0.0,57.5,5,562500.0,38.05626956038501,24.11925607014131,67,134,5,6,134,0,11,-105.0,70.5,-47.5,192878,253,0,32,67,14,58,5.0,1784376,402.033624,nan,1.784376,nan,6,6120,1734960,12,0,0,6,792,384,96,408,102,198,6,42504,253,6
