step,active_count,active_ids
676,1,dyn_northeast_modular_building
677,1,dyn_northeast_modular_building
678,1,dyn_northeast_modular_building
679,1,dyn_northeast_modular_building
680,1,dyn_northeast_modular_building
681,1,dyn_northeast_modular_building
682,0,
683,1,dyn_southwest_modular_building
684,1,dyn_southwest_modular_building
685,1,dyn_southwest_modular_building
686,1,dyn_southwest_modular_building
687,1,dyn_southwest_modular_building
688,1,dyn_southwest_modular_building
689,1,dyn_southwest_modular_building
690,1,dyn_southwest_modular_building
691,1,dyn_southwest_modular_building
692,1,dyn_southwest_modular_building
693,1,dyn_southwest_modular_building
694,1,dyn_southwest_modular_building
695,1,dyn_southwest_modular_building
696,1,dyn_southwest_modular_building
697,1,dyn_southwest_modular_building
698,1,dyn_southwest_modular_building
699,1,dyn_southwest_modular_building
700,1,dyn_southwest_modular_building
